"time","sim.num.1","sim.num.2","sim.num.3","sim.num.4","sim.num.5","sim.num.6","sim.num.7","sim.num.8","sim.num.9","sim.num.10"
0,0.795219315170165,0.820560820610502,0.796740018462561,0.784249461264552,0.775075723274298,0.817416151430333,0.800599213150677,0.779726249787783,0.784859089703124,0.774462972010361
0.2,0.70087030770079,0.730847947020953,0.697608469539794,0.67871610250394,0.671284997379159,0.722315130258567,0.704168764031149,0.676131006612666,0.680711202456906,0.667713891725131
0.4,0.66607105887525,0.701154434607884,0.668888603830235,0.643318972465315,0.637542733306134,0.692981043861044,0.671171935881878,0.644320561029647,0.649648996894114,0.634346085040051
0.6,0.644541503031875,0.680823322467953,0.646667314501376,0.620448780706548,0.61489823442681,0.673235203006721,0.649182002480937,0.621025049902537,0.626332959849298,0.611654837225337
0.8,0.627118708220025,0.667125178444045,0.629527056987113,0.606071428355175,0.600060842845889,0.657324166374212,0.633222600864505,0.604958521520168,0.61062622429707,0.59577478098956
1,0.615549405986058,0.654198214447887,0.617157527409322,0.593188415987017,0.586421638048729,0.645488106656612,0.619195533421264,0.592408493923951,0.598102989867871,0.582340338596586
1.2,0.604968239897179,0.641834077998809,0.605184257753264,0.581330130944064,0.574191361916752,0.636166890311699,0.606335838329821,0.58133538385084,0.585069870407217,0.570540294186588
1.4,0.594869275547625,0.631843222368433,0.597256111000221,0.570933040212293,0.565073243300899,0.627809628865541,0.597443722202782,0.571371095578111,0.575198168221069,0.56051234982019
1.6,0.58705615762036,0.6246916089612,0.589660230338787,0.562046377673725,0.556398307804622,0.619915306822257,0.589873715885558,0.561821291419673,0.566972036777028,0.551875039784726
1.8,0.578945976283882,0.617625979533435,0.582189221543357,0.553892903706405,0.548614048025144,0.61177561940581,0.581144070186995,0.554256850395045,0.557736301566557,0.543702175921259
2,0.571196643430386,0.608892937146768,0.575407633275101,0.549170689187477,0.543250368289637,0.605769406994773,0.574764752509554,0.548226862073378,0.550939305775377,0.536647713733898
2.2,0.563600731437377,0.604511491855921,0.570804183853378,0.543146003569427,0.536980907932748,0.600051431603974,0.568950050372526,0.541452434434781,0.544108445884207,0.52820424722554
2.4,0.556938058593181,0.598897544028451,0.564818069829783,0.535523581513881,0.531640835948633,0.593405850727001,0.563642699725612,0.535982201602355,0.537851755648241,0.521889647957826
2.6,0.551673106832314,0.592869769154724,0.560138486442583,0.530729694924319,0.527160374619705,0.589682747706843,0.558797235097597,0.530712180034864,0.53337993229955,0.516700348189356
2.8,0.546849683064791,0.589150157850036,0.554629693504326,0.524069967384079,0.520183010702374,0.585046264790949,0.553422764166471,0.525865600627955,0.527888759717839,0.510379372776989
3,0.543758719985241,0.584329262621265,0.548904579039738,0.519984065495958,0.515170305107029,0.580959768861267,0.548784855347484,0.520139058593231,0.524217643715867,0.505859344387957
3.2,0.539735899503939,0.580781575363288,0.544583865463122,0.516207998883096,0.511292690046875,0.577779042523331,0.544949379281418,0.516360479483982,0.518242526073064,0.500062935286495
3.4,0.533498761028654,0.57705750259945,0.540076327946499,0.512848809906596,0.50759363117296,0.57462344553358,0.542061289532068,0.511719610525067,0.513192616959529,0.494934541486382
3.6,0.529246778093719,0.571470348993461,0.536248449373446,0.508338673125017,0.503827722742353,0.571389970646729,0.538574939042731,0.507567885782486,0.509599004256454,0.491598422309412
3.8,0.52663210060853,0.568248086488818,0.532829078250183,0.503737416517709,0.499884159531626,0.567716939188594,0.534395532403021,0.50528152400474,0.505164751731409,0.486897179126132
