"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","IQR.simulations.cox","IQR.simulations.kernel"
0,0.564412527752655,0.509083633539186,0.5,0.571538452308251,0.0627266115243609,0.508316667240861,0.062059298312478,0.0644125277526547,0.00908363353918551,0.00831666724086111,12.8825055505309,1.8167267078371,1.66333344817222,0.00400919636744153,0.330147056700234,0.0793254333460753,0.276979155889581
0.2,0.525699967625412,0.508850204793331,0.5,0.202775798466842,0.0627397481204008,0.508316667240861,0.062059298312478,0.025699967625412,0.00885020479333054,0.00831666724086111,5.13999352508241,1.77004095866611,1.66333344817222,0.0040066591839171,0.0416956990563124,0.0795977134195614,0.242828166207009
0.4,0.517913232232219,0.508615609534784,0.5,0.17168906897112,0.0627557574187291,0.508316667240861,0.062059298312478,0.0179132322322192,0.00861560953478435,0.00831666724086111,3.58264644644384,1.72312190695687,1.66333344817222,0.00400457096080424,0.0297388043524188,0.0796837974202316,0.217086028808215
0.6,0.514081370934327,0.508390148494632,0.5,0.152421473635143,0.0627641883323236,0.508316667240861,0.062059298312478,0.0140813709343275,0.00839014849463227,0.00831666724086111,2.8162741868655,1.67802969892645,1.66333344817222,0.0040017967886517,0.0233839743525212,0.0795810835555427,0.201535756583216
0.8,0.511719125516491,0.508163460392056,0.5,0.137633385963396,0.0627753429533203,0.508316667240861,0.062059298312478,0.011719125516491,0.00816346039205629,0.00831666724086111,2.3438251032982,1.63269207841126,1.66333344817222,0.00399944557921753,0.0190423015841046,0.0797062558438053,0.184951544365564
1,0.510182530811189,0.507933539350847,0.5,0.125623886137555,0.0627824956969304,0.508316667240861,0.062059298312478,0.010182530811189,0.00793353935084729,0.00831666724086111,2.03650616223781,1.58670787016946,1.66333344817222,0.00399664452627432,0.0158534099313225,0.0795975235779638,0.169448759423519
1.2,0.509220368747761,0.507704016390572,0.5,0.115964079591142,0.0627883464736202,0.508316667240861,0.062059298312478,0.00922036874776144,0.00770401639057217,0.00831666724086111,1.84407374955229,1.54080327811443,1.66333344817222,0.00399379215283185,0.0135057295579519,0.0795810266824233,0.154987813152706
1.4,0.508625315859318,0.507473768017627,0.5,0.108330758371309,0.0628004575481506,0.508316667240861,0.062059298312478,0.00862531585931781,0.00747376801762656,0.00831666724086111,1.72506317186356,1.49475360352531,1.66333344817222,0.00399181896020989,0.0117864273024643,0.0796232012447421,0.146513349815553
1.6,0.508313527944158,0.507247232225162,0.5,0.102509224125985,0.0628107336405175,0.508316667240861,0.062059298312478,0.00831352794415752,0.00724723222516188,0.00831666724086111,1.6627055888315,1.44944644503238,1.66333344817222,0.00398977567145354,0.0105561914453136,0.0795059883853267,0.136003327668877
1.8,0.508169893307821,0.507016574281263,0.5,0.0980912432391709,0.0628194738391503,0.508316667240861,0.062059298312478,0.00816989330782147,0.00701657428126345,0.00831666724086111,1.63397866156429,1.40331485625269,1.66333344817222,0.00398758473704171,0.00966934791695019,0.0795492715117952,0.13025261317297
