"time","mean.HR","SE.HR","median.HR","X0.","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90.","X100.","X0..1","X25.","X50..1","X75.","X100..1","X2.5.","X7.5.","true.hr"
0.00767986257132241,0.501616056325544,0.0382025957328241,0.499637894054031,0.372998268429837,0.451199926862124,0.469347646701186,0.481343651523691,0.492258249912804,0.499637894054031,0.510209064130925,0.520505098283835,0.532626700893068,0.551867777508405,0.624357224554836,0.372998268429837,0.475745021357319,0.499637894054031,0.527051446242931,0.624357224554836,0.431656875427412,0.446453058485632,0.499573522954422
0.0826685953381255,0.497480967546637,0.0383371134873692,0.495486655862914,0.369279749541578,0.4468852840707,0.464780002188581,0.47717679392317,0.488119406091906,0.495486655862914,0.506265997982938,0.51639903211526,0.528622239709114,0.547711930914342,0.621168101394772,0.369279749541578,0.471503048648621,0.495486655862914,0.522626109591731,0.621168101394772,0.427398222260408,0.441978203971385,0.495428328715726
0.157657328104929,0.493371532783853,0.0384489325152332,0.491532995283203,0.364952573700994,0.44295357884137,0.460548405843675,0.472913267840193,0.48401314891525,0.491532995283203,0.502312785414718,0.512353450825118,0.524517949581471,0.543675354603627,0.617567407669374,0.364952573700994,0.467476402785085,0.491532995283203,0.518430732184786,0.617567407669374,0.422557028564992,0.438086499752817,0.491317529084604
0.232646060871732,0.489316137691629,0.0385642071107213,0.487300349724056,0.358895817211079,0.438435894816133,0.456164443925824,0.468678265921145,0.479812556748316,0.487300349724056,0.498221408052735,0.508301491617599,0.520507044405209,0.540129917575174,0.613287720522925,0.358895817211079,0.462762381106254,0.487300349724056,0.514593299743976,0.613287720522925,0.418601193556148,0.433506914151852,0.487240838672975
0.307634793638535,0.485311653958035,0.0386742224126537,0.483618529354517,0.355429204586608,0.434311311057932,0.452429404838588,0.464177188111747,0.475834616909421,0.483618529354517,0.493878081750773,0.504500012105439,0.516489603510816,0.536655583811324,0.609258327166698,0.355429204586608,0.458996869259995,0.483618529354517,0.511069375629717,0.609258327166698,0.414881909828799,0.429662665460965,0.483197974460757
0.382623526405338,0.481328357067764,0.0387870819617631,0.479581755524971,0.351510509240908,0.43060668189561,0.448335784964955,0.460438703034971,0.47169538586576,0.479581755524971,0.490029061170217,0.500559018803419,0.512651060141901,0.532904776281295,0.604812470610645,0.351510509240908,0.455008670664704,0.479581755524971,0.506821649358586,0.604812470610645,0.410577425271095,0.42516153492331,0.479188655776213
0.457612259172141,0.477364218908101,0.0388815387269965,0.475682279468069,0.34776880506141,0.426336955572772,0.444462039926393,0.456454633800541,0.467903560445662,0.475682279468069,0.486416121146116,0.496690242304144,0.508602115869675,0.52863868779064,0.600079674657128,0.34776880506141,0.451134947346414,0.475682279468069,0.502525862956181,0.600079674657128,0.406718745839107,0.421319119064796,0.475212604276476
0.532600991938944,0.473446930794617,0.0389963559983767,0.471482823779876,0.344263879816371,0.422678237256386,0.4406878983285,0.452109057517806,0.463623516782885,0.471482823779876,0.482532840528341,0.492697705071187,0.505349626979122,0.524978769031495,0.597282171255836,0.344263879816371,0.446905903169496,0.471482823779876,0.498316057138053,0.597282171255836,0.40254556072864,0.416730352818052,0.471269543928215
0.607589724705747,0.469530780697119,0.0390526801256178,0.467460950722091,0.33935341022844,0.4193146940086,0.436472509581635,0.44823897129802,0.459430074904587,0.467460950722091,0.478726073718223,0.488477675561825,0.501083063173955,0.52104146479852,0.59488111037901,0.33935341022844,0.442945087229659,0.467460950722091,0.494337019322623,0.59488111037901,0.398462052318232,0.413265173699915,0.467359200988479
0.68257845747255,0.465660815456473,0.0391900770263465,0.463568209649928,0.335466333203457,0.414915009020032,0.432718563817112,0.444222366276764,0.455574033036714,0.463568209649928,0.474790313280343,0.48431142291177,0.497099648498682,0.517264999922669,0.590114397722102,0.335466333203457,0.439358507414813,0.463568209649928,0.490604826229794,0.590114397722102,0.394738333417972,0.408897838817804,0.463481303985687
0.757567190239353,0.461839483184179,0.0392939463080998,0.459782645839968,0.330998957272185,0.411050844011668,0.428985061947812,0.440759070155147,0.451600989070486,0.459782645839968,0.471022351545044,0.480839432718758,0.493441251107395,0.513513359838785,0.586477297799006,0.330998957272185,0.434776648673378,0.459782645839968,0.486630993785709,0.586477297799006,0.391189871339487,0.405014704035652,0.459635583700787
0.832555923006157,0.458041900153631,0.0393833586584901,0.456173118062004,0.326010669774215,0.406958864053502,0.424901227886587,0.436812357207916,0.447456138370963,0.456173118062004,0.46735342870334,0.477288257785189,0.489708031654088,0.510202385801262,0.583374293804225,0.326010669774215,0.431155218578182,0.456173118062004,0.483255766254761,0.583374293804225,0.387558871810989,0.400808562310692,0.455821773148562
0.90754465577296,0.454295606522687,0.0395102279071138,0.452474261555993,0.322707655207925,0.403134161816995,0.421197918354091,0.433149549384064,0.443784098977005,0.452474261555993,0.463344841506616,0.474018518913064,0.486031276363888,0.506139045094382,0.580516240277747,0.322707655207925,0.427308014183596,0.452474261555993,0.479365527904887,0.580516240277747,0.382910996281442,0.397229005048193,0.452039607559094
0.982533388539763,0.450548877405172,0.0396269118198006,0.448427025833439,0.319219826616361,0.399242782471086,0.417414052912604,0.429232057051833,0.439512977019634,0.448427025833439,0.459602000286357,0.469889339482483,0.483415429395623,0.502519075841764,0.577026227377099,0.319219826616361,0.423165342799495,0.448427025833439,0.475910226592199,0.577026227377099,0.379099755135462,0.393197807305515,0.448288824359386
