"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","bias.kernel","bias.cox","MSE.cox","MSE.kernel","ABSE","CI.coverage.percent","mean.cIL.kernel","mean.cIU.kernel","mean.B.q1.kernel","mean.B.q3.kernel","mean.q1.kernel","mean.q3.kernel","cox.ABSE","cox.CI.coverage.percent","mean.cIL.cox","mean.cIU.cox","mean.B.q1.cox","mean.B.q3.cox","IQR.simulations.cox","IQR.boot.cox","IQR.simulations.kernel","IQR.boot.kernel"
0.0191658555493704,0.514655742532722,0.480798679819395,0.478132441703561,0.17985090294311,0.0534129954231167,0.0365233008291614,0.00266623811583439,0.00285434960807207,0.0336143381075125,0.216632665084537,97.8,0.242499633212861,1.02557908424536,0.406390147561938,0.633655030269094,0.444345209585825,0.511315656644025,0.054206710529527,94.1,0.381712917617615,0.595833061086847,0.444088935486614,0.5167861150493,0.0669704470581993,0.0726971795626854,0.206295031063425,0.227264882707156
0.0724168280724625,0.445616863520218,0.425701597259305,0.422266022115126,0.138295061274715,0.0560398610972038,0.0233508414050925,0.00343557514417892,0.00314598275957383,0.019632028215115,0.155669889301766,96.4,0.23020466640995,0.82954285815543,0.357765810071321,0.545957580854799,0.388064385290937,0.456920640325667,0.0566852876716509,94.8,0.323841042186584,0.547979231811002,0.387892659566044,0.4637446221704,0.0688562550347299,0.0758519626043557,0.168648706059715,0.188191770783479
0.125667800595555,0.389393507659735,0.377093904578098,0.372927201504311,0.121042789814659,0.0566510611527951,0.0164663061554244,0.00416670307378786,0.00322027452698612,0.0148929518956582,0.133600935674021,96.2,0.204468938049408,0.718901697261587,0.313341442021791,0.478158026602337,0.337889076474156,0.409471082275807,0.0577979357693838,94.6,0.275351256188003,0.503839637913718,0.338947417847218,0.416184640768485,0.071582005801651,0.0772372229212669,0.152310789424784,0.164816584580546
0.178918773118647,0.341914412905373,0.333695859951722,0.329353275750706,0.110042712284256,0.0573833872472924,0.0125611371546676,0.00434258420101657,0.00330511320318049,0.0122428284665004,0.120208597350796,95.6,0.178114282321162,0.638655997600957,0.274200586040215,0.422206772582494,0.294673053043302,0.366723924174703,0.0578844672928295,94,0.233988587740995,0.462548664902026,0.295935953337601,0.373042739390983,0.0720508711314015,0.0771067860533817,0.135777347582658,0.148006186542279
0.232169745641739,0.300992434287146,0.295918376696895,0.290870657356612,0.101245316246474,0.0567065192383022,0.0101217769305342,0.00504771934028353,0.00323465850683125,0.0103324813346835,0.109512648470307,95.3,0.154148403779086,0.572592448076111,0.239845957485761,0.374202836568289,0.25593376121556,0.329075412232412,0.0572427625003074,95,0.199449991540716,0.425303400083061,0.258905579125223,0.335009326201417,0.0731416510168519,0.0761037470761932,0.124549543139202,0.134356879082528
0.285420718164831,0.265302740594971,0.26242713603017,0.256884462795224,0.093362732042289,0.055974083814154,0.00841827779974641,0.00554267323494539,0.00315752865870578,0.00876998055522434,0.100968815367306,95.2,0.133037447464858,0.516009997203349,0.209935879008105,0.332418059184332,0.222398016632691,0.294561185054653,0.0560639940332409,94.2,0.170085323224628,0.391157795165894,0.226585840830764,0.30078106912254,0.0721631684219622,0.0741952282917751,0.112381681229313,0.122482180176226
0.338671690687923,0.234123036618382,0.233144161774049,0.226869316504094,0.0861026516711209,0.0544436434408696,0.00725372011428774,0.00627484526995456,0.00299752236160569,0.00745141799567434,0.0925182590106431,95.2,0.114891025381535,0.466016124824496,0.183910490422977,0.295935880113521,0.193936523721145,0.26534448768718,0.0544990376573993,93.9,0.145364112000791,0.359803938999935,0.198690642496478,0.27043112860929,0.0714079639660352,0.0717404861128125,0.103900671232982,0.112025389690544
0.391922663211016,0.206812627663204,0.206974253902144,0.200361229367398,0.0792617519719203,0.0523085095914411,0.00645139829580568,0.00661302453474621,0.00277440168731206,0.00631145198831536,0.085207742083531,95.3,0.0991022692231117,0.421851658732496,0.161190512115617,0.263548508453378,0.168769872564246,0.236998441952754,0.0526407146960644,93.9,0.124154701964318,0.331199290166178,0.174063464762921,0.242962697443675,0.0682285693885087,0.0688992326807543,0.0942798081170653,0.102357996337761
0.445173635734108,0.182814084501022,0.183822630543745,0.176950426140551,0.0728007739676171,0.0499583229934954,0.00586365836047067,0.0068722044031933,0.00253802736827708,0.00532371151544667,0.0782912588915011,95.8,0.0854463692446617,0.382146192564926,0.141385118518759,0.235129839209634,0.147885838869773,0.210889028767772,0.0506004812215778,93.9,0.106016151353488,0.304934758161195,0.152551956929756,0.218501958754458,0.0630031898979986,0.0659500018247021,0.0849210730445981,0.0937447206908751
0.4984246082572,0.161697169579489,0.163369592742439,0.156275010939904,0.0667568708796952,0.0475811959683058,0.0054221586395852,0.0070945818025353,0.00230972960091649,0.00447694618796352,0.0720459285690688,95.5,0.073726247221139,0.346721071699305,0.124041570882344,0.209962249829576,0.129546400728492,0.188925687964483,0.0484524102824692,93.8,0.0905918588820791,0.280987635217629,0.133788495778278,0.196575390022464,0.0593792872359901,0.0627868942441857,0.0765169885448177,0.085920678947232
0.551675580780292,0.143120218622648,0.144936843862853,0.138015372875502,0.0611890361113827,0.0449617973769538,0.00510484574714654,0.00692147098735132,0.0020653830377339,0.00376265084136065,0.0667079217629545,95.5,0.0635805229653902,0.315556171714748,0.108868905520344,0.187644494656229,0.11289857208587,0.167719223522664,0.0461604893783731,94.4,0.0772193325918284,0.258508955224022,0.117137626515645,0.176487099486884,0.054820651436794,0.0593494729712389,0.0700417109703133,0.0787755891358851
0.604926553303384,0.126765947592496,0.128619826710004,0.12188924534639,0.0560416929762096,0.0426805841371837,0.00487670224610544,0.00673058136361414,0.00186324810741374,0.00315815475033494,0.0615610512267525,95.3,0.0547144804168847,0.287712222150269,0.0955627072059793,0.167935848205403,0.0983241473269273,0.150723687104596,0.0438761165515157,94.6,0.0658515949999124,0.238047302569463,0.102533897773021,0.158533120758025,0.0523995397776683,0.0559992229850045,0.0639170424848538,0.0723731409994242
0.658177525826476,0.112385409381679,0.114365260281853,0.107647342622582,0.0513486059053484,0.0403964456993849,0.00473806675909766,0.00671791765927161,0.00167369767232264,0.0026538380876204,0.0576608634952693,95.6,0.0470752644377696,0.26250329505673,0.0839447779904131,0.150382576347867,0.0854189473963191,0.134910410915556,0.0416076173833761,94.3,0.056285503264512,0.219451484674993,0.0899871298130166,0.142664468132654,0.0494914635192371,0.0526773383196372,0.0575130543750337,0.0664377983574544
0.711428498349569,0.0997128813423449,0.101495949079455,0.0950695062617899,0.04709793870114,0.0378411573705758,0.00464337508055494,0.00642644281766475,0.00147035005518707,0.00223532322298218,0.0533822999149852,95.6,0.0405128074800045,0.239742704257223,0.0737757911847472,0.134848587286643,0.0745100386448606,0.12013355510467,0.0393490501519717,94.4,0.047926056854609,0.202075351982683,0.0787711914169964,0.128218147510667,0.045623516459809,0.0494469560936702,0.0523296136094332,0.0610727961018954
0.764679470872661,0.088511536818851,0.0900876646116951,0.0839613017903196,0.0431988962077269,0.0354380756700261,0.00455023502853147,0.00612636282137553,0.00129084282857786,0.00188310002771955,0.0495016245449367,95.2,0.0348539408509314,0.219361459395336,0.0648282885027594,0.121065099977309,0.0653846784244834,0.106242493865881,0.0371375018446676,94.4,0.0408065310524353,0.18610934797,0.0689587857085244,0.115245453305197,0.0408578154413974,0.046286667596673,0.0475828242669718,0.0562368114745496
0.817930443395753,0.0786357139439022,0.080059358215134,0.0741510130379045,0.0396461008996929,0.0331643642240994,0.00448470090599774,0.00590834517722952,0.00113255117089673,0.00158876528016817,0.045964569750601,95.3,0.0300028316036941,0.201051644231514,0.0569995600407822,0.108756284784714,0.056692023895379,0.0952238545378872,0.0350047033888302,94.5,0.0348201551453934,0.171398727183793,0.0604336222085677,0.103703663675768,0.0385318306425083,0.0432700414672007,0.0433020921818915,0.0517567247439316
0.871181415918845,0.0699067776226221,0.0711421438093256,0.0654869876634216,0.0363981268813369,0.0309078749964914,0.00441978995920053,0.00565515614590401,0.000985336894202297,0.00134169166844443,0.0430902859869421,95.3,0.0258215950189425,0.184825643081253,0.0501267843265207,0.0978987483042039,0.0496533223097479,0.0855405242232376,0.0329460130564806,94.3,0.029703471529469,0.158021001631724,0.0529673916229484,0.0933135824136188,0.0358872019134897,0.0403461907906704,0.0395390992094822,0.0477719639776832
