"","time","Statistics","value","Type","log_value"
"1",0.00600233741344217,"mean.HR",0.50953984282764,"Kernel",-0.674247229518828
"2",0.0789306848028495,"mean.HR",0.426254682097107,"Kernel",-0.852718266052699
"3",0.151859032192257,"mean.HR",0.357845934249218,"Kernel",-1.02765273646828
"4",0.224787379581664,"mean.HR",0.301265662329828,"Kernel",-1.19976280439241
"5",0.297715726971072,"mean.HR",0.25398281696131,"Kernel",-1.37048866401057
"6",0.370644074360479,"mean.HR",0.214313306023525,"Kernel",-1.54031628779308
"7",0.443572421749886,"mean.HR",0.18094028504606,"Kernel",-1.70958821902345
"8",0.516500769139293,"mean.HR",0.15280119937133,"Kernel",-1.87861755299172
"9",0.589429116528701,"mean.HR",0.129087561025437,"Kernel",-2.04726433723999
"10",0.662357463918108,"mean.HR",0.10910134750911,"Kernel",-2.2154780350818
"11",0.735285811307515,"mean.HR",0.0922588075284708,"Kernel",-2.38315752605554
"12",0.808214158696923,"mean.HR",0.0780539436850586,"Kernel",-2.55035510562186
"13",0.88114250608633,"mean.HR",0.0660643158032921,"Kernel",-2.71712652958687
"14",0.954070853475737,"mean.HR",0.0559112746325873,"Kernel",-2.88398922626771
"15",1.02699920086514,"mean.HR",0.047319308997284,"Kernel",-3.05083684274096
"16",1.09992754825455,"mean.HR",0.0400841428068476,"Kernel",-3.21677446410286
"17",1.17285589564396,"mean.HR",0.0339906421824935,"Kernel",-3.38167002217534
"18",1.24578424303337,"mean.HR",0.0288485912346952,"Kernel",-3.54569411790676
"19",1.31871259042277,"mean.HR",0.0244960611588732,"Kernel",-3.70924294338176
"20",1.39164093781218,"mean.HR",0.0208194654642221,"Kernel",-3.8718668902737
"21",1.46456928520159,"mean.HR",0.0177067886548777,"Kernel",-4.03380717311135
"22",1.537497632591,"mean.HR",0.0150723036491942,"Kernel",-4.19489641477502
"23",1.6104259799804,"mean.HR",0.012851119813152,"Kernel",-4.35432432644544
"24",1.68335432736981,"mean.HR",0.0109624503144895,"Kernel",-4.51327945360977
"25",1.75628267475922,"mean.HR",0.00934677413884873,"Kernel",-4.67272400709967
"26",1.82921102214863,"mean.HR",0.00797699881574647,"Kernel",-4.83119302651166
"27",1.90213936953803,"mean.HR",0.00682080369323959,"Kernel",-4.98777797048626
"28",1.97506771692744,"mean.HR",0.00584288909202712,"Kernel",-5.14252989693054
"29",2.04799606431685,"mean.HR",0.00501727357001873,"Kernel",-5.29486860636017
"30",2.12092441170625,"mean.HR",0.0043184589402174,"Kernel",-5.44485666716979
"31",2.19385275909566,"mean.HR",0.00372617821490651,"Kernel",-5.59237217785893
"32",2.26678110648507,"mean.HR",0.00322802021918796,"Kernel",-5.73588626490509
"33",2.33970945387448,"mean.HR",0.00280328899524514,"Kernel",-5.87696190999315
"34",2.41263780126388,"mean.HR",0.00244035975499739,"Kernel",-6.01560980997262
"35",2.48556614865329,"mean.HR",0.00213195782591718,"Kernel",-6.15071455433893
"36",2.5584944960427,"mean.HR",0.00186977864364626,"Kernel",-6.28193522750389
"37",2.63142284343211,"mean.HR",0.00164409778497045,"Kernel",-6.41056350420798
"38",2.70435119082151,"mean.HR",0.00145164534685336,"Kernel",-6.53505764389219
"39",2.77727953821092,"mean.HR",0.00128736749851797,"Kernel",-6.65515584449482
"40",2.85020788560033,"mean.HR",0.00114833020843324,"Kernel",-6.7694463844366
"41",2.92313623298974,"mean.HR",0.00103073308023435,"Kernel",-6.87748500151626
"42",2.99606458037914,"mean.HR",0.000930964869635189,"Kernel",-6.97928901541076
"43",3.06899292776855,"mean.HR",0.000848591267878488,"Kernel",-7.07193291528141
"44",3.14192127515796,"mean.HR",0.000787566118753927,"Kernel",-7.14656323046651
"45",3.21484962254736,"mean.HR",0.00074971030278611,"Kernel",-7.19582368900452
"46",3.28777796993677,"mean.HR",0.000742883544800913,"Kernel",-7.20497126200349
"47",3.36070631732618,"mean.HR",0.000780275625780879,"Kernel",-7.15586333431409
"48",3.43363466471559,"mean.HR",0.00085043763560908,"Kernel",-7.06975947555519
"49",3.50656301210499,"mean.HR",0.00103616538583791,"Kernel",-6.87222850904609
"50",3.5794913594944,"mean.HR",0.00133900955810904,"Kernel",-6.61582507405434
"51",3.65241970688381,"mean.HR",0.00193133098340451,"Kernel",-6.24954588504295
"52",0.00600233741344217,"median.HR",0.494182739782288,"Kernel",-0.7048499116096
"53",0.0789306848028495,"median.HR",0.415601052661233,"Kernel",-0.878029486889163
"54",0.151859032192257,"median.HR",0.348966516524248,"Kernel",-1.05277930257363
"55",0.224787379581664,"median.HR",0.292489357977464,"Kernel",-1.22932699595513
"56",0.297715726971072,"median.HR",0.246973421122841,"Kernel",-1.3984745549343
"57",0.370644074360479,"median.HR",0.207866346608851,"Kernel",-1.57085997019431
"58",0.443572421749886,"median.HR",0.175507442816372,"Kernel",-1.74007382776537
"59",0.516500769139293,"median.HR",0.148298243420748,"Kernel",-1.90852987467746
"60",0.589429116528701,"median.HR",0.124927983274883,"Kernel",-2.08001784150962
"61",0.662357463918108,"median.HR",0.10492648979469,"Kernel",-2.25449527120052
"62",0.735285811307515,"median.HR",0.0882497061696709,"Kernel",-2.42758491269642
"63",0.808214158696923,"median.HR",0.0739541915326944,"Kernel",-2.60430941080018
"64",0.88114250608633,"median.HR",0.0624647216472875,"Kernel",-2.77315333524711
"65",0.954070853475737,"median.HR",0.0527366883724334,"Kernel",-2.94244389160159
"66",1.02699920086514,"median.HR",0.044605326760626,"Kernel",-3.10990199299305
"67",1.09992754825455,"median.HR",0.0373360512838916,"Kernel",-3.28779589675801
"68",1.17285589564396,"median.HR",0.0314452032804151,"Kernel",-3.4595088263736
"69",1.24578424303337,"median.HR",0.0263692630179591,"Kernel",-3.63555622675269
"70",1.31871259042277,"median.HR",0.0221875224326048,"Kernel",-3.80822520070004
"71",1.39164093781218,"median.HR",0.0186967060805684,"Kernel",-3.97940791606117
