"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","IQR.simulations.cox","IQR.simulations.kernel"
0,0.790252455030134,0.842859758073969,0.5,0.200832159381996,0.0303772013771441,0.841435213716494,0.0301219968217988,0.290252455030134,0.342859758073969,0.341435213716494,58.0504910060267,68.5719516147938,68.2870427432989,0.118356308986698,0.124415295041771,0.0395203789305388,0.255402192901275
0.2,0.553499356019933,0.615748709011889,0.5,0.266376049768752,0.0638206442533453,0.841435213716494,0.0301219968217988,0.0534993560199327,0.115748709011889,0.341435213716494,10.6998712039865,23.1497418023778,68.2870427432989,0.0174493158803178,0.0736737510340281,0.0829989752210711,0.300638878564187
0.4,0.412818450398958,0.557820490314453,0.5,0.152981524034946,0.0697591587966231,0.841435213716494,0.0301219968217988,-0.0871815496010416,0.0578204903144531,0.341435213716494,-17.4363099202083,11.5640980628906,68.2870427432989,0.00819648650947077,0.0309496163238738,0.0907889405464756,0.18040576495525
0.6,0.351731963430209,0.524680992006229,0.5,0.0708571317177399,0.0725857568554624,0.841435213716494,0.0301219968217988,-0.148268036569791,0.0246809920062286,0.341435213716494,-29.6536073139583,4.93619840124573,68.2870427432989,0.00586670806452901,0.0269721508995114,0.0934153975494918,0.091778610101475
0.8,0.343854969472236,0.501859656173792,0.5,0.107307738800554,0.0743018586567717,0.841435213716494,0.0301219968217988,-0.156145030527764,0.00185965617379158,0.341435213716494,-31.2290061055528,0.371931234758316,68.2870427432989,0.00551319056417159,0.0358488575566411,0.0964773011134978,0.131772492655704
1,0.348978042906995,0.484524019713545,0.5,0.0996492424553277,0.075559872961383,0.841435213716494,0.0301219968217988,-0.151021957093005,-0.0154759802864554,0.341435213716494,-30.2043914186009,-3.09519605729107,68.2870427432989,0.0059371539194457,0.0326949780965036,0.0965922275579964,0.12259702993616
1.2,0.358575181650962,0.470759980030927,0.5,0.0875119818422748,0.0764653746929751,0.841435213716494,0.0301219968217988,-0.141424818349038,-0.0292400199690734,0.341435213716494,-28.2849636698076,-5.84800399381468,68.2870427432989,0.00668939594525668,0.0276240438202348,0.0975676109489361,0.111400873079955
1.4,0.361894878852614,0.459333805982854,0.5,0.0880929693302005,0.0771256953944993,0.841435213716494,0.0301219968217988,-0.138105121147386,-0.040666194017146,0.341435213716494,-27.6210242294773,-8.1332388034292,68.2870427432989,0.00758857527775741,0.0267988365247757,0.0989196951649343,0.109012936249535
1.6,0.364657243989667,0.449714051173281,0.5,0.0898176058167998,0.0776738625347591,0.841435213716494,0.0301219968217988,-0.135342756010333,-0.0502859488267194,0.341435213716494,-27.0685512020665,-10.0571897653439,68.2870427432989,0.00854732501653449,0.0263504462705493,0.0992665510923924,0.114650314472868
1.8,0.365968666935074,0.441346915139938,0.5,0.0914836173760195,0.0780660475440707,0.841435213716494,0.0301219968217988,-0.134031333064926,-0.0586530848600619,0.341435213716494,-26.8062666129851,-11.7306169720124,68.2870427432989,0.00951887895601956,0.0262989822568579,0.0998618123844178,0.119001510411746
2,0.365743208825897,0.433867719234712,0.5,0.0926778357283825,0.0783562176943828,0.841435213716494,0.0301219968217988,-0.134256791174103,-0.0661322807652883,0.341435213716494,-26.8513582348206,-13.2264561530577,68.2870427432989,0.0104965391745625,0.0265788991312971,0.0994923013709499,0.118399597722229
2.2,0.365613089167717,0.427251253432144,0.5,0.0935260771124735,0.0786325100802449,0.841435213716494,0.0301219968217988,-0.134386910832283,-0.072748746567856,0.341435213716494,-26.8773821664566,-14.5497493135712,68.2870427432989,0.0114578108861862,0.0267714503256667,0.101028380802004,0.117555910290479
2.4,0.365486759001354,0.421302281266053,0.5,0.0944531940959161,0.0788640090034567,0.841435213716494,0.0301219968217988,-0.134513240998646,-0.0786977187339473,0.341435213716494,-26.9026481997291,-15.7395437467895,68.2870427432989,0.0123942490690396,0.0269793171558498,0.101331832194108,0.12381090422355
2.6,0.365665806382273,0.415875180104877,0.5,0.0957520034856467,0.0790185472693024,0.841435213716494,0.0301219968217988,-0.134334193617727,-0.0841248198951227,0.341435213716494,-26.8668387235453,-16.8249639790245,68.2870427432989,0.013301370833292,0.0271777755247439,0.10271906625054,0.12480794012922
2.8,0.365939819198906,0.410933182370449,0.5,0.0979407915990357,0.0791921586595223,0.841435213716494,0.0301219968217988,-0.134060180801094,-0.0890668176295508,0.341435213716494,-26.8120361602189,-17.8133635259102,68.2870427432989,0.0141838407570604,0.0275274109258829,0.101213477639587,0.125820728135551
3,0.366305833100411,0.406359631526563,0.5,0.100162340791365,0.0793426180963929,0.841435213716494,0.0301219968217988,-0.133694166899589,-0.0936403684734374,0.341435213716494,-26.7388333799179,-18.7280736946875,68.2870427432989,0.0150424319712136,0.0278687235577103,0.101541989368637,0.129613976723777
3.2,0.366726476958011,0.402157532845784,0.5,0.102131767013388,0.0794433960093018,0.841435213716494,0.0301219968217988,-0.133273523041989,-0.0978424671542161,0.341435213716494,-26.6547046083979,-19.5684934308432,68.2870427432989,0.015862228067078,0.0281541447347327,0.102057294960739,0.130384305862325
3.4,0.367058777619144,0.398205181360687,0.5,0.103452274540446,0.0795359778778217,0.841435213716494,0.0301219968217988,-0.132941222380856,-0.101794818639313,0.341435213716494,-26.5882444761713,-20.3589637278625,68.2870427432989,0.0166651657412736,0.0283367026399606,0.102196996534553,0.133480122453869
3.6,0.367181523591707,0.394517793481634,0.5,0.104546011173791,0.0796434459861056,0.841435213716494,0.0301219968217988,-0.132818476408293,-0.105482206518366,0.341435213716494,-26.5636952816585,-21.0964413036732,68.2870427432989,0.0174457855165199,0.0285311551042141,0.101727769342697,0.131544886189668
3.8,0.367496746145398,0.391083157648503,0.5,0.104955529544609,0.0796973224371491,0.841435213716494,0.0301219968217988,-0.132503253854602,-0.108916842351497,0.341435213716494,-26.5006507709205,-21.7833684702994,68.2870427432989,0.01819000008818,0.0285332265742903,0.101790551759379,0.130188186662387
4,0.367921088740141,0.387838271086964,0.5,0.105508039804624,0.0798262063467517,0.841435213716494,0.0301219968217988,-0.132078911259859,-0.112161728913036,0.341435213716494,-26.4157822519718,-22.4323457826072,68.2870427432989,0.0189271772520038,0.02853711620034,0.101888935389795,0.134284963544674
4.2,0.368014798554472,0.384775434448177,0.5,0.105872160625826,0.0798668123883699,0.841435213716494,0.0301219968217988,-0.131985201445528,-0.115224565551823,0.341435213716494,-26.3970402891056,-23.0449131103646,68.2870427432989,0.0196294001198445,0.0285892096721295,0.101733336099588,0.132464680796048
4.4,0.367946581726377,0.381878001132764,0.5,0.106050142581361,0.0799191473069727,0.841435213716494,0.0301219968217988,-0.132053418273623,-0.118121998867236,0.341435213716494,-26.4106836547246,-23.6243997734472,68.2870427432989,0.0203131764760826,0.0286448465399939,0.101718731465217,0.129459703783084
4.6,0.368360900624134,0.379117405341074,0.5,0.106593185226515,0.0799824708998738,0.841435213716494,0.0301219968217988,-0.131639099375866,-0.120882594658926,0.341435213716494,-26.3278198751732,-24.1765189317852,68.2870427432989,0.0209824177293427,0.028650946567519,0.101487751093368,0.133367603105549
4.8,0.368687986083245,0.376495531016433,0.5,0.107783606747561,0.0800413262010934,0.841435213716494,0.0301219968217988,-0.131312013916755,-0.123504468983567,0.341435213716494,-26.262402783351,-24.7008937967134,68.2870427432989,0.0216319292158269,0.0288197138626407,0.102350968070991,0.133763486951823
5,0.369026695708141,0.37399408720435,0.5,0.109326015476848,0.0800923420633148,0.841435213716494,0.0301219968217988,-0.130973304291859,-0.12600591279565,0.341435213716494,-26.1946608583717,-25.20118255913,68.2870427432989,0.0222635949384563,0.0290651667527591,0.102958242733133,0.136537875003181
