"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","ABSE","CI.coverage.percent","mean.cIL.kernel","mean.cIU.kernel","mean.B.q1.kernel","mean.B.q3.kernel","mean.q1.kernel","mean.q3.kernel","cox.ABSE","cox.CI.coverage.percent","mean.cIL.cox","mean.cIU.cox","mean.B.q1.cox","mean.B.q3.cox","IQR.simulations.cox","IQR.boot.cox","IQR.simulations.kernel","IQR.boot.kernel"
0,0.775217496705308,0.84018369479818,0.5,0.200476145628659,0.0305300787549226,0.838344927991052,0.0308800313031351,0.275217496705308,0.34018369479818,0.338344927991052,55.0434993410616,68.0367389596359,67.6689855982103,0.116539560269345,0.115778916540598,0.197611406234966,88.4,0.46492519678455,1.17576097590946,0.656845946586992,0.910092853684412,0.819879327741335,0.859104103604546,0.0305341168790349,0,0.781882157002424,0.903072588083795,0.819883312709325,0.861185322769862,0.0392247758632104,0.0413020100605365,0.305630154220407,0.253246907097419
0.2,0.550542978710277,0.623660375955166,0.5,0.288793284253223,0.0628463946288792,0.838344927991052,0.0308800313031351,0.050542978710277,0.123660375955166,0.338344927991052,10.1085957420554,24.7320751910332,67.6689855982103,0.0192183898400639,0.0857869652004402,0.260176385368302,100,0.231038906961956,1.09794094962206,0.381746650609113,0.700400985897003,0.581820344264608,0.662683883889629,0.06283334069502,44.5,0.511259762429908,0.760350741356351,0.58305448944558,0.667577254568485,0.080863539625021,0.0845227651229056,0.372760323518499,0.31865433528789
0.4,0.422405341887094,0.565315067598314,0.5,0.30364697478964,0.0690229861726081,0.838344927991052,0.0308800313031351,-0.0775946581129064,0.0653150675983136,0.338344927991052,-15.5189316225813,13.0630135196627,67.6689855982103,0.00901645005288325,0.0980321825986618,0.189947789206578,99.1,0.221387024486349,0.750757269538985,0.314384755638473,0.501985687761458,0.517935054383863,0.607645005116492,0.0691166307010721,84.5,0.444632223025059,0.718479840689249,0.52112375563574,0.61381637577254,0.0897099507326288,0.0926926201367998,0.182202454132017,0.187600932122985
0.6,0.371252110821015,0.531597920413515,0.5,0.295132406211549,0.0720903487517272,0.838344927991052,0.0308800313031351,-0.128747889178985,0.0315979204135145,0.338344927991052,-25.749577835797,6.3195840827029,67.6689855982103,0.00618406587334796,0.103488564462604,0.140769554397535,60.2,0.241829791693656,0.533762747441362,0.31415519446586,0.40958882532185,0.482271618056147,0.574770961591186,0.0722341241495005,92.8,0.407397429410869,0.693504077683136,0.48569222456445,0.582387462594976,0.0924993435350388,0.0966952380305257,0.0980533585129041,0.0954336308559899
0.8,0.36433953615886,0.508210189819481,0.5,0.30011711254676,0.0739472425483604,0.838344927991052,0.0308800313031351,-0.13566046384114,0.00821018981948118,0.338344927991052,-27.1320927682281,1.64203796389624,67.6689855982103,0.00552460909360385,0.10827569671504,0.168603431948956,86.9,0.18983256408446,0.631487406881149,0.281891456460941,0.423626377419164,0.458206309426699,0.55184803320939,0.0741717040575627,94.7,0.382174745567646,0.675864685428012,0.461305721560348,0.56038319805593,0.0936417237826912,0.0990774764955818,0.145939730913555,0.141734920958223
1,0.366830464634758,0.490566438861684,0.5,0.28610972841457,0.0751619294138165,0.838344927991052,0.0308800313031351,-0.133169535365242,-0.00943356113831567,0.338344927991052,-26.6339070730484,-1.88671222766313,67.6689855982103,0.0057269314618628,0.0994116314347255,0.156240797147249,81.6,0.200271909239492,0.621904110407997,0.291049572019465,0.426537443188999,0.439423487496047,0.534910106528903,0.0755038139079418,94.2,0.363427346248667,0.662363940176912,0.443003291635436,0.543738847982303,0.0954866190328562,0.100735556346867,0.134051665752125,0.135487871169533
1.2,0.375129720457603,0.476326740588622,0.5,0.26625011355181,0.0761126240480434,0.838344927991052,0.0308800313031351,-0.124870279542397,-0.0236732594113775,0.338344927991052,-24.9740559084795,-4.73465188227551,67.6689855982103,0.00634142019889879,0.0863244960603214,0.142589746090696,75.2,0.225058928559159,0.59843022533392,0.310052157321008,0.430207590790434,0.423656973605867,0.521029551036444,0.0764917305133838,93.7,0.348538379168809,0.65125671616141,0.428329234026639,0.530261631051649,0.0973725774305765,0.101932397025011,0.118089474978731,0.120155433469426
1.4,0.378991923564889,0.464615149159059,0.5,0.269451228334294,0.0768535142647093,0.838344927991052,0.0308800313031351,-0.121008076435111,-0.0353848508409409,0.338344927991052,-24.2016152870222,-7.07697016818818,67.6689855982103,0.00714549836285382,0.0870872278211133,0.143992818422216,76.6,0.226710679523842,0.604493976274694,0.312942786964069,0.435006281265082,0.412248012652454,0.510417370471931,0.0772460749158459,91.7,0.336379166494487,0.642066638336467,0.416284650424094,0.519153197940037,0.098169357819477,0.102868547515942,0.118360924902331,0.122063494301013
1.6,0.381841884720617,0.454623926210891,0.5,0.271461309655628,0.0773635716598884,0.838344927991052,0.0308800313031351,-0.118158115279383,-0.0453760737891087,0.338344927991052,-23.6316230558767,-9.07521475782175,67.6689855982103,0.00803009507519416,0.0874914002034816,0.146397998521121,77.1,0.2261143564093,0.61357131312809,0.314259957455265,0.439839137865063,0.401597446236598,0.500048158090375,0.0778487945411762,90.7,0.326098883513388,0.634169419299147,0.406047733321973,0.509566780924171,0.098450711853777,0.103519047602199,0.125404599529201,0.125579180409798
1.8,0.382719164832865,0.44598504420716,0.5,0.267975968947802,0.0777927918792784,0.838344927991052,0.0308800313031351,-0.117280835167135,-0.0540149557928398,0.338344927991052,-23.456167033427,-10.802991158568,67.6689855982103,0.00895432787133546,0.085408694416664,0.148036147542275,78.1,0.225016641110395,0.618712916743071,0.314357601026469,0.44219739657299,0.393198590468089,0.491244090691816,0.078338348820138,89.5,0.31733055008852,0.627242196349874,0.397226681150345,0.501310573447158,0.0980455002237277,0.104083892296813,0.125784748367657,0.12783979554652
2,0.381774318385776,0.438413788653782,0.5,0.257251918155826,0.0781657169274606,0.838344927991052,0.0308800313031351,-0.118225681614224,-0.0615862113462181,0.338344927991052,-23.6451363228447,-12.3172422692436,67.6689855982103,0.00988674410735481,0.080009672965639,0.148972313570718,77.9,0.223713092960353,0.621211505293116,0.313674517375423,0.442722000621001,0.385363217032556,0.483265327262891,0.0787406543729939,87.8,0.309681045479159,0.621151184546115,0.389525608888416,0.494020666040145,0.0979021102303348,0.104495057151729,0.126299278724617,0.129047483245578
2.2,0.381922113221262,0.431639855518985,0.5,0.252744927019577,0.0784740255557212,0.838344927991052,0.0308800313031351,-0.118077886778738,-0.0683601444810147,0.338344927991052,-23.6155773557475,-13.6720288962029,67.6689855982103,0.0108143095581401,0.0776808246574721,0.150281044965756,78.2,0.222929807756494,0.624639303933758,0.313643474975782,0.444083414692104,0.377966360797697,0.476879070583928,0.0790833107702647,85.9,0.302910003588585,0.615653009043009,0.382653758982146,0.487453358443963,0.0989127097862309,0.104799599461817,0.123477974005649,0.130439939716322
2.4,0.382015059895249,0.425547813891308,0.5,0.245568906147835,0.0787884415008941,0.838344927991052,0.0308800313031351,-0.117984940104751,-0.0744521861086919,0.338344927991052,-23.5969880209503,-14.8904372217384,67.6689855982103,0.0117328061058831,0.0740901395309683,0.151228905146992,79,0.222211891580006,0.628643340789787,0.313740167382856,0.445185127550561,0.371660369931353,0.470769792405472,0.0793695545783766,84.2,0.296830364700913,0.610700512079342,0.376488467410521,0.481595808969972,0.0991094224741193,0.105107341559451,0.121856945352218,0.131444960167705
2.6,0.381330146768465,0.419951937706339,0.5,0.237016685601974,0.0790052364551041,0.838344927991052,0.0308800313031351,-0.118669853231535,-0.0800480622936606,0.338344927991052,-23.733970646307,-16.0096124587321,67.6689855982103,0.0126306471897196,0.070133133277208,0.151958015176302,79.7,0.220993043603091,0.631689424654231,0.313214155789577,0.446021154566433,0.365567253690401,0.465369609687822,0.0796218806822637,83.1,0.291265365202717,0.606116689026073,0.370821277210599,0.476230122022471,0.0998023559974204,0.105408844811872,0.122288041285913,0.132806998776857
2.8,0.380924775813877,0.414878180072596,0.5,0.229187747477432,0.0792254302031736,0.838344927991052,0.0308800313031351,-0.119075224186123,-0.0851218199274041,0.338344927991052,-23.8150448372246,-17.0243639854808,67.6689855982103,0.0135026137361044,0.0665868187663943,0.153169514612106,80.4,0.219997137639761,0.633821110707105,0.312726169706653,0.44643608706276,0.36044866431297,0.460462416066691,0.0798393465932371,81.7,0.286276176878766,0.60195073060306,0.365706095226874,0.471306961777116,0.100013751753721,0.105600866550242,0.119077101982512,0.133709917356107
3,0.380024039623129,0.410185810386962,0.5,0.222926988436204,0.0794182371601319,0.838344927991052,0.0308800313031351,-0.119975960376871,-0.0898141896130379,0.338344927991052,-23.9951920753742,-17.9628379226076,67.6689855982103,0.0143531846084676,0.0639769997996152,0.15424493307849,81.2,0.218899490907044,0.636409574735382,0.312006220435709,0.446242896244622,0.355710908228577,0.455120295294214,0.0800281793592818,80.7,0.281680949156163,0.598041203070436,0.360984029732591,0.466728170631642,0.0994093870656367,0.105744140899051,0.119139394446113,0.134236675808913
3.2,0.379253008595236,0.405831367177822,0.5,0.222142269451354,0.0795887423351569,0.838344927991052,0.0308800313031351,-0.120746991404764,-0.094168632822178,0.338344927991052,-24.1493982809528,-18.8337265644356,67.6689855982103,0.0151805843618218,0.0638138627596634,0.154727071322933,82.1,0.217731456766558,0.638011295194172,0.310992937468105,0.44592311671746,0.35113791601598,0.451354641325098,0.0801940419749505,79,0.27743259942779,0.594394460432528,0.356580282932617,0.462496177574909,0.100216725309118,0.105915894642292,0.114763937645661,0.134930179249355
3.4,0.378451929184838,0.401812066163149,0.5,0.224827299843532,0.0797268419663021,0.838344927991052,0.0308800313031351,-0.121548070815162,-0.0981879338368515,0.338344927991052,-24.3096141630323,-19.6375867673703,67.6689855982103,0.0159749084033364,0.0652054954636022,0.154753919547,81.2,0.216403300378725,0.639717169271465,0.309905297972199,0.445902815338552,0.347117827908441,0.446769373280607,0.0803411426304008,77.4,0.273491797196262,0.591061178739281,0.352555226055436,0.45857759567352,0.0996515453721659,0.106022369618084,0.119486194982399,0.135997517366352
3.6,0.37800853753113,0.39805475580976,0.5,0.227992834048226,0.0798537533305415,0.838344927991052,0.0308800313031351,-0.12199146246887,-0.10194524419024,0.338344927991052,-24.398292493774,-20.389048838048,67.6689855982103,0.0167463317802814,0.0667439246356226,0.155716477073035,81.6,0.215036615146997,0.642165496311927,0.30894454789989,0.445993816869739,0.343906490906874,0.442911335819474,0.0804742022034309,76.6,0.26982738579835,0.587930644030343,0.348767727617667,0.454922083352445,0.0990048449125999,0.106154355734779,0.123598495041415,0.13704926896985
3.8,0.377968079505898,0.394499055916191,0.5,0.23012500554274,0.0799667176195847,0.838344927991052,0.0308800313031351,-0.122031920494102,-0.105500944083809,0.338344927991052,-24.4063840988205,-21.1001888167619,67.6689855982103,0.0175012292242744,0.0677286216556932,0.15690665658038,81.2,0.213933955160593,0.644863610977106,0.308308699401011,0.44659534287366,0.339907561941839,0.439248035917186,0.0805914079749801,75.7,0.266388139248674,0.584916168475772,0.345213607048221,0.451443394791776,0.0993404739753463,0.106229787743555,0.122122923592845,0.138286643472649
4,0.378233061897739,0.391171401776545,0.5,0.23195144510908,0.0800621558546151,0.838344927991052,0.0308800313031351,-0.121766938102261,-0.108828598223455,0.338344927991052,-24.3533876204521,-21.7657196446911,67.6689855982103,0.018228973668902,0.0685063522778244,0.158164123057123,81.2,0.212870498197165,0.647772729569527,0.307803448548589,0.447451705978746,0.335724763276431,0.436018194126741,0.0806961298761975,74.6,0.263216580767788,0.582111190850776,0.341870780942335,0.448192568161963,0.10029343085031,0.106321787219627,0.126434236673802,0.139648257430157
4.2,0.378692474206172,0.388042220994985,0.5,0.235320907925316,0.0801297356713079,0.838344927991052,0.0308800313031351,-0.121307525793828,-0.111957779005015,0.338344927991052,-24.2615051587656,-22.391555801003,67.6689855982103,0.0189299680758749,0.0699661034878205,0.159074039431748,81.2,0.211974292539287,0.651480582274855,0.307266892170754,0.448159078021432,0.33325798044403,0.432505727053972,0.0807913239683198,73.3,0.260221945888012,0.579483115159048,0.338698816543668,0.44515547921434,0.0992477466099427,0.106456662670671,0.129173597499439,0.140892185850678
4.4,0.379037267528699,0.385021512730741,0.5,0.237134883017424,0.0802318697645316,0.838344927991052,0.0308800313031351,-0.120962732471301,-0.114978487269259,0.338344927991052,-24.1925464942602,-22.9956974538519,67.6689855982103,0.0196311371705436,0.070737964473394,0.160347205385291,81.1,0.211202853470021,0.654605619348819,0.30684957478122,0.449055858245825,0.33020456768979,0.429537249373494,0.0808787219350686,72.2,0.257329097857553,0.576909870189151,0.335684121079589,0.442190662691644,0.099332681683704,0.106506541612055,0.130288419272122,0.142206283464604
4.6,0.378916810419959,0.382221065104982,0.5,0.236777826530826,0.0802938878792864,0.838344927991052,0.0308800313031351,-0.121083189580041,-0.117778934895018,0.338344927991052,-24.2166379160081,-23.5557869790036,67.6689855982103,0.0202922465807648,0.0705982159804207,0.161377477529387,81.4,0.210086985519845,0.658259841225997,0.306420516967769,0.450005595878413,0.327227840506425,0.426940466803642,0.0809562859585086,71.3,0.254655547133134,0.574540352299724,0.332871944211621,0.439473665615583,0.099712626297217,0.106601721403963,0.132197912850619,0.143585078910644
4.8,0.378749091039548,0.37952876704608,0.5,0.236151438630719,0.0803279986475852,0.838344927991052,0.0308800313031351,-0.121250908960452,-0.12047123295392,0.338344927991052,-24.2501817920904,-24.094246590784,67.6689855982103,0.0209385142345628,0.0703431742149118,0.162769223539425,80.3,0.208947017830398,0.661901121802294,0.305979250849961,0.451118370863737,0.324052914347425,0.424444300860173,0.0810279627201602,70.8,0.252080231306393,0.572252849694705,0.330200685278181,0.436824497602129,0.100391386512748,0.106623812323948,0.132126026711254,0.145139120013776
5,0.378978354109653,0.376990224742599,0.5,0.237176103177314,0.0803698712187603,0.838344927991052,0.0308800313031351,-0.121021645890347,-0.123009775257401,0.338344927991052,-24.2043291780695,-24.6019550514801,67.6689855982103,0.0215626989934031,0.0707717184699962,0.163965453695268,79.9,0.207862821923374,0.666144423559368,0.305489768150673,0.451950287817302,0.321656829741053,0.421276499022105,0.0810903005514728,70.2,0.249694660467833,0.570078312042373,0.327651588331253,0.434316361289209,0.0996196692810516,0.106664772957956,0.13288679940497,0.146460519666628
5.2,0.378974808310426,0.374555103349505,0.5,0.235681493508833,0.0804106031175719,0.838344927991052,0.0308800313031351,-0.121025191689574,-0.125444896650495,0.338344927991052,-24.2050383379148,-25.0889793300989,67.6689855982103,0.0221736476766146,0.0700672503892805,0.164398608975258,80.4,0.206870934983797,0.669269107040552,0.304864415684334,0.452951319218973,0.319129758853243,0.41867567097218,0.0811509226250355,69.7,0.247383874680231,0.568009440875099,0.325231145608029,0.431919858839887,0.0995459121189372,0.106688713231858,0.132561075539675,0.148086903534639
5.4,0.379028331629058,0.372218001754469,0.5,0.23380349666101,0.0804556845915009,0.838344927991052,0.0308800313031351,-0.120971668370942,-0.127781998245531,0.338344927991052,-24.1943336741884,-25.5563996491061,67.6689855982103,0.0227721110304943,0.06917438114317,0.165526425432478,80.8,0.205715971747356,0.672887769783651,0.304698781379611,0.453796094624919,0.316652190446274,0.416249801458586,0.0812036001170358,69,0.245179894650378,0.565976467249447,0.322910328746188,0.429602796261919,0.099597611012312,0.106692467515731,0.137369896618287,0.149097313245308
5.6,0.379242008923347,0.369984407877219,0.5,0.229761239631954,0.0804739603716421,0.838344927991052,0.0308800313031351,-0.120757991076653,-0.130015592122781,0.338344927991052,-24.1515982153307,-26.0031184245561,67.6689855982103,0.0233502861484875,0.067252676742102,0.165898075386351,81.3,0.204791411421544,0.678307529740946,0.304402789923146,0.455366005118779,0.314693135370274,0.41402499888541,0.0812539330889172,68,0.243067004323496,0.564068622844923,0.32068826135281,0.427417523567127,0.0993318635151363,0.106729262214318,0.137573375369242,0.150963215195634
5.8,0.379524619869253,0.367849846466554,0.5,0.22811183287804,0.0805329695061698,0.838344927991052,0.0308800313031351,-0.120475380130747,-0.132150153533446,0.338344927991052,-24.0950760261495,-26.4300307066893,67.6689855982103,0.0239188178793383,0.0664308596486794,0.16682639417568,81.8,0.203816332388049,0.68382998749067,0.303972133639589,0.456655561994729,0.312340397085722,0.411669190316214,0.0812954718812939,67.7,0.24105087138891,0.562224774853318,0.318582918075349,0.425287552809793,0.0993287932304917,0.106704634734443,0.137035319720496,0.15268342835514
6,0.380000331691573,0.365786767041904,0.5,0.227540270243844,0.0805846815757607,0.838344927991052,0.0308800313031351,-0.119999668308427,-0.134213232958096,0.338344927991052,-23.9999336616854,-26.8426465916192,67.6689855982103,0.0244761128020243,0.066056663738453,0.169318969654015,82,0.202749619616966,0.689090761936323,0.3039801611279,0.458260342193642,0.310253517061236,0.410036725696666,0.0813350989316599,66.6,0.239113318613932,0.560428473288986,0.316529498411349,0.423243582860339,0.0997832086354301,0.10671408444899,0.134817318601172,0.154280181065742
6.2,0.380122583449403,0.363803861941162,0.5,0.228580618281105,0.0806066308016538,0.838344927991052,0.0308800313031351,-0.119877416550597,-0.136196138058838,0.338344927991052,-23.9754833101194,-27.2392276117675,67.6689855982103,0.0250153042181887,0.0665009440095542,0.170288522069365,82.1,0.201387932136572,0.695669547312217,0.303522269673225,0.459875216502997,0.308267344883476,0.408383936182041,0.081371192053943,65.9,0.237244457428166,0.558703677894372,0.314565292325084,0.421305756761441,0.100116591298565,0.106740464436358,0.134374420432753,0.156352946829772
6.4,0.380240518064424,0.361885645914653,0.5,0.230982611600011,0.0806378658413586,0.838344927991052,0.0308800313031351,-0.119759481935576,-0.138114354085347,0.338344927991052,-23.9518963871153,-27.6228708170695,67.6689855982103,0.0255459917546995,0.0675743730351426,0.172707971383789,83.4,0.200055526161393,0.702357209928095,0.30283091660812,0.461390125530299,0.306176148799431,0.406275625659544,0.0814058673695574,65.5,0.235465048082905,0.557039737855479,0.312686830624484,0.419420727464401,0.100099476860113,0.106733896839916,0.14090418022475,0.158559208922178
6.6,0.380218590675976,0.360049131690783,0.5,0.233728368301577,0.0806589354297274,0.838344927991052,0.0308800313031351,-0.119781409324024,-0.139950868309217,0.338344927991052,-23.9562818648047,-27.9901736618434,67.6689855982103,0.0260595439972987,0.0688530541642539,0.175581662435563,83.6,0.198195985315136,0.709250457731347,0.302116225760619,0.463223795766023,0.304362693310293,0.404548135279096,0.0814372724914463,64.8,0.233752234132104,0.555452408856748,0.31085252394567,0.41758505977198,0.100185441968804,0.10673253582631,0.148565823258669,0.161107570005405
6.8,0.379770167773056,0.358239541965275,0.5,0.233728923882892,0.0806656060550803,0.838344927991052,0.0308800313031351,-0.120229832226944,-0.141760458034725,0.338344927991052,-24.0459664453887,-28.352091606945,67.6689855982103,0.0265698906318164,0.0689608323745398,0.178878502089578,84.8,0.196405361490338,0.718732104015729,0.301153702235636,0.465078415691847,0.302396381392044,0.402363995016072,0.0814666001572452,64.3,0.232067319243364,0.553854853415491,0.309065004176194,0.415793819397093,0.0999676136240287,0.106728815220899,0.146907809817091,0.163924713456211
7,0.379420058664882,0.356528426939008,0.5,0.230563468985556,0.0806694445375806,0.838344927991052,0.0308800313031351,-0.120579941335118,-0.143471573060992,0.338344927991052,-24.1159882670236,-28.6943146121983,67.6689855982103,0.0270580859134018,0.0675782976721311,0.179184598840643,84.9,0.194201652230143,0.726348676766495,0.30033977980511,0.466643526749874,0.300452743425299,0.401055387163811,0.0814936350014349,63.9,0.230485824493132,0.552361149134392,0.307359435480654,0.414095718384348,0.100602643738511,0.106736282903694,0.148598135279421,0.166303746944764
