"time","mean.HR","SE.HR","median.HR","X0.","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90.","X100.","X0..1","X25.","X50..1","X75.","X100..1","X2.5.","X7.5.","BSE_sim_1","BSE_sim_2","BSE_sim_3","BSE_sim_4","BSE_sim_5","BSE_sim_6","BSE_sim_7","BSE_sim_8","BSE_sim_9","BSE_sim_10","true.hr"
0,0.840019965644453,0.337906599525796,0.805673743113223,0.491955610891375,0.509601692084019,0.518750195112029,0.521754595339737,0.684263205376349,0.805673743113223,0.850412342596524,1.00283505708018,1.25139642471894,1.26885789614571,1.33471885963089,0.491955610891375,0.520978381730129,0.805673743113223,1.16099428843088,1.33471885963089,0.496367131189536,0.505190171785858,0.355185554424687,0.310522061972386,0.295234547845938,0.404947164055859,0.138748465535104,0.287213996362687,0.489045618779546,0.351411896443256,0.253046557863251,0.324209415535189,0.5
0.2,0.684230865121823,0.514057357350087,0.518803724495776,0.222113633639512,0.231411778815378,0.234116791935492,0.251218695540078,0.38973069558031,0.518803724495776,0.605375370891774,0.880093235864365,1.36535587978858,1.38080812732062,1.44751158246816,0.222113633639512,0.24049331059615,0.518803724495776,1.19075552887563,1.44751158246816,0.224438169933479,0.229087242521412,0.564070166399569,0.51880670111616,0.427764301827872,0.678845288036847,0.166834277911068,0.49366293042964,0.734972910768869,0.564226906291919,0.407701441655948,0.516119908805489,0.5
0.4,0.516609065401871,0.346619138515416,0.394994627993374,0.201354163943439,0.207438055850804,0.211454679414066,0.235096074840573,0.306533208304065,0.394994627993374,0.476423411200443,0.655320518145289,0.965249069413234,1.01270280875385,1.01613310156145,0.201354163943439,0.220434922783569,0.394994627993374,0.846995062509362,1.01613310156145,0.20287513692028,0.205917082873963,0.387622637160786,0.365029370140998,0.255532526063386,0.510269591642484,0.126276826498394,0.361925119047962,0.331276468963154,0.384618070984456,0.271813027308251,0.346961901791759,0.5
0.6,0.408161658817328,0.0986163591891011,0.384719201123609,0.286652101712707,0.306592684511955,0.320911675444219,0.349923220960872,0.368698855537872,0.384719201123609,0.413988530907327,0.44890169468166,0.48245419804615,0.550477112814782,0.576458971249458,0.286652101712707,0.333218126264294,0.384719201123609,0.460002868728778,0.576458971249458,0.291637247412519,0.301607538812143,0.11079782361762,0.126481211428386,0.0476398607694534,0.196302006110898,0.0740287948854378,0.142300447646642,0.098285287707244,0.118336928490112,0.12503509959893,0.120175173839497,0.5
0.8,0.446449326083903,0.166832476427429,0.425767757838563,0.233520360043695,0.279621767567525,0.29587741342847,0.307242243557581,0.369138292095118,0.425767757838563,0.478695960771546,0.557660775849727,0.621326478240637,0.637902285892094,0.70418925163798,0.233520360043695,0.301725556425021,0.425767757838563,0.59710845411679,0.70418925163798,0.245045711924653,0.268096415686568,0.214013733455641,0.114420986351466,0.179103288615012,0.134224301281009,0.0917425418604107,0.155316680246638,0.154203338741847,0.168684680851673,0.169304239999943,0.173964158396887,0.5
1,0.449742273359655,0.177510116147792,0.437418392690533,0.217526486375165,0.256800884222354,0.289164832257928,0.314627271646508,0.383792483028119,0.437418392690533,0.475449765955913,0.546970889429818,0.636846243705638,0.684385619966333,0.704182137677893,0.217526486375165,0.302758580869438,0.437418392690533,0.597461155238654,0.704182137677893,0.227345085836962,0.246982284760557,0.224623748136892,0.102393768154093,0.18440172729119,0.143195342645324,0.103861740601311,0.153491896688891,0.159535924143219,0.166783313056714,0.170075788438992,0.180592149832615,0.5
1.2,0.417551557671256,0.0701479201807586,0.420036937071001,0.314024631954413,0.329534945799439,0.358705170776027,0.38502459754837,0.398034992074167,0.420036937071001,0.441569891483238,0.44691928620739,0.461800891321133,0.51030137390478,0.527114416243857,0.314024631954413,0.372516068033011,0.420036937071001,0.448991544835622,0.527114416243857,0.31790221041567,0.325657367338183,0.109974715789398,0.0977337976823541,0.105110172853514,0.103082567721795,0.0957926176623305,0.112450122763414,0.129775425784951,0.102778513014268,0.129109373060288,0.111438744168754,0.5
1.4,0.42148247871781,0.0573805383876875,0.415101872852547,0.342413980578202,0.354505145438574,0.371056828356922,0.402360976867311,0.414176011770666,0.415101872852547,0.419516984993367,0.43501205035753,0.464529878537824,0.491044724292995,0.526588811849972,0.342413980578202,0.384681059635718,0.415101872852547,0.450361198397727,0.526588811849972,0.345436771793295,0.351482354223481,0.11721448688004,0.119033309406125,0.0882908491955944,0.11194034442491,0.109179736758408,0.126026265014055,0.136590527055869,0.100620873881154,0.129794951659874,0.116440246044632,0.5
1.6,0.421566564708609,0.0604360935103018,0.405313533084319,0.345799284684204,0.363848554505386,0.376913764623247,0.38375103728453,0.394567132399306,0.405313533084319,0.425690320034638,0.449413587684146,0.457277548574464,0.492352723644245,0.542304725276216,0.345799284684204,0.381133105238698,0.405313533084319,0.449723909435135,0.542304725276216,0.3503116021395,0.359336237050091,0.125496958292928,0.137874815871208,0.0745794806242585,0.118538005798385,0.110819233037997,0.136532454312045,0.129227640851754,0.10296634604428,0.124006562576899,0.127618663501728,0.5
1.8,0.420901068121431,0.0736617699071037,0.399661782992221,0.348513347435534,0.350578616633011,0.351880897817372,0.37177159296678,0.389650332269349,0.399661782992221,0.412703352246887,0.44628583866338,0.492258027807984,0.500745403045499,0.565862557457718,0.348513347435534,0.359157132896835,0.399661782992221,0.475638152707672,0.565862557457718,0.349029664734903,0.350062299333642,0.131177660893616,0.127539856063331,0.068560848385469,0.129496876674345,0.126061765485632,0.147823518562515,0.127723785521479,0.104943348537153,0.119238130038708,0.147403213454852,0.5
2,0.423622697459468,0.0859156075222963,0.405098514521769,0.322773139719945,0.345994546573243,0.355469297484727,0.365564863456216,0.377233070224544,0.405098514521769,0.431887667746887,0.447654371909144,0.481421334644444,0.535807277840457,0.590945587932769,0.322773139719945,0.360182916605796,0.405098514521769,0.461605719762697,0.590945587932769,0.32857849143327,0.340189194859919,0.141447907275789,0.122186245094536,0.0695634408088296,0.133941771203546,0.127532775975307,0.150298539516481,0.122846630344722,0.117232242556228,0.102668578303267,0.155888483496982,0.5
2.2,0.427922986138031,0.096373826489381,0.401565456604375,0.322514165068344,0.344580250020068,0.355432525149015,0.361519736145076,0.374783569069863,0.401565456604375,0.433103493312614,0.454824704882501,0.479052148350434,0.555341262178842,0.624435536737211,0.322514165068344,0.358956607490623,0.401565456604375,0.45937256586372,0.624435536737211,0.328030686306275,0.339063728782137,0.14474098095531,0.117122272263083,0.0746968936934588,0.152423646325129,0.140188693922587,0.151501741073461,0.118515143826225,0.125108760555999,0.0921742912454863,0.15538211236734,0.5
2.4,0.432535473711832,0.0948926916908816,0.409660363208929,0.346808380209695,0.348125207044474,0.353239178723029,0.367109154508378,0.387497845484915,0.409660363208929,0.432667219768542,0.450397326627201,0.471340999277997,0.551107572190404,0.639936963786587,0.346808380209695,0.358991115044086,0.409660363208929,0.45262772753458,0.639936963786587,0.347137586918389,0.347796000335779,0.143086944416616,0.1144960293761,0.0793562096706654,0.161522459870603,0.148160462326103,0.152309001445235,0.122437761692898,0.129839113876646,0.0927939678459471,0.153835986791464,0.5
2.6,0.430567628860692,0.0893141016080695,0.411973430060253,0.33009876417747,0.353618288181128,0.37342593247984,0.381053967493635,0.398002063339278,0.411973430060253,0.419601786857561,0.432370288206893,0.464735894012088,0.541014096295585,0.630349406363883,0.33009876417747,0.378913610604137,0.411973430060253,0.442513025680176,0.630349406363883,0.335978645178384,0.347738407180213,0.138645418357878,0.111929445316349,0.0879648143367425,0.171078231907221,0.16074883204104,0.142258348341395,0.134185011347337,0.131810447313653,0.0996286997590888,0.14972490742141,0.5
2.8,0.428229629584982,0.083889391618118,0.408840610266753,0.322974519747852,0.356256952609146,0.370923706250323,0.383152653844737,0.394087849628146,0.408840610266753,0.427342095375626,0.443758415107691,0.465805461081837,0.526702506764111,0.610681154758577,0.322974519747852,0.377054015210994,0.408840610266753,0.44964410960632,0.610681154758577,0.331295127963176,0.347936344393823,0.131340949768717,0.108880400530291,0.0960465394092896,0.171811765473027,0.16638640476525,0.12933532243539,0.15703611660651,0.137815911264848,0.107587924090465,0.148699584176952,0.5
3,0.425298062037638,0.0758856553686528,0.412257409588814,0.324632065672708,0.341821451697613,0.366683404434464,0.39027730991271,0.404150652261154,0.412257409588814,0.422092814799441,0.445882807479979,0.485907078808119,0.512782705599375,0.571790982159643,0.324632065672708,0.378798516901815,0.412257409588814,0.468347118252337,0.571790982159643,0.328929412178935,0.337524105191387,0.118156421758048,0.113562437019386,0.104058229354613,0.172209531751345,0.151958169627225,0.119175125117308,0.182829216771847,0.142105470762178,0.118436504819546,0.148231598496944,0.5
3.2,0.421932327101939,0.0740278546643355,0.411689791234113,0.31633074304714,0.320139654482665,0.367228901580919,0.393207374752458,0.404809148428484,0.411689791234113,0.425687354953651,0.462369798191094,0.510527260322767,0.512036783730901,0.517228787397137,0.31633074304714,0.384006826150196,0.411689791234113,0.493178279079188,0.517228787397137,0.317282970906021,0.319187426623784,0.10259053161703,0.124844833542025,0.109475923634971,0.137862298522283,0.14074628716513,0.113607141588177,0.204148597878124,0.144452885417198,0.125573631479058,0.149876273497012,0.5
3.4,0.419988899360345,0.0776348054513055,0.419019058931007,0.307158275819578,0.31107589421764,0.357240173240569,0.393915511585112,0.408474489283396,0.419019058931007,0.433237752949826,0.450785560210925,0.480115662893886,0.52171880694219,0.537136706889666,0.307158275819578,0.377687810020911,0.419019058931007,0.463229726284128,0.537136706889666,0.308137680419094,0.310096489618124,0.0963900145949998,0.132697354977748,0.113694564838685,0.125889151000849,0.129199998761323,0.113006091816849,0.202520607577179,0.145184496533411,0.134819259548856,0.146223508664177,0.5
3.6,0.414886550507734,0.0726317990050349,0.42199566766079,0.309634075176329,0.318670957277737,0.344962916036887,0.388714543639049,0.406218352975526,0.42199566766079,0.436963684411644,0.440171033891639,0.460845520175892,0.516266339401592,0.519308964937986,0.309634075176329,0.364652617800712,0.42199566766079,0.444609190297678,0.519308964937986,0.311893295701681,0.316411736752385,0.104687146608872,0.135032951997601,0.119268410428741,0.116587702080113,0.122092563638755,0.11165895574226,0.18155048463794,0.140585021750485,0.142902619845476,0.143244015472105,0.5
