"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.906952641114428,"Kernel",-0.097665045098571
"2",0.2,"mean.HR",5141.12972242302,"Kernel",8.54502812465352
"3",0.4,"mean.HR",1814.84501868783,"Kernel",7.50375535390038
"4",0.6,"mean.HR",962.335243400744,"Kernel",6.86936287582217
"5",0.8,"mean.HR",735.358027835582,"Kernel",6.60035749331343
"6",1,"mean.HR",750.276187491553,"Kernel",6.62044138873171
"7",1.2,"mean.HR",1026.3611379096,"Kernel",6.93377495006474
"8",1.4,"mean.HR",1055.84245685118,"Kernel",6.96209426454859
"9",1.6,"mean.HR",1082.82777389695,"Kernel",6.98733120748225
"10",1.8,"mean.HR",1138.81233691562,"Kernel",7.03774118860444
"11",2,"mean.HR",1180.17660500374,"Kernel",7.07341937151839
"12",2.2,"mean.HR",1217.08273922767,"Kernel",7.10421207689487
"13",2.4,"mean.HR",1251.07863409932,"Kernel",7.13176136548536
"14",2.6,"mean.HR",1274.64824934259,"Kernel",7.15042553666129
"15",2.8,"mean.HR",1271.39094152944,"Kernel",7.14786680967705
"16",3,"mean.HR",1238.8334177758,"Kernel",7.12192542366013
"17",3.2,"mean.HR",1236.78561112709,"Kernel",7.12027104381261
"18",3.4,"mean.HR",1248.9104177238,"Kernel",7.13002678435383
"19",3.6,"mean.HR",1266.80810801874,"Kernel",7.1442557150377
"20",3.8,"mean.HR",1262.49647172672,"Kernel",7.14084636647371
"21",4,"mean.HR",1247.27841146739,"Kernel",7.12871918577005
"22",4.2,"mean.HR",1215.2936104377,"Kernel",7.10274098126209
"23",4.4,"mean.HR",1192.63630346301,"Kernel",7.08392151682859
"24",4.6,"mean.HR",1172.92333279528,"Kernel",7.0672544865816
"25",4.8,"mean.HR",1147.45534921569,"Kernel",7.04530202981876
"26",5,"mean.HR",1120.7226242382,"Kernel",7.02172895644965
"27",5.2,"mean.HR",1096.66443076727,"Kernel",7.00002851627519
"28",5.4,"mean.HR",1078.51253969134,"Kernel",6.98333809273551
"29",5.6,"mean.HR",1081.67620293783,"Kernel",6.98626715670656
"30",5.8,"mean.HR",1075.7097634067,"Kernel",6.98073596772539
"31",6,"mean.HR",1073.48830536589,"Kernel",6.97866872332926
"32",6.2,"mean.HR",1072.15555231134,"Kernel",6.97742643587211
