"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","IQR.simulations.cox","IQR.simulations.kernel"
0,0.573086616244105,0.785043140359261,0.5,0.0582185297118188,0.0344137645606263,0.784696481379461,0.0338861168989491,0.0730866162441046,0.285043140359261,0.284696481379461,14.6173232488209,57.0086280718522,56.9392962758921,0.0823503643855267,0.00871894233628084,0.0469244378797612,0.0757866313779998
0.2,0.508316765472734,0.717658028225835,0.5,0.0607559806206265,0.0435483942579976,0.784696481379461,0.0338861168989491,0.00831676547273441,0.217658028225835,0.284696481379461,1.66335309454688,43.531605645167,56.9392962758921,0.049220363067898,0.00375301346645478,0.0592965270156247,0.0801160051072279
0.4,0.465567350594472,0.673326498679804,0.5,0.0581427188019296,0.0488313570641155,0.784696481379461,0.0338861168989491,-0.0344326494055276,0.173326498679804,0.284696481379461,-6.88652988110553,34.6652997359609,56.9392962758921,0.0323918002756151,0.00455824427473981,0.0678651925720071,0.0768552565639236
0.6,0.440462368254346,0.640785110645315,0.5,0.0541207384438999,0.0522729796450315,0.784696481379461,0.0338861168989491,-0.0595376317456536,0.140785110645315,0.284696481379461,-11.9075263491307,28.1570221290631,56.9392962758921,0.0225276516643183,0.00646439047878559,0.072889339041579,0.0727389436908922
0.8,0.430767148907516,0.615085308854281,0.5,0.05425033605848,0.0548492322305764,0.784696481379461,0.0338861168989491,-0.0692328510924843,0.115085308854281,0.284696481379461,-13.8465702184969,23.0170617708563,56.9392962758921,0.016233824327765,0.00772561791597369,0.07600482157953,0.0738146754419016
1,0.435296709482845,0.59411240919139,0.5,0.0627260593855465,0.0568494497437174,0.784696481379461,0.0338861168989491,-0.0647032905171552,0.0941124091913897,0.284696481379461,-12.940658103431,18.8224818382779,56.9392962758921,0.0120736999400948,0.00810903074051995,0.0783211323658559,0.0796828382298613
1.2,0.447698113945641,0.576401914025012,0.5,0.0737796178670913,0.0583423432309003,0.784696481379461,0.0338861168989491,-0.0523018860543585,0.0764019140250115,0.284696481379461,-10.4603772108717,15.2803828050023,56.9392962758921,0.00922844920214162,0.00816531055488962,0.0793236963408962,0.0966022038142529
1.4,0.458489467612768,0.561242615872904,0.5,0.0772284482015366,0.0595771758818918,0.784696481379461,0.0338861168989491,-0.0415105323872317,0.0612426158729037,0.284696481379461,-8.30210647744634,12.2485231745807,56.9392962758921,0.0072892591859459,0.0076737195579193,0.0820451746106453,0.100462588420574
1.6,0.464004241756901,0.547913865206389,0.5,0.0752511217332214,0.0605035172326848,0.784696481379461,0.0338861168989491,-0.0359957582430986,0.0479138652063894,0.284696481379461,-7.19915164861972,9.58277304127788,56.9392962758921,0.00594680659434997,0.00694581738489669,0.0818775905588999,0.0947130347020264
1.8,0.465233538665169,0.536093427773284,0.5,0.0733811106001679,0.0613639232727694,0.784696481379461,0.0338861168989491,-0.0347664613348311,0.0360934277732835,0.284696481379461,-6.95329226696623,7.2186855546567,56.9392962758921,0.005059441635137,0.00658152791135611,0.0844638430698524,0.0952753098577404
2,0.463245413789103,0.525466041545602,0.5,0.0738971298541641,0.062052862756501,0.784696481379461,0.0338861168989491,-0.0367545862108969,0.0254660415456016,0.284696481379461,-7.35091724217939,5.09320830912032,56.9392962758921,0.00449073575474843,0.00679942519721954,0.0858314056833028,0.0964535497355182
2.2,0.460735976172728,0.515852849263259,0.5,0.0748701135068024,0.0627262774984665,0.784696481379461,0.0338861168989491,-0.0392640238272721,0.015852849263259,0.284696481379461,-7.85280476545441,3.17056985265181,56.9392962758921,0.00417778634634307,0.00713445747226128,0.0861376766756824,0.0966994045939463
2.4,0.45964823676418,0.507076877458329,0.5,0.0759244629251566,0.063288348965786,0.784696481379461,0.0338861168989491,-0.0403517632358199,0.00707687745832875,0.284696481379461,-8.07035264716398,1.41537549166575,56.9392962758921,0.00404744444981069,0.00737964469794474,0.086978844732043,0.0991302561761468
2.6,0.459596950884646,0.499020665605057,0.5,0.0771845911650366,0.0637568889531582,0.784696481379461,0.0338861168989491,-0.0404030491153545,-0.000979334394942966,0.284696481379461,-8.08060982307089,-0.195866878988593,56.9392962758921,0.00405777726668679,0.00757633369632195,0.0868928617679942,0.0998953637518933
2.8,0.459668112460904,0.49164374850852,0.5,0.0788135800854351,0.0642031646661903,0.784696481379461,0.0338861168989491,-0.0403318875390956,-0.00835625149148006,0.284696481379461,-8.06637750781912,-1.67125029829601,56.9392962758921,0.00418356767811155,0.00782420577217149,0.0884620623794388,0.10071305667938
