"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.642636970125799,"Kernel",-0.442175301857872
"2",0.2,"mean.HR",0.619849061928294,"Kernel",-0.478279279084149
"3",0.4,"mean.HR",0.600925937562126,"Kernel",-0.509283584050392
"4",0.6,"mean.HR",0.591034602625343,"Kernel",-0.52588071400852
"5",0.8,"mean.HR",0.591901728964677,"Kernel",-0.524414656247863
"6",1,"mean.HR",0.603474582918273,"Kernel",-0.505051355456939
"7",1.2,"mean.HR",0.626876934974153,"Kernel",-0.467005033572153
"8",1.4,"mean.HR",0.636535029196449,"Kernel",-0.45171582841188
"9",1.6,"mean.HR",0.631851663452203,"Kernel",-0.459100622111445
"10",1.8,"mean.HR",0.624887335138161,"Kernel",-0.470183909274146
"11",2,"mean.HR",0.616596850481355,"Kernel",-0.483539871422868
"12",2.2,"mean.HR",0.605465798480893,"Kernel",-0.501757202339238
"13",2.4,"mean.HR",0.600503633565216,"Kernel",-0.509986586580795
"14",2.6,"mean.HR",0.597005859163828,"Kernel",-0.515828351292924
"15",2.8,"mean.HR",0.595117792601933,"Kernel",-0.518995922270581
"16",3,"mean.HR",0.594127259746904,"Kernel",-0.520661740567877
"17",3.2,"mean.HR",0.593007342785166,"Kernel",-0.522548497624031
"18",3.4,"mean.HR",0.591773715165415,"Kernel",-0.524630955065916
"19",3.6,"mean.HR",0.590230128788978,"Kernel",-0.527242769336751
"20",3.8,"mean.HR",0.588795824477385,"Kernel",-0.529675803173144
"21",4,"mean.HR",0.587339855441608,"Kernel",-0.53215165660464
"22",4.2,"mean.HR",0.586081367872433,"Kernel",-0.534296646019684
"23",4.4,"mean.HR",0.585487089096621,"Kernel",-0.535311147260729
"24",4.6,"mean.HR",0.585067410595879,"Kernel",-0.536028206601126
"25",4.8,"mean.HR",0.584514821337031,"Kernel",-0.53697314109975
"26",5,"mean.HR",0.584028747770277,"Kernel",-0.537805071731416
"27",5.2,"mean.HR",0.583685138689471,"Kernel",-0.53839358762509
"28",5.4,"mean.HR",0.583359084178982,"Kernel",-0.538952357400193
"29",5.6,"mean.HR",0.583039596328802,"Kernel",-0.539500176706761
"30",5.8,"mean.HR",0.582188095453472,"Kernel",-0.540961695400327
"31",6,"mean.HR",0.580880322975202,"Kernel",-0.543210527900105
"32",6.2,"mean.HR",0.579377756937043,"Kernel",-0.54580058420595
"33",6.4,"mean.HR",0.578018444868655,"Kernel",-0.548149499281457
"34",6.6,"mean.HR",0.576736415446269,"Kernel",-0.550369935831554
"35",6.8,"mean.HR",0.575686902128528,"Kernel",-0.552191338768969
"36",7,"mean.HR",0.575125388067575,"Kernel",-0.553167195753287
"37",7.2,"mean.HR",0.574717270253883,"Kernel",-0.553877063017084
"38",7.4,"mean.HR",0.574888632859585,"Kernel",-0.553578938926894
"39",7.6,"mean.HR",0.575187914311112,"Kernel",-0.553058484077139
"40",7.8,"mean.HR",0.574918614521672,"Kernel",-0.553526788164822
"41",8,"mean.HR",0.574179784608036,"Kernel",-0.55481271810086
"42",8.2,"mean.HR",0.57333296576896,"Kernel",-0.556288638943605
"43",8.4,"mean.HR",0.572463063073381,"Kernel",-0.557807064284276
"44",8.6,"mean.HR",0.571924512929393,"Kernel",-0.558748266714358
"45",8.8,"mean.HR",0.571813369589532,"Kernel",-0.558942617783619
"46",9,"mean.HR",0.572028774821304,"Kernel",-0.558565983235975
"47",9.2,"mean.HR",0.572470503314004,"Kernel",-0.557794067476702
"48",9.4,"mean.HR",0.573526274346599,"Kernel",-0.555951529431456
"49",9.6,"mean.HR",0.576322498877379,"Kernel",-0.551087881084008
"50",9.8,"mean.HR",0.582693918582041,"Kernel",-0.540093241506686
"51",10,"mean.HR",0.616564758470616,"Kernel",-0.483591919768378
"52",0,"median.HR",0.639322243111469,"Kernel",-0.447346658898292
"53",0.2,"median.HR",0.616264958316394,"Kernel",-0.484078280789774
"54",0.4,"median.HR",0.592957133269167,"Kernel",-0.52263317050765
"55",0.6,"median.HR",0.58581171890372,"Kernel",-0.534756839831755
"56",0.8,"median.HR",0.585800493114402,"Kernel",-0.534776002809407
"57",1,"median.HR",0.598646410366593,"Kernel",-0.513084155051087
"58",1.2,"median.HR",0.621215289952052,"Kernel",-0.476077574436702
"59",1.4,"median.HR",0.631219088209289,"Kernel",-0.460102268765
"60",1.6,"median.HR",0.622002987054286,"Kernel",-0.474810383916409
"61",1.8,"median.HR",0.617600857878259,"Kernel",-0.48191289122095
"62",2,"median.HR",0.610288651395681,"Kernel",-0.493823234728812
"63",2.2,"median.HR",0.597894143624989,"Kernel",-0.514341558050442
"64",2.4,"median.HR",0.588063593890905,"Kernel",-0.530920184055922
"65",2.6,"median.HR",0.586133687946369,"Kernel",-0.534207378997031
"66",2.8,"median.HR",0.585014573140139,"Kernel",-0.536118520709897
"67",3,"median.HR",0.583486594082264,"Kernel",-0.538733802528429
"68",3.2,"median.HR",0.582284671141332,"Kernel",-0.540795825161276
"69",3.4,"median.HR",0.582338810283035,"Kernel",-0.540702852380622
"70",3.6,"median.HR",0.581575471597956,"Kernel",-0.542014527658441
"71",3.8,"median.HR",0.582754880649011,"Kernel",-0.539988625899263
"72",4,"median.HR",0.582431578758278,"Kernel",-0.540543561800587
"73",4.2,"median.HR",0.577928117984396,"Kernel",-0.548305781392317
"74",4.4,"median.HR",0.576051241677532,"Kernel",-0.551558660997348
"75",4.6,"median.HR",0.57461613424629,"Kernel",-0.554053053739112
"76",4.8,"median.HR",0.57486650607198,"Kernel",-0.553617428491949
"77",5,"median.HR",0.575686942543073,"Kernel",-0.552191268566671
"78",5.2,"median.HR",0.576168542594745,"Kernel",-0.551355052416382
"79",5.4,"median.HR",0.577042818092769,"Kernel",-0.549838807094276
"80",5.6,"median.HR",0.575472548371828,"Kernel",-0.552563752441261
"81",5.8,"median.HR",0.57509548805695,"Kernel",-0.55321918578625
"82",6,"median.HR",0.575246839387544,"Kernel",-0.552956044410232
"83",6.2,"median.HR",0.575292911273512,"Kernel",-0.552875956980021
"84",6.4,"median.HR",0.571720761265688,"Kernel",-0.559104586406238
"85",6.6,"median.HR",0.571275030322529,"Kernel",-0.559884520976486
"86",6.8,"median.HR",0.56918934055047,"Kernel",-0.563542140014052
"87",7,"median.HR",0.569807556040144,"Kernel",-0.562456596142541
"88",7.2,"median.HR",0.567012705172198,"Kernel",-0.567373567794327
"89",7.4,"median.HR",0.568159402181761,"Kernel",-0.565353261988417
"90",7.6,"median.HR",0.56820272170666,"Kernel",-0.565277019523083
"91",7.8,"median.HR",0.568597959560153,"Kernel",-0.564581668304646
"92",8,"median.HR",0.566788545450489,"Kernel",-0.567768980525625
"93",8.2,"median.HR",0.564583512638664,"Kernel",-0.571666965433508
"94",8.4,"median.HR",0.562877789984173,"Kernel",-0.574692743705267
"95",8.6,"median.HR",0.564405285322894,"Kernel",-0.571982694548929
"96",8.8,"median.HR",0.560255529581895,"Kernel",-0.579362296502605
"97",9,"median.HR",0.556315688857084,"Kernel",-0.586419360146695
