"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","IQR.simulations.cox","IQR.simulations.kernel"
0,0.50905071464334,0.535471069436475,0.5,0.119670179559997,0.0250460690258106,0.535038106321749,0.0247470094840055,0.00905071464334029,0.035471069436475,0.0350381063217488,1.81014292866806,7.09421388729501,7.00762126434975,0.00188299204299626,0.0143741434922897,0.0335479557605176,0.12203071434475
0.2,0.506085367247834,0.533877788911017,0.5,0.079490666743413,0.0250832345300263,0.535038106321749,0.0247470094840055,0.00608536724783371,0.0338777889110169,0.0350381063217488,1.21707344956674,6.77555778220338,7.00762126434975,0.0017744695977355,0.00634313589186218,0.0335732349883932,0.101350875652096
0.4,0.504662822842877,0.532295083496895,0.5,0.0685098154912392,0.0251237146115661,0.535038106321749,0.0247470094840055,0.00466282284287678,0.0322950834968954,0.0350381063217488,0.932564568575356,6.45901669937907,7.00762126434975,0.00167187038253645,0.00470593720348555,0.0334339943657611,0.0905966296096441
0.6,0.503521989063029,0.530730251969749,0.5,0.0610014449670814,0.0251621542054557,0.535038106321749,0.0247470094840055,0.00352198906302947,0.030730251969749,0.0350381063217488,0.704397812605895,6.1460503939498,7.00762126434975,0.00157527398239674,0.00372613338535853,0.0338370747367256,0.0821445587636632
0.8,0.502625362627119,0.529178373438959,0.5,0.0552186678992188,0.0252082709701463,0.535038106321749,0.0247470094840055,0.00262536262711888,0.0291783734389588,0.0350381063217488,0.525072525423775,5.83567468779176,7.00762126434975,0.00148471423069166,0.00304989481738614,0.0339175342448116,0.0737523094182105
1,0.501842346393806,0.527645785848532,0.5,0.0505030147966995,0.0252476938977269,0.535038106321749,0.0247470094840055,0.00184234639380565,0.0276457858485323,0.0350381063217488,0.36846927876113,5.52915716970646,7.00762126434975,0.00139969837791116,0.00254884933994691,0.0337782634920332,0.0663158729408621
1.2,0.501240543157086,0.526105209951125,0.5,0.0467787176759835,0.0252749405979846,0.535038106321749,0.0247470094840055,0.00124054315708644,0.0261052099511254,0.0350381063217488,0.248108631417288,5.22104199022508,7.00762126434975,0.00131834743876299,0.00218541371259396,0.0340109234983383,0.0625956578474371
1.4,0.500712677330904,0.524598969396503,0.5,0.0439369882346667,0.0252992268051095,0.535038106321749,0.0247470094840055,0.000712677330903744,0.0245989693965027,0.0350381063217488,0.142535466180749,4.91979387930055,7.00762126434975,0.00124327684458493,0.00192710927590019,0.0339826818411557,0.059551437108316
1.6,0.500297271480852,0.523107761589434,0.5,0.0420962080975073,0.0253436079520429,0.535038106321749,0.0247470094840055,0.000297271480851902,0.0231077615894343,0.0350381063217488,0.0594542961703803,4.62155231788686,7.00762126434975,0.00117445036087608,0.00176863837740837,0.0337627090862885,0.0579220206629263
1.8,0.499945565632715,0.521622051145185,0.5,0.0409609474616078,0.0253740235783534,0.535038106321749,0.0247470094840055,-5.44343672845837e-05,0.0216220511451851,0.0350381063217488,-0.0108868734569167,4.32441022903702,7.00762126434975,0.0011096007264808,0.00167444993090508,0.0339146559377717,0.0544580654100281
2,0.499812288232219,0.520159515069573,0.5,0.0400575501193015,0.025402029159034,0.535038106321749,0.0247470094840055,-0.000187711767780985,0.0201595150695734,0.0350381063217488,-0.037542353556197,4.03190301391467,7.00762126434975,0.00104997389625512,0.00160143651343312,0.0339583723878333,0.0538021627170925
2.2,0.49989706308815,0.518692600206266,0.5,0.0392170898217148,0.0254364227160465,0.535038106321749,0.0247470094840055,-0.000102936911849871,0.0186926002062657,0.0350381063217488,-0.0205873823699743,3.73852004125315,7.00762126434975,0.00099478310835175,0.00153491783212606,0.0341587388808973,0.0540478627280779
2.4,0.500184155212139,0.517232593250173,0.5,0.038510530931385,0.0254739193503373,0.535038106321749,0.0247470094840055,0.000184155212139103,0.017232593250173,0.0350381063217488,0.0368310424278206,3.4465186500346,7.00762126434975,0.00094428962699933,0.00148013171305365,0.0345093968386109,0.0535589888459638
2.6,0.500391359498286,0.515802035072411,0.5,0.0379935992736471,0.0255071729942994,0.535038106321749,0.0247470094840055,0.000391359498285615,0.0158020350724111,0.0350381063217488,0.078271899657123,3.16040701448221,7.00762126434975,0.000898770799916748,0.00144078245198562,0.0343303123161037,0.0540888667766698
2.8,0.500424727791355,0.514369037521091,0.5,0.0376661522385608,0.0255391743644171,0.535038106321749,0.0247470094840055,0.000424727791354607,0.0143690375210909,0.0350381063217488,0.0849455582709213,2.87380750421817,7.00762126434975,0.000857209207863539,0.00141608459453619,0.0344824713163033,0.0542247369920261
3,0.500475106951596,0.512952606481539,0.5,0.0372313559715906,0.0255748327916111,0.535038106321749,0.0247470094840055,0.000475106951595805,0.0129526064815385,0.0350381063217488,0.095021390319161,2.5905212963077,7.00762126434975,0.000820367647264877,0.00138362979044082,0.034148436216892,0.0532234779336523
3.2,0.500524371490226,0.511553748683079,0.5,0.0367236659602577,0.0256011532473346,0.535038106321749,0.0247470094840055,0.000524371490226216,0.0115537486830789,0.0350381063217488,0.104874298045243,2.31074973661578,7.00762126434975,0.00078746527190576,0.00134620777160719,0.0341138501790433,0.0509086183357338
3.4,0.500312896210005,0.51016143919057,0.5,0.0361324801662524,0.0256391602489949,0.535038106321749,0.0247470094840055,0.000312896210004521,0.01016143919057,0.0350381063217488,0.0625792420009041,2.032287838114,7.00762126434975,0.000759204813345672,0.00130304542545444,0.034153099394979,0.0482835868095814
3.6,0.5000216154768,0.508773902334756,0.5,0.0353935012140484,0.0256641651495013,0.535038106321749,0.0247470094840055,2.16154768001298e-05,0.0087739023347555,0.0350381063217488,0.00432309536002595,1.7547804669511,7.00762126434975,0.000734237847780106,0.0012501974979915,0.0342369573251398,0.0456610701930941
3.8,0.49972310251779,0.507398863333307,0.5,0.034856482191461,0.0256945122144194,0.535038106321749,0.0247470094840055,-0.000276897482210492,0.0073988633333073,0.0350381063217488,-0.0553794964420984,1.47977266666146,7.00762126434975,0.000713577351252718,0.00121262342520333,0.0343407303438397,0.0469004107406151
4,0.49962977277297,0.506044312450017,0.5,0.0345703010651456,0.0257209118179312,0.535038106321749,0.0247470094840055,-0.000370227227029507,0.00604431245001724,0.0350381063217488,-0.0740454454059014,1.20886249000345,7.00762126434975,0.000696740711722754,0.00119285482339531,0.0341804760657745,0.0468622920874647
4.2,0.499709693387088,0.504689536491997,0.5,0.034194255523091,0.0257485545782541,0.535038106321749,0.0247470094840055,-0.000290306612912017,0.00468953649199666,0.0350381063217488,-0.0580613225824034,0.937907298399332,7.00762126434975,0.000683633194122106,0.00116699514645071,0.034168857311624,0.0463424327959883
4.4,0.499925656514739,0.503351841971214,0.5,0.0337488685398612,0.025784184699493,0.535038106321749,0.0247470094840055,-7.43434852610303e-05,0.0033518419712143,0.0350381063217488,-0.0148686970522061,0.67036839424286,7.00762126434975,0.000674719481555392,0.00113671595259432,0.0342920632152622,0.045967781461511
4.6,0.500247861220958,0.502023222301009,0.5,0.0333408271184776,0.0258067792567107,0.535038106321749,0.0247470094840055,0.000247861220957657,0.00202322230100949,0.0350381063217488,0.0495722441915314,0.404644460201897,7.00762126434975,0.000668748545682607,0.00110945112624987,0.0342473911994723,0.0450520533896827
4.8,0.500544643476903,0.500701912842596,0.5,0.0332089433791602,0.0258362166124572,0.535038106321749,0.0247470094840055,0.00054464347690264,0.000701912842595909,0.0350381063217488,0.108928695380528,0.140382568519182,7.00762126434975,0.000666668591803762,0.00110092679616068,0.034229546782733,0.0451933531834707
5,0.500712103565474,0.499391113321142,0.5,0.0332665867830653,0.0258665449289454,0.535038106321749,0.0247470094840055,0.000712103565473576,-0.000608886678858389,0.0350381063217488,0.142420713094715,-0.121777335771678,7.00762126434975,0.000668111699702576,0.00110496126062636,0.0342686593855487,0.0448652822772844
5.2,0.500901860688647,0.498085434984679,0.5,0.0335826018818311,0.025884859037822,0.535038106321749,0.0247470094840055,0.000901860688646727,-0.00191456501532072,0.0350381063217488,0.180372137729345,-0.382913003064145,7.00762126434975,0.000672349111566831,0.00112635036034579,0.0343511554099706,0.0456872259549549
5.4,0.501088212774001,0.496793378194893,0.5,0.0341284436370351,0.0258994885896826,0.535038106321749,0.0247470094840055,0.00108821277400073,-0.00320662180510684,0.0350381063217488,0.217642554800146,-0.641324361021367,7.00762126434975,0.000679715433665213,0.00116360651494775,0.0344656537723589,0.0455838118546593
5.6,0.501388012555031,0.495510199696806,0.5,0.0344147875693122,0.0259245516493948,0.535038106321749,0.0247470094840055,0.00138801255503063,-0.00448980030319429,0.0350381063217488,0.277602511006125,-0.897960060638858,7.00762126434975,0.000690877724881598,0.00118393586882155,0.0345663453428948,0.0459251895771687
5.8,0.50190730326197,0.494235063391185,0.5,0.0345373345791807,0.0259499894236862,0.535038106321749,0.0247470094840055,0.00190730326197008,-0.00576493660881489,0.0350381063217488,0.381460652394017,-1.15298732176298,7.00762126434975,0.000705257785456533,0.00119407837970785,0.034707542058607,0.0465829772251277
6,0.502102900948202,0.492961730828964,0.5,0.0346581311036286,0.0259650760247834,0.535038106321749,0.0247470094840055,0.00210290094820231,-0.00703826917103634,0.0350381063217488,0.420580189640463,-1.40765383420727,7.00762126434975,0.000722325894828941,0.00120320385408858,0.03485261176518,0.0461242366887816
6.2,0.501986092199723,0.491701257332236,0.5,0.0350409263762914,0.0259923939335618,0.535038106321749,0.0247470094840055,0.00198609219972301,-0.00829874266776442,0.0350381063217488,0.397218439944602,-1.65974853355288,7.00762126434975,0.000743055012708127,0.00122935386315002,0.0349377364479397,0.0459556919059878
6.4,0.501822649213438,0.490464450287439,0.5,0.0355381148298308,0.0260053830708835,0.535038106321749,0.0247470094840055,0.00182264921343822,-0.00953554971256138,0.0350381063217488,0.364529842687644,-1.90710994251228,7.00762126434975,0.000765764612423039,0.00126375294526256,0.0350005758524892,0.0471088566171204
6.6,0.501519590397293,0.489227921692798,0.5,0.0359692287757456,0.0260246195008171,0.535038106321749,0.0247470094840055,0.00151959039729288,-0.0107720783072021,0.0350381063217488,0.303918079458576,-2.15441566144041,7.00762126434975,0.0007918493610376,0.00129350728099775,0.0351209439287585,0.0473442776736954
6.8,0.500973422978722,0.488010077225147,0.5,0.036548939971047,0.0260297421500038,0.535038106321749,0.0247470094840055,0.000973422978721827,-0.0119899227748529,0.0350381063217488,0.194684595744365,-2.39798455497058,7.00762126434975,0.000819808368697526,0.00133410263765204,0.0351888946169027,0.0466403602472641
7,0.500289233590673,0.486797813709679,0.5,0.0373422864117778,0.0260513009394494,0.535038106321749,0.0247470094840055,0.000289233590672788,-0.013202186290321,0.0350381063217488,0.0578467181345577,-2.64043725806421,7.00762126434975,0.000851437895306157,0.0013917438203544,0.0353632911682341,0.0479384610040606
7.2,0.499790996875999,0.485593401451501,0.5,0.0385072094559201,0.0260683473473606,0.535038106321749,0.0247470094840055,-0.000209003124000906,-0.0144065985484987,0.0350381063217488,-0.0418006248001812,-2.88131970969975,7.00762126434975,0.000885543712714111,0.00147988617103682,0.0353594237752111,0.0495439541462706
7.4,0.499382919505818,0.484399773048688,0.5,0.0395725544666693,0.0260841840237531,0.535038106321749,0.0247470094840055,-0.000617080494181688,-0.0156002269513121,0.0350381063217488,-0.123416098836338,-3.12004539026242,7.00762126434975,0.00092214920325802,0.00156323862965714,0.0352791363557348,0.050687782411477
7.6,0.499185339301918,0.483204568600683,0.5,0.0404093846848042,0.0261071573602292,0.535038106321749,0.0247470094840055,-0.000814660698081726,-0.0167954313993175,0.0350381063217488,-0.162932139616345,-3.3590862798635,7.00762126434975,0.000962026571084433,0.0016303188054814,0.0352779515281895,0.0531463918123362
7.8,0.499173327537118,0.482014370323119,0.5,0.0412408577705404,0.0261278993655678,0.535038106321749,0.0247470094840055,-0.00082667246288215,-0.0179856296768813,0.0350381063217488,-0.16533449257643,-3.59712593537626,7.00762126434975,0.00100446287013576,0.00169809283582535,0.035329812521492,0.0548939113986449
