"time","mean.HR","SE.HR","median.HR","X0.","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90.","X100.","X0..1","X25.","X50..1","X75.","X100..1","X2.5.","X7.5.","true.hr"
0,0.649343718059708,0.0333122507578814,0.649313416027215,0.549805901011688,0.60576926067631,0.621512108616427,0.63203440266192,0.641343230870286,0.649313416027215,0.657304442906207,0.666645347640536,0.677491736472568,0.692305844217037,0.756467911918787,0.549805901011688,0.62687083560752,0.649313416027215,0.671564138077138,0.756467911918787,0.58597389124305,0.600958774953772,0.5
0.2,0.646205082763184,0.0334641648991038,0.64601465627719,0.547023432746078,0.602437259827961,0.618233999847325,0.628743094325265,0.637783485598472,0.64601465627719,0.654196342638643,0.663483037103827,0.674644697327036,0.689653771151548,0.754341051757129,0.547023432746078,0.623581372065651,0.64601465627719,0.668465192387285,0.754341051757129,0.582611687821029,0.597818601687167,0.5
0.4,0.643710950275471,0.033599682198595,0.643565084159502,0.544346991050695,0.599952946614579,0.615774790681774,0.626121654391401,0.635277189926088,0.643565084159502,0.651786094655746,0.661038178985661,0.672133992409689,0.687225469695946,0.752286353916807,0.544346991050695,0.620776496127386,0.643565084159502,0.665931577774953,0.752286353916807,0.579836469678424,0.594910094818528,0.5
0.6,0.641496786070819,0.0337110444956416,0.641289637259435,0.541469794817139,0.597563571513573,0.613548670187362,0.623895439446076,0.632932784247233,0.641289637259435,0.649611103688714,0.658974010397121,0.67026984693849,0.685408028795455,0.749758919576329,0.541469794817139,0.618454709522338,0.641289637259435,0.6637462536176,0.749758919576329,0.577183429242277,0.592713766694547,0.5
0.8,0.639490854453849,0.0338089596539819,0.639475665604092,0.539627678576397,0.595586656949311,0.611329504236419,0.621903865953926,0.630674161647047,0.639475665604092,0.647709394354672,0.657044475745021,0.668389185552704,0.683622905019524,0.748166685021505,0.539627678576397,0.616620695837958,0.639475665604092,0.661754358389443,0.748166685021505,0.575001017489518,0.590716897339907,0.5
1,0.637629943668803,0.0338978742942249,0.637703437785936,0.537293863905532,0.593434370836407,0.609496572699063,0.620058034176819,0.628772331149374,0.637703437785936,0.64589604272967,0.655138202940423,0.666429643692015,0.681742447011261,0.746831473943649,0.537293863905532,0.614799045791834,0.637703437785936,0.659944813655131,0.746831473943649,0.572738544648488,0.588661908561128,0.5
1.2,0.635879896444219,0.0339861054574976,0.635877032750243,0.535241689850821,0.591459582350777,0.607771010891095,0.618278432508434,0.627081055652192,0.635877032750243,0.644089406909362,0.653541001202917,0.664626876952868,0.680120370866663,0.744650541165921,0.535241689850821,0.613058303344574,0.635877032750243,0.658149134773328,0.744650541165921,0.570811473291624,0.586852659976435,0.5
1.4,0.634227971821744,0.0340725524674134,0.634363001646947,0.533588263633359,0.589522677099829,0.606032471251682,0.616457772374613,0.625477181275468,0.634363001646947,0.642374074674538,0.651963131430108,0.663094026995602,0.678531760982964,0.743342275974487,0.533588263633359,0.611489902458544,0.634363001646947,0.65663389976017,0.743342275974487,0.568846842489572,0.584830604436218,0.5
1.6,0.632655685650397,0.0341491836964243,0.632736709823213,0.531709345716665,0.587838500565154,0.604326752949514,0.614823260141118,0.624108790352954,0.632736709823213,0.641011348978564,0.650384042147662,0.661515532832163,0.677106505977467,0.742083853720846,0.531709345716665,0.609970109071245,0.632736709823213,0.655132751600498,0.742083853720846,0.567465564903768,0.583091830195179,0.5
1.8,0.631156922160748,0.0342183738566274,0.631354050399477,0.529974786018833,0.586297611642024,0.602903021482546,0.613301381765252,0.622634056000441,0.631354050399477,0.639271771132704,0.649024130341138,0.6602510529815,0.675755573590434,0.741023322033195,0.529974786018833,0.608465123727521,0.631354050399477,0.653592878146757,0.741023322033195,0.565677475320859,0.581423861164578,0.5
2,0.629729207588489,0.0343015922831706,0.63005462436954,0.528346059742327,0.584834777374973,0.601410338001184,0.611815237104501,0.620971588534174,0.63005462436954,0.637751234015112,0.647488854181671,0.658847963937412,0.674301576123604,0.740012929182976,0.528346059742327,0.606759867264042,0.63005462436954,0.652306454769556,0.740012929182976,0.563898989251481,0.579726999242746,0.5
2.2,0.628335750242431,0.0343635440308767,0.628735007272694,0.526668131719557,0.58324570857617,0.59991323621615,0.610424310529387,0.619574091429731,0.628735007272694,0.636453869130044,0.646152425575107,0.65740025651457,0.67278625275464,0.738899566622205,0.526668131719557,0.605373313336536,0.628735007272694,0.650897829221797,0.738899566622205,0.562458381883111,0.578288119722082,0.5
2.4,0.627014746422835,0.034431283727837,0.627281666800352,0.524942410539612,0.581987277004144,0.598490853072392,0.609067460911244,0.618262676926376,0.627281666800352,0.635172748406324,0.644782795406622,0.656268863354214,0.671502317609716,0.737797770082658,0.524942410539612,0.603962070955154,0.627281666800352,0.64972967207855,0.737797770082658,0.561403524888563,0.577040532101199,0.5
2.6,0.625728888880359,0.0344840493997246,0.626008347939561,0.523790014870633,0.580694496063095,0.597158400662452,0.607798050484219,0.616945841166037,0.626008347939561,0.634122785979221,0.64358655713784,0.655043776634099,0.670477651977056,0.736962116391559,0.523790014870633,0.602545878291522,0.626008347939561,0.64850615941517,0.736962116391559,0.560184044054863,0.575726751946026,0.5
2.8,0.6244748552348,0.0345450931192412,0.624692664465682,0.522336219499345,0.579294245691519,0.595703289082461,0.606539976922041,0.615629524444361,0.624692664465682,0.632936883172808,0.642422043947443,0.653882400828563,0.669207191441564,0.735761172797303,0.522336219499345,0.601269699227509,0.624692664465682,0.647337641437408,0.735761172797303,0.559174171695637,0.574538309198997,0.5
