"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
0.520439854248893,0.510889956941734,0.503279348237083,0.494612301052589,0.488086374592528,0.479105118409531,0.470767884981398,0.461268434946205,0.453166722593099,0.444395021928062,0.433791006328868,0.424116231209064,0.413321449554529,0.406569230395254,0.396570529228401,0.387744904300365,0.376143153050721,0.369210746621623,0.361176437001742,0.354406168513597,0.343768310172666,0.33376747029934,0.321487738884783,0.315727894107988,0.30561672034056,0.296105170391512,0.290062899928543,0.280752477587908,0.27313552194077,0.267703036013031,0.255811714302051,0.251877546618832,0.242836739918913,0.235032636578555,0.230300752109391,0.22140017497033,0.215346097506297,0.206268527536563,0.19572350822051,0.189200399111747,0.179621335891868,0.172080636518532,0.164582991615077,0.156585132074822,0.154351865996384,0.146451690261515,0.145866216839464,0.138552159918351,0.133672403726647,0.125637600088199,0.121492395907318
0.528182756976492,0.519406392982332,0.510670129453006,0.502286986533027,0.497596241000478,0.488266118671289,0.477374197961961,0.468651416077219,0.462248760904563,0.455435687705331,0.443288621801355,0.435862487267528,0.430768631068487,0.418376758050779,0.407336252191275,0.399078575191299,0.388802856190732,0.379750967912043,0.370768401686285,0.364425668119214,0.357272153152982,0.345412099839312,0.336105283014622,0.327603301256296,0.314551111273392,0.308891178720769,0.299525799617172,0.286622170628722,0.280490577840132,0.269207013014473,0.259879649033538,0.255204988707626,0.245926623190952,0.235973707540614,0.229536192101084,0.217807082175921,0.206883935528502,0.198993862945225,0.190550226924939,0.18343166890893,0.175018042264617,0.161458854030371,0.157809642384487,0.154633163558851,0.152752449168735,0.145296179272676,0.135959357193335,0.13190585422901,0.124009604108902,0.121209367556975,0.119292615085006
0.548035391249166,0.542379750166841,0.536452444217283,0.526761047315866,0.519058956295019,0.509272394285016,0.501842652816073,0.493166232768373,0.479578567872363,0.470553531424186,0.459950868641421,0.452108236697773,0.445961978263816,0.436166864826712,0.427802213408315,0.418392458310715,0.404881040825196,0.397416659954977,0.38871302475041,0.378364656599681,0.367985111387435,0.357588374125108,0.351889940049826,0.3410503039902,0.330932387105059,0.318770943814843,0.316126730735342,0.308208956253658,0.302725198710607,0.292768257943261,0.285009901158401,0.275575149709681,0.270269701941791,0.264248618665403,0.255952604624276,0.250517804894945,0.246936144532667,0.240348934309206,0.230638654972909,0.225796467241796,0.2176792245889,0.214848557028556,0.200427929740683,0.195982447908251,0.193148756571152,0.187082536879885,0.178474273022124,0.171429415294534,0.161194720804562,0.15183700588141,0.15183700588141
0.532130688033262,0.525212653941114,0.520178189560664,0.515652600296473,0.505689471861851,0.500157057472774,0.490300026681216,0.482258811462178,0.476494843180381,0.466933021528475,0.455351564859191,0.448417361082875,0.442621539190928,0.430423278263358,0.418853044548262,0.409304540002039,0.401884450294652,0.392824842935649,0.384110919331708,0.374980145444847,0.364476049665191,0.3564138257401,0.347197182238325,0.341757425470568,0.335005459837036,0.328205584221073,0.313215236528218,0.304066009705032,0.295341369131309,0.290966493022363,0.281012851626898,0.273926404005636,0.266374211424998,0.258453261111808,0.246989137333365,0.242696348509816,0.238727461965017,0.235071819634646,0.226521514402854,0.2205423106422,0.21402551946551,0.210053463773785,0.202540042686054,0.189312820804266,0.184480137601123,0.177392523669974,0.165354949799352,0.162270009420897,0.155029138286383,0.147718262803921,0.142592870510619
0.637256739179938,0.629119416501577,0.621307284458163,0.611804526607476,0.601392896511165,0.592541503486652,0.585149462651576,0.578341631721426,0.570898282365868,0.564291285384488,0.559145459142839,0.549237309266973,0.541679184713084,0.527913775365811,0.521831808353361,0.512744665816849,0.503225667370786,0.495539775504734,0.485243794419621,0.475923597177685,0.465224291325439,0.454900153465482,0.442442119148598,0.43311419682648,0.424969609154179,0.41648479717485,0.402186381498313,0.391192193997593,0.381095652520303,0.372127601948908,0.368089937517643,0.36116952182892,0.348050078392286,0.338344155167969,0.330120644631215,0.324036455191991,0.317933706756169,0.306454997850221,0.295343257158948,0.286853700940561,0.28071622688203,0.270107443998632,0.262197275777445,0.25900854518776,0.254735396785931,0.245137863438743,0.237055860031767,0.233371282059962,0.226993074938434,0.219752624019487,0.219752624019487
0.553853379963815,0.542911604858077,0.532816412519577,0.524847691312483,0.514986783137937,0.504209395592057,0.497925953874167,0.489403614011351,0.479667152873806,0.46893032499488,0.46074409356651,0.451756057402154,0.444545791547804,0.437348395096386,0.429178460106992,0.418831853026243,0.407818651609806,0.400276761793135,0.390499457766254,0.384014448370357,0.376929581988343,0.36704630923283,0.358346325544507,0.351163991630396,0.341281515058181,0.333394896030251,0.326134068442149,0.319598994381043,0.310056888780079,0.301539339230228,0.295687843074928,0.283949314073796,0.27597768323579,0.267089884111929,0.255099518897572,0.251340146132287,0.243984108876059,0.234396609456152,0.22350697401313,0.219644273830497,0.21913422197817,0.206778967460275,0.201294743006597,0.188469300987023,0.177273414515583,0.173721199600452,0.171934791523485,0.169187948004257,0.165082176204713,0.159678478531882,0.156440035125045
0.623693334130284,0.616808059593962,0.610726321790722,0.603858662310565,0.59902018062331,0.593145614841059,0.583357019213319,0.576040259235746,0.566438568569214,0.558004555807828,0.546947303541547,0.535774861945942,0.526004790269877,0.515109223752251,0.507625844961047,0.498840043234061,0.49312777591748,0.480855650529181,0.475103739385391,0.468296589475299,0.45755857411106,0.44952248318925,0.441896722567125,0.435152307016287,0.425900801388906,0.419952846661053,0.411589627768495,0.406418837116291,0.392655459320672,0.386503046465403,0.376795047772155,0.371253595992561,0.364303895963054,0.358219543829373,0.353627407853792,0.344440830196155,0.335942149628934,0.330053365912708,0.321725191301544,0.313970736526303,0.311205565871559,0.304755708928928,0.299942180178141,0.291318587717259,0.286240239133246,0.282106081654751,0.276484793293376,0.273072877536516,0.271200937669421,0.265146486693448,0.259306996963404
0.539928504953693,0.534301432720948,0.527015904209382,0.516050980867738,0.509526692324062,0.500133459173369,0.492893254664034,0.483545535237961,0.474924672981701,0.47002034333004,0.462410886436939,0.45530594786111,0.443977894822059,0.435018318055606,0.425389450997111,0.41497088866056,0.405027672429424,0.397157637980377,0.390374744155972,0.379924960070958,0.368815651166456,0.36068134111714,0.353081384504432,0.349916480067938,0.343515186791916,0.331750616242789,0.319605576581959,0.314417030813872,0.308928746933202,0.302903168773973,0.29051373240684,0.276234070321342,0.270067623041183,0.264168249041803,0.260537646936705,0.252296409256161,0.243518154833068,0.233171693908837,0.222034937236699,0.216479477869711,0.211660137527017,0.205625733677205,0.201699798195031,0.198266836081093,0.188731125266857,0.183128384788532,0.176647038655988,0.173469855403851,0.168335859257591,0.160785262207021,0.149817792000079
0.57761083637706,0.570155015147152,0.562988396238196,0.55506683541044,0.548610053003346,0.541395989088937,0.530996657502729,0.522830726815308,0.512617578390685,0.505037461768093,0.497880216494277,0.486691713806219,0.475555312834034,0.459591308002903,0.455090463638619,0.446149328617691,0.436629090407584,0.424367265868792,0.419032605434021,0.409369313697223,0.398084345333253,0.387485223660629,0.378049386975504,0.369762131461271,0.362872104626365,0.355107981607476,0.344708016719582,0.337111211701717,0.330059341994585,0.323398327340942,0.314793592107101,0.304563723122468,0.300151173511756,0.295261131479888,0.285034789283411,0.271300912364701,0.263064016077516,0.253570655003336,0.24947169533572,0.239290347195636,0.231536377041487,0.218241569486308,0.21281149742812,0.208928100023122,0.204148572980839,0.199420765664536,0.190308681791666,0.184351489149863,0.182350430429545,0.177292138433056,0.166093685299763
0.58066959814437,0.570967254689681,0.564705007148395,0.557971857057219,0.552271525328478,0.541972171566516,0.536328631566017,0.530484860076462,0.521897530881316,0.515918508577442,0.507900673537955,0.502223143923004,0.493658087532286,0.48333533555327,0.473247920465692,0.463553571187602,0.452757061052803,0.443637241845058,0.438547945955318,0.43095986123299,0.4213665827676,0.411522230936194,0.402425598260961,0.395589417559455,0.385268834762446,0.377586697894328,0.370465081048636,0.364483380763778,0.359930890477338,0.352602957757174,0.343595771611165,0.336314621702847,0.32749024769147,0.320679615063506,0.304353956782602,0.298250842498833,0.2928139083369,0.282872737468366,0.275716477466765,0.258103772263691,0.255337853667098,0.244434684948813,0.239193088799689,0.231719388174436,0.228828127794363,0.220760362785661,0.215362829315281,0.205721327758773,0.204012096773404,0.19953812858821,0.193225294868411
0.484745817746832,0.47246466938937,0.465965352365681,0.459151776368551,0.44930530771961,0.441113829503555,0.434251903076373,0.426606679024114,0.41984832684082,0.405877766284995,0.399310216604771,0.388972896841639,0.379944437396769,0.370170977133442,0.361980718536766,0.35832646691435,0.350035804844088,0.342249148166239,0.333004900403831,0.326813145621,0.313163773563558,0.307121738067535,0.297276406212557,0.288651393359435,0.281982165870224,0.277801267996242,0.267969663943433,0.263165120573693,0.2537329790555,0.246103829729369,0.238600977174079,0.224705148968533,0.216886624651079,0.20910148842116,0.202539122688797,0.196669542627434,0.188885644149532,0.184587907133489,0.176159028297717,0.172996317832599,0.165294747058047,0.161332135159175,0.154305645140775,0.144581845921783,0.137771313456603,0.131036915732741,0.127678061152995,0.124710979914467,0.116748417921239,0.112254275545442,0.103945443805657
0.624776299660119,0.618930508460152,0.613123663472088,0.602376566788246,0.595152751115637,0.588919191273044,0.582455908486167,0.573255549646487,0.567551930578071,0.557371724831416,0.550756244867364,0.541832665748229,0.534044691719563,0.526988542740699,0.517058212549816,0.505626441190447,0.495136045732203,0.485679825754505,0.471931148736635,0.465144043068439,0.457980494239232,0.452404306345969,0.443181424807318,0.436783004555346,0.423587671234997,0.414174371286202,0.399871237181211,0.393443863391116,0.384520733564728,0.378789403412713,0.371893386980217,0.363524811959748,0.354511957839372,0.348492552516285,0.337293170187973,0.328641796730899,0.323543244205423,0.321902385702729,0.31219725794777,0.306536660988957,0.292402481552245,0.291073148898374,0.278824230657231,0.275868152784226,0.264201191059166,0.245073863750282,0.227960801632899,0.222309439434341,0.219339773530585,0.21473481004972,0.2136287547405
