"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","bias.kernel","bias.cox","MSE.cox","MSE.kernel","ABSE","CI.coverage.percent","mean.cIL.kernel","mean.cIU.kernel","mean.B.q1.kernel","mean.B.q3.kernel","mean.q1.kernel","mean.q3.kernel","cox.ABSE","cox.CI.coverage.percent","mean.cIL.cox","mean.cIU.cox","mean.B.q1.cox","mean.B.q3.cox","IQR.simulations.cox","IQR.boot.cox","IQR.simulations.kernel","IQR.boot.kernel"
0.00926376725488188,0.604373725122242,0.865852368539297,0.5,0.163490382856478,0.0913993690622918,0.104373725122242,0.365852368539297,0.142051394991142,0.0375586919851794,0.170421281148107,91.5,0.356265571211246,1.01937648974035,0.513823600331533,0.725448402490632,0.803511562199046,0.922865947581313,0.0913615365641983,0.1,0.70212072471902,1.06300408223816,0.805758989169325,0.928107362399198,0.119354385382267,0.122348373229874,0.20204919217357,0.211624802159099
0.122293767351383,0.566156912690636,0.826984018716355,0.5,0.165542170761709,0.116997958595591,0.0661569126906361,0.326984018716355,0.120472909379738,0.0317218213655893,0.169255379902374,93.9,0.324479293801196,0.988933881658365,0.470669404629799,0.686879015990902,0.746249945085865,0.898036566552073,0.117642719415616,7.9,0.623099227218056,1.0876305726331,0.750966821893171,0.907604391971263,0.151786621466208,0.156637570078092,0.201298043403089,0.216209611361103
0.235323767447883,0.533425756511933,0.796345473669917,0.5,0.171524889285664,0.137309169863348,0.0334257565119328,0.296345473669917,0.10654904504004,0.0304781698853246,0.175263160039234,95.6,0.290845331590578,0.976068466130512,0.434528107203894,0.656644687958055,0.701729802974583,0.878880086516822,0.138009521147786,27.1,0.564770555869645,1.10944040836536,0.708525583653209,0.891327698674157,0.177150283542239,0.182802115020948,0.203604855485567,0.222116580754161
0.348353767544384,0.506016672779078,0.770828014140873,0.5,0.177041993806112,0.154128524424042,0.00601667277907803,0.270828014140873,0.0969826770055746,0.0313174066479551,0.180918143277244,94.9,0.263022608876669,0.967929856828949,0.404976681749279,0.632410842358068,0.667182217680849,0.860852627357829,0.155511194263855,47.8,0.517810998112603,1.13100647257958,0.673510900605884,0.878094244022769,0.19367040967698,0.204583343416885,0.208539027226191,0.227434160608789
0.461383767640885,0.483435155711124,0.74827926410773,0.5,0.181882633887768,0.168709219803056,-0.0165648442888764,0.24827926410773,0.0899869440874976,0.0332893159677887,0.185880792201679,94.2,0.240554828766663,0.964986809065751,0.381370575741521,0.613241229159445,0.631681432306661,0.845818576523256,0.170947229016673,61.4,0.478545276221589,1.15156487333204,0.642837633253319,0.866411567724704,0.214137144216596,0.223573934471385,0.212409899479825,0.231870653417924
0.574413767737386,0.465124806502035,0.727958825380595,0.5,0.18625970248718,0.181707828803951,-0.0348751934979645,0.227958825380595,0.0848650783041938,0.0358384247905721,0.191137455729544,93.3,0.223006773801851,0.967143437446692,0.362563161299407,0.598773907780658,0.601261953402939,0.828459334895816,0.184936501192354,70.6,0.444606693057358,1.17181064484828,0.615684924941053,0.855794456301317,0.227197381492878,0.240109531360264,0.213050040782051,0.23621074648125
0.687443767833886,0.450539353434482,0.709864528347706,0.5,0.190553905297518,0.193378494073782,-0.0494606465655179,0.209864528347706,0.0813196473395388,0.0386821534385517,0.19679173638657,92.2,0.20870632725095,0.973259480564311,0.347590094908169,0.588636285398934,0.574466020504617,0.816604694003811,0.197785345964416,80,0.414938356454028,1.19183326602365,0.59161647895063,0.846519016248894,0.242138673499195,0.254902537298264,0.218546678709704,0.241046190490765
0.800473767930387,0.439193301481332,0.693264815457739,0.5,0.1951403782092,0.204145145785381,-0.0608066985186683,0.193264815457739,0.0789059482528478,0.0416974445805815,0.203182063107182,91.8,0.19713507765889,0.985208723282956,0.335785882351781,0.582322551382323,0.55172370385494,0.80349111153755,0.209876629121584,84.6,0.388533555385448,1.21197136563969,0.569622080668574,0.838132207187123,0.25176740768261,0.268510126518549,0.223313915768502,0.246536669030542
0.913503768026888,0.43068459310381,0.677873986379382,0.5,0.200090178696283,0.214042134552307,-0.0693154068961901,0.177873986379382,0.0773300463125243,0.0447559132510331,0.210857342073115,91.2,0.187474470363658,1.00399633403426,0.326582507841635,0.579372343203335,0.529892875216312,0.792418471976289,0.221272059920438,88.2,0.36507715783381,1.23157183716831,0.549412140349977,0.830387782954375,0.262525596759976,0.280975642604398,0.22762995771611,0.2527898353617
1.02653376812339,0.424695631795557,0.66331640618156,0.5,0.205517503103624,0.223586247458748,-0.075304368204443,0.16331640618156,0.0765365312394528,0.0478181363721644,0.21939360497203,91.5,0.179247866903186,1.02781338641243,0.319538641606702,0.579960255101691,0.508443243607686,0.778720097793061,0.232321528456052,90.1,0.343754488879314,1.25262655533584,0.530460803231499,0.823147451042609,0.270276854185375,0.292686647811111,0.234840072938748,0.26042161349499
