"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","IQR.simulations.cox","IQR.simulations.kernel"
0,0.763893917729383,0.824745007862782,0.5,0.209656320207776,0.0321980574710148,0.801449371714773,0.0367156788692186,0.263893917729383,0.324745007862782,0.301449371714773,52.7787835458765,64.9490015725563,60.2898743429546,0.106388609712088,0.113438378266758,0.0437808723572571,0.223693820561108
0.2,0.618967357389526,0.701477514043991,0.5,0.185442683391078,0.0502390935995633,0.801449371714773,0.0367156788692186,0.118967357389526,0.201477514043991,0.301449371714773,23.7934714779051,40.2955028087982,60.2898743429546,0.0430715596648617,0.0484593725861215,0.0671246146601914,0.197213410448754
0.4,0.536468939208887,0.663559501980843,0.5,0.101535297110888,0.0549703036409572,0.801449371714773,0.0367156788692186,0.0364689392088868,0.163559501980843,0.301449371714773,7.29378784177737,32.7119003961685,60.2898743429546,0.0297406825537641,0.0116174731966618,0.0727391007493259,0.124742043380279
0.6,0.523283823952829,0.639121886994087,0.5,0.0833491310411797,0.0579953360246936,0.801449371714773,0.0367156788692186,0.0232838239528287,0.139121886994087,0.301449371714773,4.65676479056574,27.8243773988175,60.2898743429546,0.0226923026797324,0.00747479223330743,0.0777328183113049,0.107428406796593
0.8,0.552326496024162,0.621043010100387,0.5,0.148475946828381,0.0600279334178021,0.801449371714773,0.0367156788692186,0.0523264960241618,0.121043010100387,0.301449371714773,10.4652992048324,24.2086020200774,60.2898743429546,0.0182329268049791,0.0247363874784858,0.0804518886459757,0.183248696861829
1,0.54776453000965,0.606434019836425,0.5,0.134675828016646,0.0616385022312288,0.801449371714773,0.0367156788692186,0.0477645300096504,0.106434019836425,0.301449371714773,9.55290600193008,21.286803967285,60.2898743429546,0.0151085976332592,0.0203805108894705,0.0823381631294511,0.173346943210743
1.2,0.535102260365283,0.594300586641722,0.5,0.0996812222071026,0.0628972583696346,0.801449371714773,0.0367156788692186,0.0351022603652829,0.0943005866417223,0.301449371714773,7.02045207305657,18.8601173283445,60.2898743429546,0.0128318778084707,0.0111474309664267,0.0837923412631593,0.127434973507941
1.4,0.52552419493875,0.583889463943527,0.5,0.0922385759380417,0.0638661767810155,0.801449371714773,0.0367156788692186,0.0255241949387505,0.0838894639435267,0.301449371714773,5.10483898775009,16.7778927887053,60.2898743429546,0.0111011506581614,0.00914178967378437,0.0849213231701743,0.121139730648038
1.6,0.520894896526835,0.574792991543248,0.5,0.0914173217248434,0.064753786917522,0.801449371714773,0.0367156788692186,0.0208948965268351,0.0747929915432479,0.301449371714773,4.17897930536701,14.9585983086496,60.2898743429546,0.00977307837285517,0.00877658969580353,0.0862471136755468,0.11856560490662
1.8,0.515775683343605,0.566704202749299,0.5,0.0918850855838726,0.0654831275700434,0.801449371714773,0.0367156788692186,0.0157756833436048,0.0667042027492993,0.301449371714773,3.15513666872096,13.3408405498599,60.2898743429546,0.00872447814263524,0.00867462364511541,0.0875690661515427,0.11800995672521
2,0.510998136869226,0.559399960722484,0.5,0.0923939011272006,0.0661913998298292,0.801449371714773,0.0367156788692186,0.0109981368692257,0.0593999607224839,0.301449371714773,2.19962737384514,11.8799921444968,60.2898743429546,0.00789737806578773,0.00864041493219944,0.0888797351659126,0.121180478860725
2.2,0.507919757808301,0.552741505220763,0.5,0.0922020884166272,0.0667697105510754,0.801449371714773,0.0367156788692186,0.00791975780830101,0.052741505220763,0.301449371714773,1.5839515616602,10.5483010441526,60.2898743429546,0.00722817425152757,0.00854689954747383,0.0890589147746598,0.120634315257436
2.4,0.505487597191287,0.546659160305275,0.5,0.091920032922004,0.0672861627257641,0.801449371714773,0.0367156788692186,0.00548759719128722,0.0466591603052747,0.301449371714773,1.09751943825744,9.33183206105495,60.2898743429546,0.00669328422283414,0.00846249438847527,0.0895708540276871,0.119536751239613
2.6,0.50360373070122,0.541050650393187,0.5,0.0921473032057093,0.0677420754435865,0.801449371714773,0.0367156788692186,0.00360373070121967,0.0410506503931874,0.301449371714773,0.720746140243933,8.21013007863749,60.2898743429546,0.00626329240192093,0.00848713410346029,0.0898517653813685,0.121567504482172
