"time","mean.HR","SE.HR","median.HR","X0.","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90.","X100.","X0..1","X25.","X50..1","X75.","X100..1","X2.5.","X7.5.","BSE_sim_1","BSE_sim_2","BSE_sim_3","BSE_sim_4","BSE_sim_5","BSE_sim_6","BSE_sim_7","BSE_sim_8","BSE_sim_9","BSE_sim_10","true.hr"
5.2,0.473928510994069,0.0753395788887251,0.473197874343848,0.377717126135788,0.390770738313167,0.399611109000075,0.413992431113008,0.449538477827515,0.473197874343848,0.48931751690309,0.517686906780795,0.545808204253188,0.571075098835125,0.584498137429163,0.377717126135788,0.405934969111922,0.473197874343848,0.53194382993013,0.584498137429163,0.380980529180133,0.387507335268822,0.0499532497791053,0.0739936956187584,0.0768797578929186,0.0789790069911183,0.0863731240277808,0.0722906681242013,0.0356936872771065,0.0877052598517892,0.0634720738883482,0.0398892164275305,0.5
5.4,0.473996690283366,0.0744385579457375,0.46899547011832,0.37771312235325,0.382966324549736,0.406546991231532,0.4226928940983,0.450023658201201,0.46899547011832,0.488808748276305,0.520239962440436,0.542905850083057,0.567500219417136,0.585570352347748,0.37771312235325,0.416009327932872,0.46899547011832,0.531180904655762,0.585570352347748,0.379026422902372,0.381653024000614,0.0473049811216969,0.0799218387440006,0.0764964345938646,0.0787099468118207,0.08742006669656,0.0789632075527592,0.0388602992184725,0.0932528101756266,0.0648512272381322,0.0430700684056209,0.5
5.6,0.471499027672701,0.0723181567773592,0.459456778910193,0.3674881892961,0.381975587161858,0.419859414481434,0.433851464633145,0.449999580687109,0.459456778910193,0.477913837658927,0.513219932864592,0.536729536627674,0.560942906112398,0.585052075966287,0.3674881892961,0.430686343964374,0.459456778910193,0.524872336078205,0.585052075966287,0.37111003876254,0.378353737695418,0.0428264156920414,0.088302234213049,0.0727885030413189,0.0828191042143254,0.0876045235512688,0.0836389525590577,0.0439052758544712,0.102390841668187,0.0687688702098204,0.0448166372532932,0.5
5.8,0.469266107550939,0.0686248469221093,0.449344336609768,0.371612458382864,0.38440914459354,0.429093178901595,0.441975523623299,0.444995833227922,0.449344336609768,0.469471033169925,0.503474188694302,0.528443178949781,0.555006278403701,0.584102028503627,0.371612458382864,0.440646866705093,0.449344336609768,0.515776179840943,0.584102028503627,0.374811629935533,0.381209973040871,0.040878558559569,0.0973526478785232,0.0669825851451435,0.0899251912296424,0.0874901647796254,0.0826683279163251,0.0477830542619568,0.109734998436743,0.0683519843044159,0.0457146115110953,0.5
6,0.466931812652638,0.0659058970280207,0.45143332765144,0.381774661491251,0.386720161636719,0.422352379737345,0.435449537746636,0.441267374198377,0.45143332765144,0.46845383945494,0.492662516883169,0.52180095126835,0.549328897540747,0.585006291570043,0.381774661491251,0.432668230147095,0.45143332765144,0.507607329658959,0.585006291570043,0.383011036527618,0.385483786600352,0.0427164092208738,0.0976088862438288,0.0615801014392113,0.0918745578131671,0.0816286808484213,0.079256747884633,0.0476460904408935,0.115122183555491,0.0674493382301919,0.044497085691529,0.5
6.2,0.465029325671747,0.0630704616068863,0.452251305110328,0.393802580379389,0.397736704685211,0.416401478950203,0.422564012408106,0.430863703959009,0.452251305110328,0.471479717008035,0.487357502853451,0.518370603573808,0.539989264041763,0.58450570941991,0.393802580379389,0.421531827400866,0.452251305110328,0.504615005123083,0.58450570941991,0.394786111455845,0.396753173608756,0.0442278380940895,0.0952462311966574,0.0549050100599565,0.0940356786948455,0.0942078899103799,0.0766688614519206,0.0456157335324629,0.115970816302663,0.0618838483451445,0.0450967554312319,0.5
6.4,0.463290786612546,0.0613460959702116,0.447854218405387,0.400828616927395,0.403808521073534,0.410763793136523,0.414864502588589,0.422215186262778,0.447854218405387,0.477191045324872,0.495491631893169,0.513296882531069,0.529878865751505,0.580005388843183,0.400828616927395,0.41329293123406,0.447854218405387,0.505168019340886,0.580005388843183,0.401573592963929,0.403063545036999,0.049458407885961,0.10353300182462,0.0430850927976524,0.0888117718858428,0.12441190243193,0.0750235171751725,0.0504779426690889,0.111054371044312,0.0558294986033511,0.0439891064742484,0.5
6.6,0.462246797540145,0.0629633230776157,0.45205710277311,0.381167415054063,0.400588832805852,0.409330075148821,0.413102455663912,0.429336403069885,0.45205710277311,0.478941914063109,0.505526000729681,0.517258523562983,0.523074000997343,0.574332049072829,0.381167415054063,0.411735385392335,0.45205710277311,0.513049028821915,0.574332049072829,0.386022769492011,0.395733478367905,0.0554384028493258,0.117120725366184,0.027777151967899,0.0755632052791552,0.119196462804732,0.0759039464638121,0.060682914151666,0.104643393043347,0.0557150291294231,0.0484975855206252,0.5
6.8,0.458553542674267,0.0656687460381303,0.457191172383526,0.356264111230652,0.390788260807626,0.403950427880297,0.419062797280506,0.443799696112339,0.457191172383526,0.469930844906591,0.493365178926288,0.508753286915107,0.527355717312097,0.573627475661908,0.356264111230652,0.410846548274605,0.457191172383526,0.501094139147259,0.573627475661908,0.364895148624896,0.382157223413383,0.0651334832191766,0.125073386019764,0.0238328409742786,0.0593703191693349,0.0910726687155165,0.076774917655397,0.0667667068741786,0.0937357681404595,0.0582750863129782,0.0575638047660666,0.5
7,0.457805283961811,0.0652241249375137,0.457767597047904,0.355703485657336,0.385848010766335,0.402037008454932,0.431054137825576,0.445934877043734,0.457767597047904,0.473098070530662,0.486254734783606,0.499041002947423,0.518842991915618,0.580276206606798,0.355703485657336,0.414463777053168,0.457767597047904,0.492389037781371,0.580276206606798,0.363239616934586,0.378311879489086,0.0830390985742873,0.125235412956236,0.0292691685248534,0.0567427883967786,0.0852607423669912,0.0763571740560521,0.0727051920235681,0.082463096596443,0.0613963747003868,0.0592399652286498,0.5
7.2,0.460509682929568,0.0638853523292426,0.475166985024751,0.358476029184102,0.387334686524154,0.403342644062551,0.43205632245072,0.462271802700759,0.475166985024751,0.479310220712689,0.485902202264162,0.489918405771031,0.509893213162281,0.581934000368041,0.358476029184102,0.415654903495924,0.475166985024751,0.48656025310223,0.581934000368041,0.365690693519115,0.380120022189141,0.105496579341758,0.10952505217662,0.0366698519389175,0.06865438322472,0.0849488272052993,0.0725159742103238,0.0809777685697217,0.0756144243787711,0.0611807693579787,0.0595440219294303,0.5
7.4,0.463421856816964,0.0645039249656515,0.47111175289294,0.372610642794307,0.391263052626979,0.404768120545274,0.427642207862601,0.455278098136062,0.47111175289294,0.476202484789238,0.481933084149841,0.496221046861582,0.533348020723638,0.587261913604144,0.372610642794307,0.414774816041319,0.47111175289294,0.486114116038138,0.587261913604144,0.377273745252475,0.386599950168811,0.112192228284886,0.097788957739314,0.0433069022216574,0.085535267424042,0.0871708357439596,0.0677656200830998,0.0900009313021789,0.0822653098645049,0.0605770261833324,0.0583948197598303,0.5
7.6,0.462244895416778,0.0629876366760821,0.461303416604041,0.380715188567979,0.391536052000613,0.41579428386419,0.427181661894707,0.446609556772032,0.461303416604041,0.469478287882414,0.477336693885779,0.488771977066735,0.534962440096059,0.591004290950008,0.380715188567979,0.423566619291867,0.461303416604041,0.478265227423359,0.591004290950008,0.383420404426138,0.388830836142455,0.101678902598127,0.0970352631937022,0.0484786779281986,0.0901033780531422,0.0898652706908922,0.0799909141420326,0.0901364938107904,0.0925870198513186,0.0816799482377487,0.0525921900857409,0.5
7.8,0.461545422273935,0.0620487263765376,0.449169069835217,0.391133138111741,0.402970928343493,0.416878736899449,0.435277311450265,0.443276435015788,0.449169069835217,0.45597946860585,0.466526700022542,0.489563195359661,0.519471659367135,0.606753002002142,0.391133138111741,0.425473450788524,0.449169069835217,0.478087753570828,0.606753002002142,0.394092585669679,0.400011480785555,0.0930090363623404,0.0986001696910003,0.0495687504544307,0.0806993974532226,0.084183040573403,0.0903833456688825,0.0900873942653583,0.100474648751905,0.0812496258570568,0.054709081679095,0.5
8,0.457425811204411,0.0634430832268144,0.439022268659504,0.386700347436112,0.411108498157448,0.430192231005085,0.435534148868499,0.437212558136051,0.439022268659504,0.445401998797766,0.456015321692407,0.467556595864322,0.502432846928554,0.620507107702774,0.386700347436112,0.434731227472508,0.439022268659504,0.459938069395712,0.620507107702774,0.392802385116446,0.405006460477114,0.0852907845293926,0.101829609572805,0.0650245312767169,0.0517777220273751,0.0739240110559896,0.0862367366526537,0.0911857948085779,0.109161038987866,0.0470481368993788,0.0503337910101919,0.5
8.2,0.457183276827549,0.0712176585408682,0.432857547202355,0.378559406259378,0.402765257409332,0.407180326335505,0.416495893528432,0.42356682242727,0.432857547202355,0.454780894103148,0.478067485013274,0.487121565382745,0.524311450756224,0.623309396685378,0.378559406259378,0.410784631925579,0.432857547202355,0.479678839850217,0.623309396685378,0.384610869046866,0.396713794621843,0.0897158093209698,0.103843529737712,0.0889354530773594,0.0630899159870216,0.0721622383948295,0.0871154027169545,0.110861811589623,0.11063837967086,0.0507216346765763,0.0438838628898281,0.5
8.4,0.455121041012265,0.0829687464543242,0.423394070448212,0.37401003214822,0.377328649430016,0.391945159512694,0.407907897922362,0.413532576476087,0.423394070448212,0.441660404307112,0.469446047407903,0.516094922037923,0.569662333723702,0.621349357720686,0.37401003214822,0.39993595847083,0.423394070448212,0.49174854393479,0.621349357720686,0.374839686468669,0.376498995109567,0.0972330873764007,0.0999492452985566,0.113359339707406,0.0598595864928708,0.0785908462783389,0.0768530859500192,0.14838113517204,0.109429622489324,0.0526248092884439,0.0381999829861284,0.5
8.6,0.447566251604912,0.0926548264616594,0.422552915808375,0.32459137259864,0.368045965228441,0.38817326968929,0.397959586262737,0.412203956630825,0.422552915808375,0.426277597792496,0.457944432531541,0.5357123078369,0.572550860194651,0.617216503080135,0.32459137259864,0.394127153242625,0.422552915808375,0.502815185793303,0.617216503080135,0.33545502075609,0.357182317070991,0.0991977705371521,0.090583871911828,0.125908263300466,0.0551004531702075,0.0834218510124619,0.0735622670188735,0.149072694737271,0.113093531544863,0.0517640969508448,0.0336947003591727,0.5
8.8,0.443605983560856,0.0911732585782503,0.41224596326421,0.33516248574877,0.369958834788136,0.37652967811035,0.383345370769843,0.392780802184509,0.41224596326421,0.430063551738731,0.469572795443078,0.552490515265194,0.560013663397497,0.597502158459101,0.33516248574877,0.379398519075536,0.41224596326421,0.522337403933561,0.597502158459101,0.343861573008611,0.361259747528294,0.0813118857041071,0.0937963784608651,0.129910287350471,0.0671756217474922,0.0736543673785274,0.0628764268612505,0.141986812175358,0.100033172099089,0.0558387587829238,0.0362709016571715,0.5
9,0.44634669875202,0.0859710530526954,0.419927879100377,0.358852882567241,0.368462598045245,0.373230322536381,0.378061152406376,0.397240284630676,0.419927879100377,0.438612115571128,0.479952069848401,0.553261646305231,0.568560915796286,0.573651819464874,0.358852882567241,0.37555025829249,0.419927879100377,0.524711752539383,0.573651819464874,0.361255311436742,0.366060169175744,0.0878319476158196,0.0997813707509944,0.139692564314326,0.0904668102370804,0.10065766359198,0.0525201724867952,0.154772484857857,0.0934214046828565,0.0691429571368059,0.0457221234553015,0.5
9.2,0.445650938218108,0.0849831244203925,0.443310561464609,0.342955247792312,0.343548704501218,0.357742945412743,0.388972657964948,0.417632701584447,0.443310561464609,0.460979270424922,0.488856779665824,0.543778890396715,0.549550317508241,0.564832243683209,0.342955247792312,0.371167034029509,0.443310561464609,0.523509191603026,0.564832243683209,0.343103611969538,0.343400340323992,0.103098529276751,0.108160848768791,0.150407576527751,0.112506704881098,0.155275774989034,0.0417017975782581,0.170500278010418,0.0911890968228653,0.0754152152061263,0.0577660830861046,0.5
9.4,0.442640163636981,0.0898721583173611,0.450998713635674,0.319794146781398,0.326418606132295,0.341689678243314,0.399051984630817,0.424072685494497,0.450998713635674,0.477187514487931,0.493536802922441,0.530643769552854,0.538052071649164,0.567595826476405,0.319794146781398,0.364512201768284,0.450998713635674,0.516728228541286,0.567595826476405,0.321450261619122,0.324762491294571,0.117556576432943,0.119456123751258,0.158872653501116,0.132133414347978,0.220007396820605,0.0408206348495646,0.191974605740309,0.0783730823403375,0.0774230522950198,0.0699012618108903,0.5
9.6,0.432523661831047,0.0925767148473628,0.450228732608349,0.297369011152772,0.304374468329891,0.322702984626132,0.394761161479301,0.433795273097409,0.450228732608349,0.471714172035795,0.496245251119191,0.515540586941425,0.52947154872683,0.541557090024418,0.297369011152772,0.35125860474314,0.450228732608349,0.506626304241144,0.541557090024418,0.299120375447051,0.302623104035611,0.158731505247593,0.132711066076164,0.169907369238639,0.172673228800332,0.224789730525152,0.0555044081807239,0.215821960706488,0.0849821414797819,0.0934708567229456,0.0847382251052408,0.5
9.8,0.430743878963143,0.141307786774829,0.444773214225294,0.25244212806704,0.271405366875699,0.296218166614902,0.336222799943096,0.396866320421286,0.444773214225294,0.472591480182169,0.491383372532595,0.506636634628573,0.557004104112627,0.712639080991288,0.25244212806704,0.314154677782903,0.444773214225294,0.495873465157191,0.712639080991288,0.257182937769205,0.266664557173534,0.316301678899649,0.138677780231411,0.207506944988473,0.284794179874941,0.179140899120684,0.0999179970691217,0.246702151234241,0.182426744930788,0.134211378684883,0.0995466817454957,0.5
10,0.472282401163977,0.308423455313229,0.471873997827918,0.165647688664247,0.19382765766568,0.232480076950352,0.275426293209429,0.374790204069387,0.471873997827918,0.514190303498833,0.518050353877736,0.540733768173061,0.680594699787188,1.22749136907991,0.165647688664247,0.25352679355289,0.471873997827918,0.519920911009831,1.22749136907991,0.172692680914605,0.186782665415322,0.423042470189206,1.79436323102638,0.359065358471838,0.593656303718021,0.249136150733903,0.205090039579588,0.28720580709686,0.43529304410917,0.205640819595573,0.114840286498929,0.5
