"time","sim.num.1","sim.num.2","sim.num.3","sim.num.4","sim.num.5","sim.num.6","sim.num.7","sim.num.8","sim.num.9","sim.num.10"
0,0.725616836380803,0.785121128367957,0.733450220681565,0.714904243321519,0.714193703682249,0.743863708240748,0.735497269995193,0.712190142096784,0.711915953889473,0.710625927581406
0.2,0.674604073293338,0.741072084884732,0.6800590014853,0.655936778771628,0.662317316307623,0.69019273014427,0.684403836012143,0.656226547943794,0.658109759775452,0.654448532140311
0.4,0.637574336285305,0.709622640576017,0.643709264363217,0.618152834219778,0.625874813166886,0.652159389013291,0.646720278853699,0.620157247840776,0.619754460433197,0.615127098705053
0.6,0.607365841282632,0.685951702823998,0.615230568484196,0.588808227136865,0.595338951888145,0.625303080111265,0.618476736192369,0.591576065687721,0.591874643021986,0.585950748473394
0.8,0.583479429596284,0.665880108138177,0.593718052691918,0.564692681829474,0.569166474869272,0.604095773535548,0.59718542884479,0.56695592452815,0.568228282292648,0.564210845927564
1,0.562401867558314,0.649053104396305,0.574826764453643,0.542984181267396,0.55136549200655,0.584770378201353,0.577897572434937,0.54988559168599,0.545615606314941,0.543749357363691
1.2,0.542799800531359,0.632411264850998,0.558898302458251,0.525064824854382,0.534135450261334,0.567696394986116,0.560860109946203,0.532156558165518,0.529342041762716,0.527491265097042
1.4,0.52898957307561,0.617979578292542,0.544716794872728,0.512070633905278,0.518498309967538,0.553062537658055,0.546883498744482,0.517796772018573,0.512346809952455,0.51129207929416
1.6,0.514983436956547,0.607975386780212,0.531447738692366,0.497749138837912,0.507308379379214,0.540204970915845,0.532777409915394,0.505782094192988,0.499151208206698,0.498802955160834
1.8,0.503706260777632,0.598163271404625,0.5228772452511,0.485517943536137,0.496312237725462,0.52874580890894,0.522773321973021,0.4944521358889,0.487100036791047,0.488207197592068
2,0.492702525434133,0.588195587863616,0.512014183262378,0.475643138221627,0.48738329965411,0.517363365765111,0.51210942926529,0.484975311603468,0.475418579447424,0.478210875282375
2.2,0.483486565140305,0.580082526408336,0.503021062159782,0.465362664904793,0.47658268847052,0.508859333989192,0.501147376189948,0.474511066470909,0.466523821824258,0.468171711030442
2.4,0.475786687433686,0.569581003311684,0.493742605163468,0.45635303714968,0.467028430935398,0.499872417534173,0.492881844554489,0.464847742361809,0.455872103262372,0.459258311346008
2.6,0.467753135962826,0.56136389393679,0.485055693987878,0.44799480249688,0.458813561571847,0.491128656655468,0.485054388245857,0.455370110559997,0.448316129460694,0.451884096440992
2.8,0.462000999406449,0.553960717028993,0.478337592166159,0.440436130971014,0.451435469950201,0.484539781181718,0.477387061144683,0.448347972435568,0.44092304431514,0.444668870059804
3,0.455459688307388,0.547769067915674,0.471341851632052,0.434543094504273,0.443679648746337,0.478937583935517,0.469090453852733,0.441356307139849,0.43459550931306,0.437751593244352
3.2,0.449253660863062,0.541382177124106,0.465243133609769,0.426523852708531,0.436364939796609,0.473489019766802,0.462518266589967,0.43395863301238,0.426917863873527,0.428471967931564
3.4,0.442600644221836,0.53487729518562,0.46074423500982,0.419358843451011,0.430155076165387,0.46727991863275,0.456165197194692,0.428045136176243,0.419551481221227,0.421684998692437
3.6,0.435847074279673,0.529514442464913,0.454270785620871,0.414149027002598,0.423831598296959,0.461028201129402,0.450118482508219,0.423296061481637,0.413020099358473,0.415523787503682
3.8,0.430191253808041,0.524022503970976,0.448667214614556,0.407370074447961,0.417413765949137,0.455344183641101,0.444701481265813,0.418644656181637,0.408280575987192,0.410668526655825
4,0.425546177497724,0.518628850944063,0.444312368278039,0.404632094859208,0.410617173606605,0.450998781008994,0.438149919414929,0.411745615926743,0.401002426067738,0.403491009660824
4.2,0.419524292048626,0.512775737814106,0.439791465504459,0.398977669242159,0.406436352873151,0.446968382851732,0.434395699248977,0.406159883257822,0.396758397561608,0.397428727821446
4.4,0.41433470748869,0.508550001361766,0.433955145640226,0.393307288360782,0.402657683213111,0.44204180426685,0.427462610418182,0.401340348291317,0.391326494191075,0.391513398886664
4.6,0.410360412618944,0.504368781070208,0.430229474794885,0.389817856805156,0.398674303345815,0.436753670392342,0.423550389427012,0.396446907732425,0.387471232698054,0.386123645195442
4.8,0.40561649916099,0.500575705764892,0.426281549105723,0.385359160693893,0.39575889033975,0.432138350805279,0.418960911999277,0.390928915240952,0.383266032033442,0.382084818013865
5,0.401090003829237,0.49688794365805,0.423301472110047,0.382322162011499,0.390543053689607,0.428610014522283,0.414785393938813,0.386889501103759,0.380160653577455,0.377559916539363
5.2,0.396420951293993,0.492835192374824,0.41953032201427,0.379600386996326,0.385727067843551,0.423868259476467,0.409824657963318,0.383140032528873,0.375986363314225,0.37317935380859
5.4,0.391978578407126,0.488196576853787,0.415598406705094,0.3768009100589,0.381639468816972,0.419868907754867,0.405313240315849,0.379582959441323,0.372774790469138,0.369094350198364
5.6,0.38857369150173,0.484352155219674,0.410344420553702,0.372572819420089,0.378104716704347,0.416318174629556,0.401786479113385,0.374936024026363,0.369111521345634,0.364462157596697
5.8,0.385187775774012,0.481525086663717,0.407852516299773,0.368550149336082,0.373380861198157,0.413602499248787,0.398040152090521,0.371188930412891,0.36605061921724,0.361860917000861
