"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.562674790145484,"Kernel",-0.57505345513621
"2",0.2,"mean.HR",0.515745794784098,"Kernel",-0.662141280657622
"3",0.4,"mean.HR",0.486463693482048,"Kernel",-0.720593008132563
"4",0.6,"mean.HR",0.47134273430142,"Kernel",-0.752169775915792
"5",0.8,"mean.HR",0.469013514435298,"Kernel",-0.75712369552394
"6",1,"mean.HR",0.477896451848334,"Kernel",-0.738361197890256
"7",1.2,"mean.HR",0.487972480425158,"Kernel",-0.717496267290508
"8",1.4,"mean.HR",0.49275845279121,"Kernel",-0.70773617877638
"9",1.6,"mean.HR",0.487456624082044,"Kernel",-0.718553968744816
"10",1.8,"mean.HR",0.483062552576185,"Kernel",-0.727609125275752
"11",2,"mean.HR",0.478642600184017,"Kernel",-0.736801097473162
"12",2.2,"mean.HR",0.477025730423381,"Kernel",-0.740184847361241
"13",2.4,"mean.HR",0.481340753496324,"Kernel",-0.73117983246521
"14",2.6,"mean.HR",0.486923588535167,"Kernel",-0.71964807060187
"15",2.8,"mean.HR",0.489151979340695,"Kernel",-0.715082041596658
"16",3,"mean.HR",0.489717147696811,"Kernel",-0.713927304148504
"17",3.2,"mean.HR",0.489586091869179,"Kernel",-0.714194955317455
"18",3.4,"mean.HR",0.486317444210372,"Kernel",-0.720893690921552
"19",3.6,"mean.HR",0.485640998031679,"Kernel",-0.722285615223063
"20",3.8,"mean.HR",0.484392375773576,"Kernel",-0.724860006953129
"21",4,"mean.HR",0.48345116852365,"Kernel",-0.72680496500379
"22",4.2,"mean.HR",0.481060249590137,"Kernel",-0.731762757697478
"23",4.4,"mean.HR",0.478616482827513,"Kernel",-0.736855664427865
"24",4.6,"mean.HR",0.476212729216876,"Kernel",-0.741890614465813
"25",4.8,"mean.HR",0.47299126132382,"Kernel",-0.748678365663364
"26",5,"mean.HR",0.472944841123774,"Kernel",-0.748776512250567
"27",5.2,"mean.HR",0.473928510994069,"Kernel",-0.746698789349262
"28",5.4,"mean.HR",0.473996690283366,"Kernel",-0.746554939835984
"29",5.6,"mean.HR",0.471499027672701,"Kernel",-0.751838239110748
"30",5.8,"mean.HR",0.469266107550939,"Kernel",-0.756585277943884
"31",6,"mean.HR",0.466931812652638,"Kernel",-0.761572043424403
"32",6.2,"mean.HR",0.465029325671747,"Kernel",-0.765654809422609
"33",6.4,"mean.HR",0.463290786612546,"Kernel",-0.769400373196845
"34",6.6,"mean.HR",0.462246797540145,"Kernel",-0.771656336721282
"35",6.8,"mean.HR",0.458553542674267,"Kernel",-0.779678216188105
"36",7,"mean.HR",0.457805283961811,"Kernel",-0.78131132945555
"37",7.2,"mean.HR",0.460509682929568,"Kernel",-0.775421396516379
"38",7.4,"mean.HR",0.463421856816964,"Kernel",-0.769117501896401
"39",7.6,"mean.HR",0.462244895416778,"Kernel",-0.771660451681711
"40",7.8,"mean.HR",0.461545422273935,"Kernel",-0.773174806753682
"41",8,"mean.HR",0.457425811204411,"Kernel",-0.78214056871796
"42",8.2,"mean.HR",0.457183276827549,"Kernel",-0.782670925098015
"43",8.4,"mean.HR",0.455121041012265,"Kernel",-0.78719187120657
"44",8.6,"mean.HR",0.447566251604912,"Kernel",-0.803930703946159
"45",8.8,"mean.HR",0.443605983560856,"Kernel",-0.812818534956553
"46",9,"mean.HR",0.44634669875202,"Kernel",-0.806659277481306
"47",9.2,"mean.HR",0.445650938218108,"Kernel",-0.808219283127457
"48",9.4,"mean.HR",0.442640163636981,"Kernel",-0.814998110708227
"49",9.6,"mean.HR",0.432523661831047,"Kernel",-0.838118244670764
"50",9.8,"mean.HR",0.430743878963143,"Kernel",-0.842241613859294
"51",10,"mean.HR",0.472282401163977,"Kernel",-0.750178164760386
"52",0,"median.HR",0.557504526497625,"Kernel",-0.584284656402573
"53",0.2,"median.HR",0.515453974021781,"Kernel",-0.662707263659043
"54",0.4,"median.HR",0.482414501633436,"Kernel",-0.728951572591817
"55",0.6,"median.HR",0.460371268700047,"Kernel",-0.775722009164123
"56",0.8,"median.HR",0.452214279353914,"Kernel",-0.793599142118221
"57",1,"median.HR",0.452635142341905,"Kernel",-0.792668903322132
"58",1.2,"median.HR",0.468704592865488,"Kernel",-0.757782574943203
"59",1.4,"median.HR",0.48367535485486,"Kernel",-0.726341351754011
"60",1.6,"median.HR",0.475876517021482,"Kernel",-0.742596876427489
"61",1.8,"median.HR",0.477077844443808,"Kernel",-0.740075605509829
"62",2,"median.HR",0.48273889808788,"Kernel",-0.728279355166581
"63",2.2,"median.HR",0.479379346898527,"Kernel",-0.73526303905604
"64",2.4,"median.HR",0.482061475128126,"Kernel",-0.729683631304698
"65",2.6,"median.HR",0.487278858851224,"Kernel",-0.718918714331498
"66",2.8,"median.HR",0.50103314854684,"Kernel",-0.691083015321912
"67",3,"median.HR",0.501392599577647,"Kernel",-0.690365852884921
"68",3.2,"median.HR",0.493620674334882,"Kernel",-0.70598792247296
"69",3.4,"median.HR",0.480186893238126,"Kernel",-0.733579889948729
"70",3.6,"median.HR",0.473114196839804,"Kernel",-0.748418488679006
"71",3.8,"median.HR",0.468238385818074,"Kernel",-0.758777741343926
"72",4,"median.HR",0.465784793825341,"Kernel",-0.76403156735171
"73",4.2,"median.HR",0.464146774491352,"Kernel",-0.767554452441066
"74",4.4,"median.HR",0.470455595749656,"Kernel",-0.754053701138083
"75",4.6,"median.HR",0.475435119430996,"Kernel",-0.743524853349559
"76",4.8,"median.HR",0.478392992516287,"Kernel",-0.737322724203232
"77",5,"median.HR",0.475920597603631,"Kernel",-0.742504250422423
"78",5.2,"median.HR",0.473197874343848,"Kernel",-0.748241638976229
"79",5.4,"median.HR",0.46899547011832,"Kernel",-0.757162169178834
"80",5.6,"median.HR",0.459456778910193,"Kernel",-0.777710402741666
"81",5.8,"median.HR",0.449344336609768,"Kernel",-0.799965788473887
"82",6,"median.HR",0.45143332765144,"Kernel",-0.79532758557526
"83",6.2,"median.HR",0.452251305110328,"Kernel",-0.793517268894804
"84",6.4,"median.HR",0.447854218405387,"Kernel",-0.803287504868077
"85",6.6,"median.HR",0.45205710277311,"Kernel",-0.793946773560492
"86",6.8,"median.HR",0.457191172383526,"Kernel",-0.782653655245419
"87",7,"median.HR",0.457767597047904,"Kernel",-0.781393653680547
"88",7.2,"median.HR",0.475166985024751,"Kernel",-0.744088989305283
"89",7.4,"median.HR",0.47111175289294,"Kernel",-0.752659945820532
"90",7.6,"median.HR",0.461303416604041,"Kernel",-0.773699281977027
"91",7.8,"median.HR",0.449169069835217,"Kernel",-0.80035591459892
"92",8,"median.HR",0.439022268659504,"Kernel",-0.823205141317616
"93",8.2,"median.HR",0.432857547202355,"Kernel",-0.837346595403618
"94",8.4,"median.HR",0.423394070448212,"Kernel",-0.859451924989234
"95",8.6,"median.HR",0.422552915808375,"Kernel",-0.861440595510484
