"time","sim.num.1","sim.num.2","sim.num.3","sim.num.4","sim.num.5","sim.num.6","sim.num.7","sim.num.8","sim.num.9","sim.num.10"
0,0.602371010305818,0.649894174952668,0.571122341755095,0.506016425004963,0.567845119639267,0.538299571949699,0.576663437573856,0.547163933355983,0.538405729195715,0.528966157721781
0.2,0.549456470925075,0.589792746498077,0.519042192012978,0.455612859057933,0.52593775501672,0.493846271128303,0.537918644420248,0.511865756030584,0.496514268512449,0.477470984238617
0.4,0.508030740235864,0.556985002087354,0.482842026557914,0.438435425450236,0.489152344119626,0.476116331918114,0.519702381560746,0.481986976708959,0.46672879951156,0.444656906670109
0.6,0.476945449052963,0.548543075411193,0.459415858854395,0.44585322346525,0.461326678545698,0.475119529804611,0.514434532498017,0.457539392919649,0.450013720269332,0.42423588219309
0.8,0.455481500077092,0.560937725157406,0.448947058630735,0.4747042373932,0.444166677187035,0.486934220801071,0.517923348829186,0.439132022387952,0.445007611480353,0.416900742408947
1,0.444603424197412,0.588844663830927,0.453713661421559,0.519932440957826,0.436150805182852,0.510459271211707,0.523673855552317,0.428405860975103,0.45155662326225,0.421623911891391
1.2,0.445512644079264,0.618483828962891,0.471680217103338,0.544455845319662,0.435116826326817,0.521453817486788,0.513726024544795,0.426643828506158,0.465728968627639,0.436922803294233
1.4,0.453490841174374,0.617416188960427,0.487018776333756,0.550814507563692,0.440907586587208,0.510823596429472,0.484287489448199,0.439395096931427,0.483063220261521,0.460367224222027
1.6,0.45264839586453,0.602063668946908,0.490071107104212,0.534897777697532,0.442449881786578,0.49519345214195,0.457891907121282,0.447597016114488,0.47667729805216,0.475075735990805
1.8,0.468865417472685,0.581275001426936,0.489211762973346,0.518863753781115,0.444126432529866,0.49084347510161,0.441108723088012,0.443796299854869,0.46724438811848,0.485290271414931
2,0.481811646733315,0.562417886820214,0.483666149442445,0.50179735951133,0.449270536526744,0.486531000756686,0.430795424760873,0.440870431837129,0.461534995420935,0.487730570030497
2.2,0.484152361011756,0.535854738493737,0.472121395823576,0.487907106994253,0.459039303212103,0.499763464430998,0.435421580053221,0.436133598948287,0.474606332785299,0.485257422480584
2.4,0.496230406504769,0.519948837398166,0.475575420458291,0.480120761431686,0.468461490116646,0.518686185894473,0.448622050567351,0.428562916392878,0.493197277374412,0.484002188824566
2.6,0.512111378226472,0.507039665484517,0.485526797029375,0.481418888848727,0.477641071208842,0.532970975939026,0.458129775194339,0.422863922721815,0.502502490025478,0.489030920673073
2.8,0.512598048150876,0.504957532814222,0.499531090007476,0.478864733516653,0.472790119114721,0.53277588773492,0.464114671008591,0.414933470919291,0.508419033053996,0.502535207086205
3,0.508961840314097,0.520198992564688,0.517840948722356,0.473496970048539,0.4656211813703,0.533286938910831,0.466011454760194,0.408967951121807,0.499702932924059,0.503082266231236
3.2,0.501304693495074,0.539838578420493,0.527963509975492,0.463331352177284,0.462434015860157,0.539453806272811,0.464081785410626,0.406880493391294,0.48593665517469,0.504636028513874
3.4,0.497328487987276,0.554709281512676,0.525822191838139,0.45158858499401,0.463919148530311,0.532722751294168,0.466736465239443,0.409973744231443,0.472520439278541,0.48785334719771
3.6,0.496323966009072,0.571740389632111,0.523466475370485,0.442861581026584,0.462813274219877,0.53474169989671,0.475064743825399,0.413515878932855,0.464718321549491,0.471163649854209
3.8,0.497068226097913,0.586946171786868,0.523803335159533,0.435185587671846,0.450198362656392,0.540938888823474,0.480580916432898,0.417996484733383,0.455309929170199,0.45589585520325
4,0.49854883694335,0.589506560128597,0.532456724115406,0.424028588233115,0.43183239468418,0.551075872224823,0.483758601393716,0.428776418415762,0.447810986256966,0.446716702840585
4.2,0.493190997204076,0.585094412420249,0.53926820114513,0.412752688992746,0.415815151175862,0.561597050865542,0.483347304534602,0.444946244448103,0.438210687855433,0.436379757259632
4.4,0.48920802554972,0.581034052606265,0.541482392042165,0.400622880814079,0.405171405543123,0.569847722209365,0.481456348782556,0.459454842716757,0.428759237767359,0.429127920243738
4.6,0.485702042325352,0.584031687522316,0.545143320459775,0.383860590022106,0.401314465117009,0.573408308043377,0.480061344650882,0.470808894211109,0.41585982533131,0.421936814485529
4.8,0.479289230230293,0.586391066603279,0.545336114566631,0.375087806078881,0.39936094484397,0.571677447425357,0.47749675480228,0.48308482071703,0.396742270312298,0.415446157658177
5,0.474157654823971,0.585330237129252,0.545083571538034,0.370572787330259,0.407334083195639,0.570340223026209,0.477683540383292,0.49826252877843,0.394267847431124,0.40641593760153
5.2,0.469654748081148,0.584498137429163,0.539864342790872,0.377717126135788,0.419364072447065,0.569583650102454,0.476741000606547,0.508182291347905,0.401458601333541,0.392221139666209
5.4,0.465273693751833,0.585570352347748,0.537259205886498,0.383550013682678,0.427148604875252,0.56549242686929,0.472717246484807,0.512946000963552,0.412296235618745,0.37771312235325
5.6,0.45935827109252,0.585052075966287,0.531345893419101,0.383585298035831,0.435961545078992,0.558264109461966,0.459555286727866,0.505451664055517,0.428927943592834,0.3674881892961
5.8,0.452269814441068,0.584102028503627,0.522610619366855,0.385830998616949,0.446418858778467,0.551773417281488,0.442861294902103,0.495272861263209,0.439908723972757,0.371612458382864
6,0.443909795121963,0.585006291570043,0.515910003423287,0.387269661652882,0.458956860180917,0.545364742648603,0.431123059258461,0.482699308365975,0.437303742812996,0.381774661491251
6.2,0.435938082767505,0.58450570941991,0.51420250638399,0.393802580379389,0.46856452745315,0.535042992333081,0.420958391285734,0.475852501340363,0.423252135746265,0.39817382960808
6.4,0.426417165888003,0.580005388843183,0.510543790145173,0.400828616927395,0.489040706928024,0.524309252074652,0.404139621534216,0.469291270922771,0.4124198360371,0.415912216824941
6.6,0.414013835844964,0.574332049072829,0.500510648668192,0.410975901908125,0.517378662322289,0.517228488873156,0.381167415054063,0.46456275765972,0.402746768111607,0.4395514478865
6.8,0.406281965493549,0.573627475661908,0.488212538778973,0.424540296617773,0.522214410828785,0.505388005936688,0.356264111230652,0.457743048991669,0.39462427742729,0.456639295775384
7,0.405246909957387,0.580276206606798,0.482165199451763,0.442114378340514,0.512017079172154,0.49579698389124,0.355703485657336,0.448481876179214,0.389197402445113,0.467053317916594
7.2,0.406543004076593,0.581934000368041,0.475208033384182,0.48546350170545,0.50188868125053,0.486925836901157,0.358476029184102,0.442990601753918,0.390541204006381,0.475125936665321
7.4,0.407626265029495,0.587261913604144,0.467983184175577,0.527357588181359,0.488436911531637,0.474240321610302,0.372610642794307,0.436220469076789,0.393335542608387,0.479145729557642
7.6,0.421558262290288,0.591004290950008,0.457954801088986,0.528735567778953,0.476717671527392,0.464652032119095,0.380715188567979,0.429591690296601,0.392738370159795,0.478781079388681
7.8,0.441813218558093,0.606753002002142,0.444251912654252,0.50977373240769,0.458819330990351,0.454086227016183,0.404286238369243,0.420026861532001,0.391133138111741,0.484510561097653
8,0.462117373675325,0.620507107702774,0.44006989362503,0.453400156556871,0.43606942979916,0.437974643693979,0.43428516003029,0.413820514904263,0.386700347436112,0.489313484620308
8.2,0.480574036981851,0.623309396685378,0.439972657868372,0.420303401263667,0.407611708812883,0.425742436536339,0.513311678986319,0.405454796425993,0.378559406259378,0.476993248455312
8.4,0.504138819783061,0.621349357720686,0.433048862918534,0.413222524223383,0.377697384683549,0.413739277977891,0.563919331057371,0.39550710321998,0.37401003214822,0.454577716389979
8.6,0.527743382049837,0.617216503080135,0.4280305970237,0.41999689997839,0.32459137259864,0.400514541609479,0.567588010985153,0.391998023787007,0.372874253298419,0.425108931638361
8.8,0.551651075317163,0.597502158459101,0.427174993042714,0.434396389782756,0.33516248574877,0.37720582368981,0.555848275057319,0.385976605232714,0.37382509579251,0.397316933485706
9,0.567995259833109,0.573651819464874,0.430945338360049,0.450112281387747,0.408910419840704,0.358852882567241,0.549578242923261,0.37415531711811,0.379735081815633,0.369530344209468
9.2,0.564832243683209,0.547852325711022,0.428825786692807,0.465755171707689,0.45779533623641,0.342955247792312,0.542760531568138,0.361275020732044,0.400843073921907,0.343614644135541
9.4,0.567595826476405,0.529612353885089,0.425402138131381,0.478075852509877,0.476595289139967,0.327154657171284,0.534769432223915,0.345323433511321,0.422078506539173,0.319794146781398
9.6,0.541557090024418,0.512393555975562,0.423762865970075,0.489324549037888,0.459973920701066,0.305152852460682,0.528128710804875,0.327090517667495,0.440483544515632,0.297369011152772
