"time","mean.HR","SE.HR","median.HR","X0.","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90.","X100.","X0..1","X25.","X50..1","X75.","X100..1","X2.5.","X7.5.","true.hr"
0,0.53108519067779,0.219757464483212,0.51098304717278,0.0572964502275683,0.325161149993057,0.389803115655211,0.433405435787777,0.468404300971031,0.51098304717278,0.54922853906443,0.590977377756884,0.644741863956909,0.741417715528086,4.09548857319929,0.0572964502275683,0.416173821036226,0.51098304717278,0.614916474000706,4.09548857319929,0.213801823867504,0.305235661190559,0.5
0.2,0.523604861480358,0.152713866282855,0.510412237430838,0.111293625802923,0.350310482558231,0.397814020391122,0.439944473633731,0.472940056642141,0.510412237430838,0.544268871925294,0.582375699994745,0.635344185199419,0.718471475851793,1.36196046444473,0.111293625802923,0.420720548882337,0.510412237430838,0.605681053803411,1.36196046444473,0.261636049051431,0.328518428613219,0.5
0.4,0.520952743269055,0.134600004170237,0.511196352608898,0.191770507626201,0.364279031052504,0.404394452001113,0.441263493258848,0.472558437568528,0.511196352608898,0.541764575810004,0.577396486557931,0.626605738725234,0.705717299147709,1.02380653366979,0.191770507626201,0.424497954135333,0.511196352608898,0.598820985056892,1.02380653366979,0.287192905670077,0.350219773809312,0.5
0.6,0.519443540841154,0.123671332554039,0.509610584045858,0.230124321955497,0.373724005617462,0.414628495656736,0.445941568852165,0.47433148893775,0.509610584045858,0.542139416046048,0.574409420006323,0.618817105545663,0.688246111507483,0.959352303097717,0.230124321955497,0.427797528332991,0.509610584045858,0.59189494277377,0.959352303097717,0.310167580847913,0.359048789116081,0.5
0.8,0.51820382335051,0.115047197898233,0.508713633437294,0.233523089089393,0.381279126201115,0.420036394377434,0.449715959033308,0.475512657986147,0.508713633437294,0.538807856400135,0.569210627597107,0.607326432254698,0.676156027963462,0.948092643525291,0.233523089089393,0.43475697338948,0.508713633437294,0.586833028273846,0.948092643525291,0.323057500450345,0.371165049320002,0.5
1,0.517228535218965,0.107483023860396,0.506717622857448,0.235245497597768,0.39013101318336,0.428407680700116,0.455113357791029,0.477544931888223,0.506717622857448,0.535421485545956,0.564817763270542,0.600594369478533,0.661336979935238,0.93301174582473,0.235245497597768,0.440203786080582,0.506717622857448,0.582344971292858,0.93301174582473,0.334137191303829,0.379681175865526,0.5
1.2,0.516531647021263,0.100978645097514,0.506581820411394,0.241139330714851,0.397534649280584,0.433771498496757,0.457668789364506,0.480089057716256,0.506581820411394,0.534648797486351,0.561777408488421,0.595726100628635,0.652516046372473,0.909831262741173,0.241139330714851,0.445021076394103,0.506581820411394,0.57499565037287,0.909831262741173,0.341179235431372,0.384296376467617,0.5
1.4,0.516026738338478,0.0953984588531609,0.505367276059284,0.250964154713189,0.402265422927539,0.434843502589431,0.461229049756724,0.482878407428471,0.505367276059284,0.531651729240035,0.559613834017539,0.592941134563994,0.644380390022156,0.882210262184686,0.250964154713189,0.450078978354059,0.505367276059284,0.571233044822563,0.882210262184686,0.354034312509964,0.388528485888994,0.5
1.6,0.515645642544376,0.0907266903631286,0.506622976199899,0.264621640698686,0.406942027095294,0.439427549600859,0.466628311509875,0.4832885408922,0.506622976199899,0.529662950495784,0.556821406575581,0.589479200799095,0.638509781647614,0.849634644753173,0.264621640698686,0.451528116596268,0.506622976199899,0.568604467397491,0.849634644753173,0.364658894849759,0.394858264122959,0.5
1.8,0.515370598307409,0.0869913491063971,0.507123439442355,0.276834596526044,0.409190561456771,0.44050922388688,0.467302825416019,0.486333281581055,0.507123439442355,0.529502927390711,0.552750462333327,0.587305870037296,0.635309814454323,0.813939720994059,0.276834596526044,0.454434428536367,0.507123439442355,0.568491711592381,0.813939720994059,0.367785207517106,0.398755593012212,0.5
2,0.515104451566699,0.0841598392953024,0.506527983101422,0.292393123342348,0.41088385784851,0.442394641248901,0.468278072901706,0.48824383284251,0.506527983101422,0.530213661356971,0.552534262485457,0.5846720549979,0.630951504260498,0.804176912889106,0.292393123342348,0.454495341386007,0.506527983101422,0.567147658301436,0.804176912889106,0.36673492320539,0.401670800310348,0.5
2.2,0.51500207256972,0.0821614109881002,0.507751657731696,0.296147452293136,0.413804097644525,0.443284106424665,0.469379609649622,0.489000236159482,0.507751657731696,0.530852716018737,0.553279753026758,0.581389413669964,0.629185064778415,0.799911958053593,0.296147452293136,0.458028674042437,0.507751657731696,0.564295720330112,0.799911958053593,0.372753976441601,0.403524480637739,0.5
2.4,0.51499410511594,0.0808130223087939,0.510115362598168,0.299253750184321,0.41569642102372,0.446345631535251,0.468815224950205,0.489462892196373,0.510115362598168,0.531348918793523,0.55137318874837,0.57853638901846,0.626392676046264,0.795759835324056,0.299253750184321,0.459168103047566,0.510115362598168,0.563991245313674,0.795759835324056,0.37356676571326,0.404432020572774,0.5
2.6,0.515152970556176,0.0800338618623645,0.509940334904846,0.30250225709108,0.41791012632924,0.447592492348088,0.469528701166089,0.488799346003946,0.509940334904846,0.529307457541101,0.551666450094411,0.57793187689021,0.623909123845613,0.791359270882865,0.30250225709108,0.459526627079999,0.509940334904846,0.564793862271942,0.791359270882865,0.371478550512923,0.405970952001779,0.5
2.8,0.515477264665809,0.079637419764601,0.510135409918042,0.305546401621526,0.41926981559342,0.450164745930145,0.47219973548264,0.491305861153384,0.510135409918042,0.529002486266688,0.553203473302604,0.57969513748092,0.620501149230741,0.791356920390433,0.305546401621526,0.458481060110228,0.510135409918042,0.565403894147229,0.791356920390433,0.372316643513842,0.408202354096194,0.5
3,0.51575795822037,0.0794264330429327,0.509413995301131,0.308681249599497,0.418749327932353,0.449536062079488,0.472895187583791,0.492830001250107,0.509413995301131,0.529844081887971,0.5518329004613,0.578194984252111,0.617252261915483,0.817509812117437,0.308681249599497,0.461032582536448,0.509413995301131,0.567157245692541,0.817509812117437,0.375516599935034,0.406989917337656,0.5
3.2,0.516048108047498,0.0794579153252786,0.511270471487696,0.311946389628556,0.416402556518648,0.450938102936682,0.47397689816039,0.491433276421708,0.511270471487696,0.529740059584816,0.552174748727822,0.578924046677216,0.617222007861576,0.862107573103616,0.311946389628556,0.463400927016771,0.511270471487696,0.565444983901055,0.862107573103616,0.373166783623122,0.403472002678451,0.5
3.4,0.516444958442923,0.0794923851737742,0.509826357161601,0.309949529930175,0.415544521390184,0.454021922523779,0.472631752834233,0.492652503657743,0.509826357161601,0.530599982014824,0.554406027080043,0.57731509368872,0.617642310378599,0.886007558747797,0.309949529930175,0.46436891285532,0.509826357161601,0.566672747449993,0.886007558747797,0.370326448429113,0.40451579663512,0.5
3.6,0.516915544602195,0.0796215840359649,0.511735060855777,0.293117171099509,0.416853534230089,0.455145882839615,0.473663179814486,0.493108204470492,0.511735060855777,0.531596546161832,0.556229049927329,0.580106960425319,0.617961534152943,0.916289692584184,0.293117171099509,0.464626467969415,0.511735060855777,0.565076828307581,0.916289692584184,0.367628238534052,0.404403832500498,0.5
3.8,0.517518293241733,0.0795210060679581,0.512086360657222,0.288293621938278,0.419086248699778,0.454539428703764,0.474100595357538,0.494168567574387,0.512086360657222,0.532210176717243,0.554752858283806,0.580015946182246,0.618913144479526,0.938249725394944,0.288293621938278,0.465576750890659,0.512086360657222,0.566421120956838,0.938249725394944,0.377948996708051,0.404260652950864,0.5
4,0.518233665696671,0.0793735728090135,0.512537305002605,0.290235403633654,0.419082593422703,0.453884554227251,0.474473118520997,0.495446289721741,0.512537305002605,0.533905678336656,0.55447353664706,0.578962434547212,0.618480667491079,0.973626320133594,0.290235403633654,0.465864334974247,0.512537305002605,0.567094026004563,0.973626320133594,0.381117487661703,0.407847877217503,0.5
4.2,0.518999259593733,0.0791693400711545,0.514478302672509,0.292380693159645,0.419851138001811,0.454813362781226,0.476916050231821,0.496285429703003,0.514478302672509,0.533844962659314,0.556238434487791,0.580038045119315,0.615622777353121,0.978325441902705,0.292380693159645,0.466542535247335,0.514478302672509,0.566979183345917,0.978325441902705,0.383054691545264,0.408647572718862,0.5
4.4,0.519533932192762,0.0788277981627656,0.515623142294882,0.292106766505342,0.421249194815027,0.454435503416565,0.476769663889852,0.495969905483174,0.515623142294882,0.536212586925549,0.557187329546485,0.581065553201166,0.616764370671193,0.943320405726107,0.292106766505342,0.467047119287105,0.515623142294882,0.568249088196407,0.943320405726107,0.380045122080125,0.411464451862777,0.5
4.6,0.519929316891872,0.0785209898774265,0.516550425743671,0.295394235930927,0.423748268339811,0.455176960687323,0.477304035076456,0.496244157301778,0.516550425743671,0.535794923223651,0.55585137975873,0.58081098531887,0.617769011552452,0.905710709982838,0.295394235930927,0.468226997157045,0.516550425743671,0.567541683169917,0.905710709982838,0.381079237458324,0.41275987048522,0.5
