"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","ABSE","CI.coverage.percent","mean.cIL.kernel","mean.cIU.kernel","mean.B.q1.kernel","mean.B.q3.kernel","mean.q1.kernel","mean.q3.kernel","cox.ABSE","cox.CI.coverage.percent","mean.cIL.cox","mean.cIU.cox","mean.B.q1.cox","mean.B.q3.cox","IQR.simulations.cox","IQR.boot.cox","IQR.simulations.kernel","IQR.boot.kernel"
0,0.619397494850942,0.794088160245681,0.5,0.058924244960214,0.0332257457854263,0.79114191350907,0.0335031822833577,0.119397494850942,0.294088160245681,0.29114191350907,23.8794989701885,58.8176320491362,58.228382701814,0.0875031890404638,0.0177066497044635,0.0626430140400969,47.9,0.502118682032524,0.75345153533978,0.580722152517476,0.662279539751932,0.771385585585841,0.816021848253575,0.0337129305204683,0,0.730332959099354,0.863918465915663,0.771724120365302,0.817255199224906,0.0446362626677339,0.0455310788596039,0.0812065094916598,0.081557387234455
0.2,0.527423354847195,0.711483707805392,0.5,0.0633299495994532,0.0445168765152524,0.79114191350907,0.0335031822833577,0.0274233548471954,0.211483707805392,0.29114191350907,5.48467096943908,42.2967415610785,58.228382701814,0.0466584707387574,0.00475395826656164,0.0655176916058905,95.6,0.413973381083359,0.675080129252822,0.488219309053642,0.575163659635249,0.680783976813074,0.739600521799233,0.0452487051478341,0,0.627482087484693,0.806730869116595,0.681703587306283,0.74284913332371,0.0588165449861591,0.0611455460174263,0.0832328426341175,0.0869443505816075
0.4,0.473520678451514,0.665165076375539,0.5,0.0603688604719956,0.0500577811923179,0.79114191350907,0.0335031822833577,-0.0264793215484859,0.165165076375539,0.29114191350907,-5.29586430969717,33.0330152751078,58.228382701814,0.0297530251054723,0.00433757181322747,0.0620398485694054,94.9,0.369329540508341,0.615448410347394,0.436123142127672,0.51930306086739,0.630431197451941,0.69619117396181,0.0508250159437237,4.5,0.57209992634546,0.773372046657124,0.631901924353922,0.7004861975665,0.0657599765098692,0.0685842732125778,0.0790494029188319,0.0831799187397176
0.6,0.446198747278747,0.632872117545508,0.5,0.0558274583356745,0.0535094247325138,0.79114191350907,0.0335031822833577,-0.0538012527212531,0.132872117545508,0.29114191350907,-10.7602505442506,26.5744235091015,58.228382701814,0.0204948999976989,0.00600216103246094,0.0580114778530171,87.1,0.347099965642897,0.577434179104387,0.41072430437849,0.488445805511989,0.595840111813318,0.665881082338231,0.0543334105813306,23.9,0.534445615116992,0.74956967417442,0.597433301975913,0.67070803340132,0.0700409705249129,0.0732747314254067,0.0752421191590063,0.0777215011334988
0.8,0.440920903738001,0.607991598427907,0.5,0.0573156952877731,0.0557921467259799,0.79114191350907,0.0335031822833577,-0.0590790962619994,0.107991598427907,0.29114191350907,-11.8158192523999,21.5983196855815,58.228382701814,0.0147570791245468,0.00676537807445467,0.0597489394525797,85.2,0.336924218362157,0.574409437652819,0.402033935373051,0.481740733945482,0.569135277304726,0.642568052885536,0.0568428480633804,47.2,0.505833921477623,0.730958580896481,0.571078061418666,0.647615263759881,0.0734327755808108,0.0765372023412145,0.0749278423298455,0.0797067985724312
1,0.456064460458085,0.587801976902183,0.5,0.0704560966291825,0.0576561366203528,0.79114191350907,0.0335031822833577,-0.0439355395419151,0.0878019769021828,0.29114191350907,-8.78710790838303,17.5603953804366,58.228382701814,0.0110190739338924,0.00688254657892874,0.070536599610698,92.7,0.329084537784417,0.608900513285257,0.405525109349218,0.500056520398547,0.548118246493587,0.623732839703542,0.0587462727802225,65.4,0.482955418037185,0.715595868572696,0.549762851353689,0.628807516132434,0.075614593209955,0.0790446647787444,0.0911417643903075,0.0945314110493292
1.2,0.479624986450289,0.570977966200937,0.5,0.0874066863529594,0.0591830169020867,0.79114191350907,0.0335031822833577,-0.0203750135497106,0.0709779662009374,0.29114191350907,-4.07500270994211,14.1955932401875,58.228382701814,0.00852847007608838,0.00803939067685944,0.084805473252849,96.9,0.324483300412502,0.658787466343544,0.415882640356903,0.530860888681951,0.529692561258754,0.607953298817326,0.0602302790076627,77.7,0.464098964759456,0.702634006244427,0.532091206939082,0.613071038688138,0.0782607375585719,0.0809798317490552,0.117040366191257,0.114978248325048
1.4,0.484436011652069,0.556449403690063,0.5,0.0887671975133686,0.0603848573565629,0.79114191350907,0.0335031822833577,-0.0155639883479312,0.0564494036900626,0.29114191350907,-3.11279766958624,11.2898807380125,58.228382701814,0.00682239744649165,0.00810586760471285,0.0871680430651293,97.2,0.328085162924456,0.672872613947016,0.420871858372196,0.538084962194598,0.513871656406061,0.594054061253049,0.0614437012054412,85.4,0.448031611815028,0.691286483052586,0.516879157656631,0.599436474406679,0.0801824048469885,0.0825573167500481,0.115287652060857,0.117213103822402
1.6,0.478459448147891,0.543893954615695,0.5,0.0832420664446625,0.0613609351538779,0.79114191350907,0.0335031822833577,-0.0215405518521088,0.0438939546156953,0.29114191350907,-4.30811037042177,8.77879092313907,58.228382701814,0.00568239605434583,0.0073789288296154,0.0833217775112616,96.2,0.333553913500324,0.663876028231205,0.420607882263417,0.531734347390439,0.500450946049943,0.58185715867671,0.0624424652589608,88.9,0.434232292599645,0.681474828116921,0.503788787371939,0.587616186784431,0.0814062126267668,0.0838273994124924,0.10811264211204,0.111126465127022
1.8,0.471093780243113,0.532733043655567,0.5,0.0804434203590778,0.0621676602445846,0.79114191350907,0.0335031822833577,-0.0289062197568867,0.0327330436555674,0.29114191350907,-5.78124395137734,6.54660873111348,58.228382701814,0.00492747783143167,0.00729294932649516,0.08129763367344,95.3,0.33293029418533,0.655003201430038,0.417229974849315,0.525163416872856,0.489670452631456,0.570754416561258,0.063288991802874,92.1,0.422065118325253,0.672682232254429,0.492178876745434,0.577088752355788,0.0810839639298027,0.0849098756103548,0.106083203783899,0.107933442023541
