"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.662064813487015,"Kernel",-0.412391822268057
"2",0.2,"mean.HR",0.626797176879332,"Kernel",-0.467132272531901
"3",0.4,"mean.HR",0.620304520743462,"Kernel",-0.477544759034359
"4",0.6,"mean.HR",0.636604656069171,"Kernel",-0.451606450197381
"5",0.8,"mean.HR",0.653696274536603,"Kernel",-0.425112447421144
"6",1,"mean.HR",0.65103031162645,"Kernel",-0.429199076219356
"7",1.2,"mean.HR",0.642798406859526,"Kernel",-0.441924123560672
"8",1.4,"mean.HR",0.633783067855707,"Kernel",-0.456048547361906
"9",1.6,"mean.HR",0.625886440899778,"Kernel",-0.468586328651245
"10",1.8,"mean.HR",0.621978743830535,"Kernel",-0.474849360732791
"11",2,"mean.HR",0.620350660987624,"Kernel",-0.47747037858625
"12",2.2,"mean.HR",0.618074356147102,"Kernel",-0.481146511371871
"13",2.4,"mean.HR",0.616495551500292,"Kernel",-0.48370417213728
"14",2.6,"mean.HR",0.616109865606937,"Kernel",-0.484329978093655
"15",2.8,"mean.HR",0.616160956892689,"Kernel",-0.484247055922896
"16",3,"mean.HR",0.615441596237797,"Kernel",-0.48541522618183
"17",3.2,"mean.HR",0.614343396989883,"Kernel",-0.487201228687767
"18",3.4,"mean.HR",0.613199925186544,"Kernel",-0.489064253989469
"19",3.6,"mean.HR",0.611873746035514,"Kernel",-0.491229315079624
"20",3.8,"mean.HR",0.610276119633604,"Kernel",-0.493843769095156
"21",4,"mean.HR",0.608864724957823,"Kernel",-0.496159162452025
"22",4.2,"mean.HR",0.607700560516574,"Kernel",-0.498073017483883
"23",4.4,"mean.HR",0.606431576312507,"Kernel",-0.500163374254209
"24",4.6,"mean.HR",0.60505456558118,"Kernel",-0.50243663397499
"25",4.8,"mean.HR",0.603563368020892,"Kernel",-0.504904243093637
"26",5,"mean.HR",0.602287889838899,"Kernel",-0.507019725661417
"27",5.2,"mean.HR",0.600969059725749,"Kernel",-0.509211827093687
"28",5.4,"mean.HR",0.59971344113673,"Kernel",-0.511303335957742
"29",5.6,"mean.HR",0.598388740161955,"Kernel",-0.513514669073177
"30",5.8,"mean.HR",0.597277735520853,"Kernel",-0.515373055142275
"31",6,"mean.HR",0.596358655092489,"Kernel",-0.51691302261851
"32",6.2,"mean.HR",0.595605563822513,"Kernel",-0.518176636673751
"33",6.4,"mean.HR",0.594654475243241,"Kernel",-0.519774755993023
"34",6.6,"mean.HR",0.59401645054986,"Kernel",-0.520848265474594
"35",6.8,"mean.HR",0.593728988942183,"Kernel",-0.521332311304167
"36",7,"mean.HR",0.593671992700882,"Kernel",-0.521428312978792
"37",7.2,"mean.HR",0.593669015889506,"Kernel",-0.521433327227192
"38",7.4,"mean.HR",0.59355271615161,"Kernel",-0.521629246380504
"39",7.6,"mean.HR",0.593391533822729,"Kernel",-0.52190083846223
"40",7.8,"mean.HR",0.593157419287725,"Kernel",-0.522295452670821
"41",8,"mean.HR",0.592904178946488,"Kernel",-0.522722479977769
"42",8.2,"mean.HR",0.592382738722014,"Kernel",-0.52360233488942
"43",8.4,"mean.HR",0.591831141096626,"Kernel",-0.524533919419344
"44",8.6,"mean.HR",0.591661051490259,"Kernel",-0.524821356224764
"45",8.8,"mean.HR",0.592237817791715,"Kernel",-0.523847005522942
"46",9,"mean.HR",0.593032808500794,"Kernel",-0.522505555206603
"47",9.2,"mean.HR",0.594577426983236,"Kernel",-0.519904332503658
"48",9.4,"mean.HR",0.598037762758189,"Kernel",-0.514101378600217
"49",9.6,"mean.HR",0.603664661415661,"Kernel",-0.504736431557561
"50",9.8,"mean.HR",0.614673915987403,"Kernel",-0.486663369697502
"51",10,"mean.HR",0.65567621140989,"Kernel",-0.422088192056686
"52",0,"median.HR",0.670271614628381,"Kernel",-0.400072253779731
"53",0.2,"median.HR",0.633384063149275,"Kernel",-0.456678305994143
"54",0.4,"median.HR",0.61927860150752,"Kernel",-0.479200024343751
"55",0.6,"median.HR",0.626104454962986,"Kernel",-0.468238060838545
"56",0.8,"median.HR",0.626151923503245,"Kernel",-0.468162248024015
"57",1,"median.HR",0.631182549234668,"Kernel",-0.460160156799279
"58",1.2,"median.HR",0.63560227912828,"Kernel",-0.45318225853576
"59",1.4,"median.HR",0.631194087716275,"Kernel",-0.46014187623028
"60",1.6,"median.HR",0.624113318906557,"Kernel",-0.47142332628835
"61",1.8,"median.HR",0.620713484781418,"Kernel",-0.476885680679428
"62",2,"median.HR",0.616803798374631,"Kernel",-0.483204298557051
"63",2.2,"median.HR",0.615844748527899,"Kernel",-0.484760378824474
"64",2.4,"median.HR",0.61431220684064,"Kernel",-0.487251999870761
"65",2.6,"median.HR",0.612023745660141,"Kernel",-0.490984197124246
"66",2.8,"median.HR",0.611193491240773,"Kernel",-0.492341690334478
"67",3,"median.HR",0.610940958714858,"Kernel",-0.492754955060824
"68",3.2,"median.HR",0.610505220941885,"Kernel",-0.493468433556585
"69",3.4,"median.HR",0.610368621816198,"Kernel",-0.493692206269986
"70",3.6,"median.HR",0.609995146327861,"Kernel",-0.494304278686008
"71",3.8,"median.HR",0.609252472607062,"Kernel",-0.495522528040967
"72",4,"median.HR",0.607972023181589,"Kernel",-0.497626412578635
"73",4.2,"median.HR",0.604995987789625,"Kernel",-0.502533452725972
"74",4.4,"median.HR",0.603886074204358,"Kernel",-0.504369717705055
"75",4.6,"median.HR",0.603031434574818,"Kernel",-0.505785953307191
"76",4.8,"median.HR",0.601016232199063,"Kernel",-0.50913333616097
"77",5,"median.HR",0.598534869793813,"Kernel",-0.513270493703306
"78",5.2,"median.HR",0.597932491106052,"Kernel",-0.514277422531191
"79",5.4,"median.HR",0.595837423887765,"Kernel",-0.51778742783947
"80",5.6,"median.HR",0.593033795976955,"Kernel",-0.522503890078932
"81",5.8,"median.HR",0.592587660248861,"Kernel",-0.523256467129234
"82",6,"median.HR",0.590989868952634,"Kernel",-0.525956403935094
"83",6.2,"median.HR",0.590128921150608,"Kernel",-0.527414255527538
"84",6.4,"median.HR",0.588504386650966,"Kernel",-0.530170898357223
"85",6.6,"median.HR",0.587665901862676,"Kernel",-0.531596686678051
"86",6.8,"median.HR",0.588430444611714,"Kernel",-0.530296550241058
"87",7,"median.HR",0.589311741631853,"Kernel",-0.52879996262634
"88",7.2,"median.HR",0.587245123652224,"Kernel",-0.532312959177507
"89",7.4,"median.HR",0.586411478185091,"Kernel",-0.533733554615774
"90",7.6,"median.HR",0.583866296349742,"Kernel",-0.538083266972334
"91",7.8,"median.HR",0.584776757570215,"Kernel",-0.536525115573371
"92",8,"median.HR",0.584767576454185,"Kernel",-0.536540815903427
"93",8.2,"median.HR",0.582903240513181,"Kernel",-0.539734074650871
"94",8.4,"median.HR",0.58160517047191,"Kernel",-0.541963462719968
"95",8.6,"median.HR",0.579878157201647,"Kernel",-0.544937271300525
"96",8.8,"median.HR",0.579608045941924,"Kernel",-0.545403186744585
"97",9,"median.HR",0.577948612379126,"Kernel",-0.548270320180592
"98",9.2,"median.HR",0.580938827898432,"Kernel",-0.543109815283628
"99",9.4,"median.HR",0.583242386314264,"Kernel",-0.539152422063333
"100",9.6,"median.HR",0.58374766547969,"Kernel",-0.538286469185289
"101",9.8,"median.HR",0.583759828334903,"Kernel",-0.53826563359275
"102",10,"median.HR",0.586500191508112,"Kernel",-0.533582284361615
"103",0,"X25.",0.528917332068154,"Kernel",-0.636923131418476
"104",0.2,"X25.",0.54248464054069,"Kernel",-0.611595506335717
"105",0.4,"X25.",0.581919501274438,"Kernel",-0.541423154778404
"106",0.6,"X25.",0.584863341050881,"Kernel",-0.536377064081418
"107",0.8,"X25.",0.574496192167122,"Kernel",-0.554261809796891
"108",1,"X25.",0.571340683137328,"Kernel",-0.559769604274225
"109",1.2,"X25.",0.58074828167513,"Kernel",-0.543437866139043
"110",1.4,"X25.",0.582117845304022,"Kernel",-0.54108236840744
"111",1.6,"X25.",0.578162580488246,"Kernel",-0.547900168740344
"112",1.8,"X25.",0.57262640826955,"Kernel",-0.557521767455749
"113",2,"X25.",0.569984843758386,"Kernel",-0.562145508404627
"114",2.2,"X25.",0.56898037645521,"Kernel",-0.563909333226955
"115",2.4,"X25.",0.566075075722892,"Kernel",-0.569028566955259
"116",2.6,"X25.",0.567057991404618,"Kernel",-0.567293702874828
"117",2.8,"X25.",0.566772903450488,"Kernel",-0.567796578500163
"118",3,"X25.",0.566398683875021,"Kernel",-0.568457060272309
"119",3.2,"X25.",0.563117672748388,"Kernel",-0.574266662471758
"120",3.4,"X25.",0.561480725878509,"Kernel",-0.577177831521897
"121",3.6,"X25.",0.560394646669552,"Kernel",-0.579114017260216
"122",3.8,"X25.",0.558423816452134,"Kernel",-0.582637077204017
"123",4,"X25.",0.556661946161528,"Kernel",-0.585797142224751
"124",4.2,"X25.",0.558355875606723,"Kernel",-0.582758749985101
"125",4.4,"X25.",0.557610728325056,"Kernel",-0.584094179539679
"126",4.6,"X25.",0.555520572196748,"Kernel",-0.587849636930669
"127",4.8,"X25.",0.557006541407437,"Kernel",-0.585178295124824
"128",5,"X25.",0.555422400589365,"Kernel",-0.588026372568849
"129",5.2,"X25.",0.553271619703948,"Kernel",-0.59190622317518
"130",5.4,"X25.",0.551483188589227,"Kernel",-0.595143923818969
"131",5.6,"X25.",0.549703787262107,"Kernel",-0.59837571445014
"132",5.8,"X25.",0.54877673670477,"Kernel",-0.600063592855269
"133",6,"X25.",0.546386473731511,"Kernel",-0.60442872628177
"134",6.2,"X25.",0.544795510659473,"Kernel",-0.607344764526835
"135",6.4,"X25.",0.544303059354115,"Kernel",-0.608249092844726
"136",6.6,"X25.",0.544083384003185,"Kernel",-0.608652764454664
"137",6.8,"X25.",0.543621310318005,"Kernel",-0.6095023952697
"138",7,"X25.",0.539609747176218,"Kernel",-0.61690909110483
"139",7.2,"X25.",0.537373758087223,"Kernel",-0.621061415241219
"140",7.4,"X25.",0.534418346226155,"Kernel",-0.626576326835966
"141",7.6,"X25.",0.534302771103434,"Kernel",-0.626792613613306
"142",7.8,"X25.",0.534481003716856,"Kernel",-0.626459089435126
"143",8,"X25.",0.532813928286743,"Kernel",-0.629583018418323
"144",8.2,"X25.",0.532694697436417,"Kernel",-0.62980681923597
"145",8.4,"X25.",0.531064329162778,"Kernel",-0.632872117878722
"146",8.6,"X25.",0.529384667373055,"Kernel",-0.63603995188083
"147",8.8,"X25.",0.525222385851309,"Kernel",-0.643933513982587
"148",9,"X25.",0.51960146062036,"Kernel",-0.654693183141992
"149",9.2,"X25.",0.511556010361885,"Kernel",-0.670298197411609
"150",9.4,"X25.",0.504480870768658,"Kernel",-0.684225357115163
"151",9.6,"X25.",0.493465973523868,"Kernel",-0.706301371778786
"152",9.8,"X25.",0.470954076649306,"Kernel",-0.752994691525474
"153",10,"X25.",0.445329815020485,"Kernel",-0.808940113987967
"154",0,"X75.",0.745325616044338,"Kernel",-0.293934087573309
"155",0.2,"X75.",0.69714647951447,"Kernel",-0.360759733178902
"156",0.4,"X75.",0.656437408486531,"Kernel",-0.420927931008416
"157",0.6,"X75.",0.682253475263771,"Kernel",-0.382354025579223
"158",0.8,"X75.",0.719935490602711,"Kernel",-0.328593667371155
"159",1,"X75.",0.722720937284921,"Kernel",-0.324732110191416
"160",1.2,"X75.",0.69778056741263,"Kernel",-0.359850598979761
"161",1.4,"X75.",0.679388570529486,"Kernel",-0.386562046285759
"162",1.6,"X75.",0.667967773511421,"Kernel",-0.403515349855609
"163",1.8,"X75.",0.664365596563954,"Kernel",-0.408922683793874
"164",2,"X75.",0.663912379537306,"Kernel",-0.409605096741149
"165",2.2,"X75.",0.662593332659258,"Kernel",-0.411593851558671
"166",2.4,"X75.",0.663505930994331,"Kernel",-0.410217486298311
"167",2.6,"X75.",0.662171865803195,"Kernel",-0.412230140722625
"168",2.8,"X75.",0.660714215278115,"Kernel",-0.414433884697027
"169",3,"X75.",0.660641584258144,"Kernel",-0.414543818781502
"170",3.2,"X75.",0.659938533681621,"Kernel",-0.415608579084029
"171",3.4,"X75.",0.658045884276252,"Kernel",-0.418480617145417
"172",3.6,"X75.",0.656885744437117,"Kernel",-0.420245180587085
"173",3.8,"X75.",0.655081898571746,"Kernel",-0.422995015175834
"174",4,"X75.",0.653328804436634,"Kernel",-0.425674747434454
"175",4.2,"X75.",0.650785395546795,"Kernel",-0.429575344659189
"176",4.4,"X75.",0.652068291494989,"Kernel",-0.427605980983766
"177",4.6,"X75.",0.652924510695629,"Kernel",-0.426293760223522
"178",4.8,"X75.",0.650975459820876,"Kernel",-0.429283333611771
"179",5,"X75.",0.650812016674568,"Kernel",-0.429534439341575
"180",5.2,"X75.",0.647708784932324,"Kernel",-0.434314089611626
"181",5.4,"X75.",0.648288552428212,"Kernel",-0.433419384788012
"182",5.6,"X75.",0.64343875874769,"Kernel",-0.440928425476071
"183",5.8,"X75.",0.643117837236475,"Kernel",-0.44142730989184
"184",6,"X75.",0.642957638519767,"Kernel",-0.441676437910462
"185",6.2,"X75.",0.641705939966009,"Kernel",-0.443625117659488
"186",6.4,"X75.",0.641499789792658,"Kernel",-0.44394642260747
"187",6.6,"X75.",0.639044745890104,"Kernel",-0.447780802189086
"188",6.8,"X75.",0.638306345705668,"Kernel",-0.448936945197135
"189",7,"X75.",0.638737779790657,"Kernel",-0.448261269090429
"190",7.2,"X75.",0.63984445764784,"Kernel",-0.446530167091442
"191",7.4,"X75.",0.644022301370868,"Kernel",-0.4400219240195
"192",7.6,"X75.",0.647424267707545,"Kernel",-0.434753453318351
"193",7.8,"X75.",0.647662836063476,"Kernel",-0.434385032757395
"194",8,"X75.",0.646370888008851,"Kernel",-0.436381809904474
"195",8.2,"X75.",0.645710709329649,"Kernel",-0.437403693875285
"196",8.4,"X75.",0.645516780786964,"Kernel",-0.437704072461751
"197",8.6,"X75.",0.648054466529834,"Kernel",-0.433780532875362
"198",8.8,"X75.",0.653990248875228,"Kernel",-0.424662837612809
"199",9,"X75.",0.66180363823858,"Kernel",-0.412786386020192
"200",9.2,"X75.",0.667124959275949,"Kernel",-0.404777905372139
"201",9.4,"X75.",0.682671441636548,"Kernel",-0.381741586930524
"202",9.6,"X75.",0.698304165460033,"Kernel",-0.35910050400397
"203",9.8,"X75.",0.72880045174946,"Kernel",-0.316355313182766
"204",10,"X75.",0.760818321033379,"Kernel",-0.273360686766748
"205",0,"true.hr",0.5,"Kernel",-0.693147180559945
"206",0.2,"true.hr",0.5,"Kernel",-0.693147180559945
"207",0.4,"true.hr",0.5,"Kernel",-0.693147180559945
"208",0.6,"true.hr",0.5,"Kernel",-0.693147180559945
"209",0.8,"true.hr",0.5,"Kernel",-0.693147180559945
"210",1,"true.hr",0.5,"Kernel",-0.693147180559945
"211",1.2,"true.hr",0.5,"Kernel",-0.693147180559945
"212",1.4,"true.hr",0.5,"Kernel",-0.693147180559945
"213",1.6,"true.hr",0.5,"Kernel",-0.693147180559945
"214",1.8,"true.hr",0.5,"Kernel",-0.693147180559945
"215",2,"true.hr",0.5,"Kernel",-0.693147180559945
"216",2.2,"true.hr",0.5,"Kernel",-0.693147180559945
