"time","mean.HR","SE.HR","median.HR","X0.","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90.","X100.","X0..1","X25.","X50..1","X75.","X100..1","X2.5.","X7.5.","true.hr"
0,0.771412222057866,0.0241778394126903,0.771147483374039,0.690487581253606,0.739758949915375,0.750343643374964,0.758180408795473,0.765101737462687,0.771147483374039,0.778279729836209,0.784959878960976,0.792758605813397,0.803184685061153,0.843865449941141,0.690487581253606,0.754682962421023,0.771147483374039,0.788752593169787,0.843865449941141,0.724920400404136,0.737073474489779,0.5
0.2,0.725787025357477,0.0282856295165999,0.725613413558064,0.629325873747138,0.689227958104258,0.701685580583545,0.710477092071033,0.718385610034025,0.725613413558064,0.73338339068269,0.741716267661602,0.750508766068968,0.763047365899578,0.809379201346697,0.629325873747138,0.70642346419554,0.725613413558064,0.745480182784414,0.809379201346697,0.671328092015187,0.685148665367505,0.5
0.4,0.705541343616507,0.0299999982314747,0.705543405580719,0.60443548540831,0.666508147285496,0.680174795026964,0.689091360102792,0.697576865828442,0.705543405580719,0.713567023435982,0.722334821684959,0.732096897582497,0.74532387209861,0.793653277533069,0.60443548540831,0.684809818516732,0.705543405580719,0.726851479470671,0.793653277533069,0.647324422659125,0.661973844168639,0.5
0.6,0.691042566503742,0.031171971502749,0.690842201748912,0.586273520070729,0.650569958283168,0.664663440468501,0.673315503319481,0.682919977683092,0.690842201748912,0.699833823331038,0.708550467960203,0.718351591750315,0.731669041081267,0.783979168431983,0.586273520070729,0.669407107048341,0.690842201748912,0.713264668381011,0.783979168431983,0.630624565476606,0.646181271263491,0.5
0.8,0.679544356599866,0.0320601926608942,0.679515899234867,0.572549412600324,0.638021707655806,0.652614988697436,0.661530380959321,0.671170298855469,0.679515899234867,0.688117336133692,0.69735841539699,0.707433931527563,0.721389820564255,0.774599910709725,0.572549412600324,0.657003044412233,0.679515899234867,0.702294837675868,0.774599910709725,0.617078368381339,0.633871257094551,0.5
1,0.669876028543302,0.0327585364579461,0.669646267681592,0.561294711327922,0.627403299900654,0.642141619329035,0.651602393421316,0.661404370253525,0.669646267681592,0.678383041478168,0.68833886577031,0.698702342588093,0.713157485338278,0.766119603864668,0.561294711327922,0.646404052726192,0.669646267681592,0.693171308894635,0.766119603864668,0.606577276240518,0.623127347138675,0.5
1.2,0.661601434666441,0.0333236088213553,0.661333742751295,0.551696850904542,0.618373920396863,0.633134361134771,0.643275182015703,0.653160895438629,0.661333742751295,0.670387980848734,0.680701551126318,0.690832202758435,0.705721329502511,0.760517279228477,0.551696850904542,0.637717348042418,0.661333742751295,0.684886459274799,0.760517279228477,0.598016656126495,0.613763688996307,0.5
1.4,0.654262528005379,0.033820964193918,0.654028317799852,0.542834380597981,0.610696365088838,0.625296014882429,0.635591660491791,0.645660509417837,0.654028317799852,0.663277005783247,0.673259289108138,0.68401570938755,0.698488539188454,0.754169728080528,0.542834380597981,0.629957887245263,0.654028317799852,0.677747289585544,0.754169728080528,0.589959472257235,0.606032103145513,0.5
1.6,0.647635194105511,0.0343235582666309,0.647438446432623,0.536485930539051,0.603495414910849,0.618131409504878,0.628568267338391,0.638786425655525,0.647438446432623,0.65680810565342,0.666713458118841,0.677606676602017,0.692739682887219,0.749804455892825,0.536485930539051,0.623549488069948,0.647438446432623,0.671653245862365,0.749804455892825,0.582619696165268,0.598690852658884,0.5
1.8,0.64158617531643,0.0347291184403461,0.641398560775886,0.52810371974697,0.596597375558005,0.611210342713771,0.622069812216432,0.632446849471193,0.641398560775886,0.651160717901065,0.661063118488877,0.672058295682458,0.688123612581395,0.74594054432226,0.52810371974697,0.616955782592367,0.641398560775886,0.665993679789654,0.74594054432226,0.576289056031736,0.592134891723475,0.5
2,0.636026823222992,0.0350669690283348,0.635943534365094,0.522580187868449,0.59105790840915,0.605167296947579,0.616353632082579,0.626677554774157,0.635943534365094,0.645800749745876,0.655963550381194,0.666618982922567,0.682924017948213,0.74184132368714,0.522580187868449,0.611050446944116,0.635943534365094,0.660671024025521,0.74184132368714,0.569542484884513,0.586131089672023,0.5
2.2,0.630927873984822,0.0354226502296989,0.630771839856033,0.516135861621078,0.585534535030267,0.600360559715326,0.61085987943358,0.621720943289649,0.630771839856033,0.640510127750395,0.650849497794425,0.661876922860693,0.677801814667385,0.737503303972351,0.516135861621078,0.60585489609321,0.630771839856033,0.655994146686769,0.737503303972351,0.563860457373105,0.580955839783346,0.5
2.4,0.626138215077472,0.0357181233454606,0.625631418831999,0.511074366683762,0.58013578891287,0.595170976782942,0.606272854173816,0.61697733230424,0.625631418831999,0.635670931746108,0.645930202658161,0.657210795701787,0.673201399320754,0.733456756693942,0.511074366683762,0.601003126057254,0.625631418831999,0.651400885354699,0.733456756693942,0.558203526412784,0.575433680412686,0.5
2.6,0.62166760043351,0.0360295447142843,0.621445611221377,0.505876231913576,0.57520638268768,0.590119821260919,0.601565461904271,0.61263620372874,0.621445611221377,0.631382150877089,0.641602713605573,0.652972164127042,0.669219268158909,0.730393423726945,0.505876231913576,0.596260391641683,0.621445611221377,0.646977452621526,0.730393423726945,0.553893357992172,0.570590245980078,0.5
2.8,0.617498339680927,0.0363295356033494,0.617498801805456,0.500204199009353,0.570680908652419,0.58566415369029,0.596948878357986,0.608333078632572,0.617498801805456,0.627492453587989,0.637779919712068,0.649213007600989,0.665323649231347,0.727163957558223,0.500204199009353,0.592011148437976,0.617498801805456,0.643187586778738,0.727163957558223,0.550237630263533,0.566622743196238,0.5
3,0.613530831081696,0.0365769877005202,0.613319815036388,0.495180976421607,0.566458018760836,0.58173761490602,0.593167240042998,0.60386526945087,0.613319815036388,0.623500731873504,0.633914972088329,0.645364595280356,0.661436362439386,0.724420751418513,0.495180976421607,0.587523458758479,0.613319815036388,0.639250883507337,0.724420751418513,0.545865388457941,0.562265128384755,0.5
3.2,0.609770697737557,0.0367905509285155,0.609345004300015,0.489255105728839,0.561647440135032,0.577840520116523,0.589247232322393,0.600088239186032,0.609345004300015,0.620002750472859,0.630292531257688,0.642056428825704,0.657465981729818,0.721560354806916,0.489255105728839,0.583779289309427,0.609345004300015,0.635429009995196,0.721560354806916,0.541863414877866,0.557881038767803,0.5
3.4,0.606207847990113,0.0370154231665245,0.605767583712446,0.486120915631218,0.557798280400945,0.574158285815308,0.585386155872925,0.596509289009043,0.605767583712446,0.616804493985805,0.626820181873339,0.638563743378135,0.654727744402931,0.71991137132609,0.486120915631218,0.580161737316504,0.605767583712446,0.631973066838272,0.71991137132609,0.53745858607668,0.554795553913752,0.5
3.6,0.602807417227523,0.0372240968634846,0.602503688768118,0.481076567447625,0.553965444392359,0.570640228409507,0.581835173795201,0.593022840572336,0.602503688768118,0.61308795115378,0.623487065420374,0.634853584098752,0.651585381550098,0.717059055394479,0.481076567447625,0.576515781149914,0.602503688768118,0.628813063822604,0.717059055394479,0.533884685995705,0.551443790571712,0.5
3.8,0.599558325447624,0.0374285740328163,0.599126088638584,0.47705181543545,0.550243259828641,0.567362292389337,0.578118524218169,0.589840087127517,0.599126088638584,0.610190319056422,0.620508464968394,0.631846404320181,0.648691463129458,0.715220619039594,0.47705181543545,0.573372668246864,0.599126088638584,0.625519403345793,0.715220619039594,0.529974232712874,0.548180198372819,0.5
4,0.596470147669528,0.037614530338755,0.596169594046654,0.473535393433106,0.547321418734856,0.564299908258078,0.57496502249927,0.5864475975453,0.596169594046654,0.607113327067757,0.617105879350665,0.628909284963439,0.64561087386437,0.713219894537782,0.473535393433106,0.570237876342457,0.596169594046654,0.622503648865345,0.713219894537782,0.527603612714845,0.544118437418051,0.5
4.2,0.593468135885176,0.0377723499748036,0.593320263121981,0.470795711832113,0.544105530694958,0.561141478269242,0.571674014983335,0.583473766912399,0.593320263121981,0.604002909848116,0.614091162584322,0.626196630835671,0.64325976529295,0.710168967037361,0.470795711832113,0.567209814610713,0.593320263121981,0.619711025423082,0.710168967037361,0.524224896830868,0.541052453827968,0.5
4.4,0.590590120874132,0.0379322364676145,0.590345169640237,0.467299943910564,0.541001950015493,0.558527964559603,0.568936391322143,0.580364003686281,0.590345169640237,0.601598689449877,0.611425920045259,0.623411534970261,0.640579308615006,0.707160549902433,0.467299943910564,0.564000677923756,0.590345169640237,0.616983768779203,0.707160549902433,0.521058218987638,0.538138159439347,0.5
4.6,0.58783759053967,0.0380797097557904,0.587289012320259,0.463444826904157,0.538269411792832,0.555661498004498,0.565771670342642,0.577917659942322,0.587289012320259,0.598707456338929,0.608565141274167,0.620807907936552,0.6381297734874,0.703688107171982,0.463444826904157,0.56064496919077,0.587289012320259,0.614256181856537,0.703688107171982,0.51770814533824,0.534984195454479,0.5
4.8,0.585167763449738,0.0382360269590856,0.584562315572064,0.45973087873626,0.535007652685506,0.552752614629832,0.563070230141102,0.575187160373929,0.584562315572064,0.59596475363429,0.60626021305882,0.618221232833077,0.635806118519565,0.70121202800907,0.45973087873626,0.558101523144015,0.584562315572064,0.612158950053645,0.70121202800907,0.514175516437377,0.532182174181268,0.5
5,0.582591751551156,0.0383525038887863,0.582220791207908,0.458190730526597,0.532392566868812,0.550111360201544,0.560545449057425,0.572697039836737,0.582220791207908,0.593196495158422,0.603858002468242,0.61580890284107,0.633258261823353,0.698718652058356,0.458190730526597,0.555515597245712,0.582220791207908,0.609298063648627,0.698718652058356,0.510720856146897,0.529428803006941,0.5
5.2,0.58011737563101,0.038489671214026,0.579742502674668,0.455433756528348,0.530205148502617,0.547074703151093,0.557934771098363,0.56959626207086,0.579742502674668,0.59060545818136,0.601630464352405,0.613289572644285,0.630879658223582,0.696945305163325,0.455433756528348,0.5529063865617,0.579742502674668,0.607123140004,0.696945305163325,0.508653577190681,0.526561521550998,0.5
5.4,0.577697547278724,0.0386142534527747,0.577369986336963,0.45267108047389,0.527626036628314,0.544469983742411,0.555412920957651,0.567476976836771,0.577369986336963,0.588313217120658,0.599412076504164,0.610753157968686,0.62852681657444,0.695188606836643,0.45267108047389,0.550530787504666,0.577369986336963,0.604549979132847,0.695188606836643,0.506168075558325,0.524005691222415,0.5
5.6,0.575363332847585,0.0387669944811521,0.575062797896566,0.449897492602916,0.524541654167063,0.542335770176225,0.553128704751547,0.565069319857324,0.575062797896566,0.586069188386679,0.597029107921895,0.608683860868661,0.626415117733901,0.693002498052262,0.449897492602916,0.548093213835163,0.575062797896566,0.602287349821956,0.693002498052262,0.503907472764489,0.521202272828432,0.5
5.8,0.573123897635359,0.0389126910264693,0.572757907969369,0.446826674185072,0.522504123025912,0.539497852580779,0.550531787989627,0.563041741234631,0.572757907969369,0.584060964284353,0.594783423254084,0.606386669238307,0.624177198686126,0.691380227303408,0.446826674185072,0.545477121559019,0.572757907969369,0.600261819336892,0.691380227303408,0.501574308257729,0.518700242796295,0.5
