"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.542774744928263,"Kernel",-0.611060879502044
"2",0.2,"mean.HR",0.553399250908144,"Kernel",-0.591675565247604
"3",0.4,"mean.HR",0.558459556396114,"Kernel",-0.582573077784095
"4",0.6,"mean.HR",0.562340989078699,"Kernel",-0.575646870949117
"5",0.8,"mean.HR",0.565972219044381,"Kernel",-0.569210284944019
"6",1,"mean.HR",0.569803558945033,"Kernel",-0.562463610983056
"7",1.2,"mean.HR",0.573909536330119,"Kernel",-0.55528349729544
"8",1.4,"mean.HR",0.578416579730171,"Kernel",-0.547460943731379
"9",1.6,"mean.HR",0.583454628591086,"Kernel",-0.538788587620541
"10",1.8,"mean.HR",0.589154754748248,"Kernel",-0.529066388332995
"11",2,"mean.HR",0.594944190068466,"Kernel",-0.519287676040092
"12",2.2,"mean.HR",0.599478981139197,"Kernel",-0.511694365781089
"13",2.4,"mean.HR",0.602098658679361,"Kernel",-0.507333962251534
"14",2.6,"mean.HR",0.603164485955148,"Kernel",-0.505565340090706
"15",2.8,"mean.HR",0.603815996466938,"Kernel",-0.504485769071034
"16",3,"mean.HR",0.604413759089356,"Kernel",-0.503496283969479
"17",3.2,"mean.HR",0.60516753492239,"Kernel",-0.502249942058704
"18",3.4,"mean.HR",0.606193335721632,"Kernel",-0.500556307949658
"19",3.6,"mean.HR",0.607557596097717,"Kernel",-0.498308299870162
"20",3.8,"mean.HR",0.609311740091848,"Kernel",-0.4954252537501
"21",4,"mean.HR",0.61139195992707,"Kernel",-0.492017019878356
"22",4.2,"mean.HR",0.613585507883111,"Kernel",-0.488435647390678
"23",4.4,"mean.HR",0.615691704023719,"Kernel",-0.485008921211752
"24",4.6,"mean.HR",0.617641971313312,"Kernel",-0.481846323847966
"25",4.8,"mean.HR",0.619127806082631,"Kernel",-0.479443555747837
"26",5,"mean.HR",0.620116102990958,"Kernel",-0.477848555585864
"27",5.2,"mean.HR",0.620747381865025,"Kernel",-0.47683107229905
"28",5.4,"mean.HR",0.620993741569374,"Kernel",-0.476434275087567
"29",5.6,"mean.HR",0.621192825485646,"Kernel",-0.476113737217884
"30",5.8,"mean.HR",0.621589846635367,"Kernel",-0.475474814303793
"31",6,"mean.HR",0.62185937124383,"Kernel",-0.475041303053299
"32",6.2,"mean.HR",0.622490430657572,"Kernel",-0.474027023199067
"33",6.4,"mean.HR",0.623650243747238,"Kernel",-0.4721655745707
"34",6.6,"mean.HR",0.624575396488893,"Kernel",-0.470683225736899
"35",6.8,"mean.HR",0.626249245217356,"Kernel",-0.468006831825536
"36",7,"mean.HR",0.626691049156525,"Kernel",-0.46730160435466
"37",7.2,"mean.HR",0.627099498357486,"Kernel",-0.466650061373705
"38",7.4,"mean.HR",0.627330830143594,"Kernel",-0.466281237719693
"39",7.6,"mean.HR",0.627501849460593,"Kernel",-0.466008660632983
"40",7.8,"mean.HR",0.627430962520525,"Kernel",-0.466121633916439
"41",8,"mean.HR",0.627268038393763,"Kernel",-0.466381336247531
"42",8.2,"mean.HR",0.62689279699992,"Kernel",-0.466979730639144
"43",8.4,"mean.HR",0.626478517942629,"Kernel",-0.467640794232093
"44",8.6,"mean.HR",0.626218002148673,"Kernel",-0.4680567222618
"45",8.8,"mean.HR",0.626345502905785,"Kernel",-0.467853138559996
"46",9,"mean.HR",0.626932304665771,"Kernel",-0.466916711218315
"47",9.2,"mean.HR",0.62842626248913,"Kernel",-0.464536580843262
"48",9.4,"mean.HR",0.631136224096596,"Kernel",-0.460233553692475
"49",9.6,"mean.HR",0.635440624831495,"Kernel",-0.453436623352484
"50",9.8,"mean.HR",0.642184408765235,"Kernel",-0.44287977547065
"51",10,"mean.HR",0.655871175495818,"Kernel",-0.421790888140243
"52",0,"median.HR",0.524542939152374,"Kernel",-0.645227987666617
"53",0.2,"median.HR",0.540924400257296,"Kernel",-0.614475750644672
"54",0.4,"median.HR",0.548205761944382,"Kernel",-0.601104584507649
"55",0.6,"median.HR",0.554954274384779,"Kernel",-0.588869557125715
"56",0.8,"median.HR",0.55964899130886,"Kernel",-0.580445493009139
"57",1,"median.HR",0.567037439303272,"Kernel",-0.56732994691707
"58",1.2,"median.HR",0.571525653690032,"Kernel",-0.559445908408211
"59",1.4,"median.HR",0.575190750602825,"Kernel",-0.553053553019568
