"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","IQR.simulations.cox","IQR.simulations.kernel"
0,0.573685850643764,0.575926623403191,0.5,0.315428211239597,0.0906840261681382,0.526001277073745,0.0793465882031442,0.0736858506437643,0.0759266234031908,0.0260012770737452,14.7371701287529,15.1853246806382,5.20025541474904,0.0139662548959755,0.10472014151343,0.120384858608454,0.345073865610862
0.2,0.564464120274911,0.57564109554755,0.5,0.264655752769431,0.0907066857184043,0.526001277073745,0.0793465882031442,0.0644641202749112,0.0756410955475497,0.0260012770737452,12.8928240549822,15.1282191095099,5.20025541474904,0.0139271233434734,0.0740541934158823,0.120409534157717,0.32286456208297
0.4,0.560265434537175,0.575378594742376,0.5,0.236284335917964,0.0907297123694064,0.526001277073745,0.0793465882031442,0.0602654345371751,0.0753785947423755,0.0260012770737452,12.053086907435,15.0757189484751,5.20025541474904,0.0138916896815823,0.0593470326800675,0.120486997739553,0.306509330574066
0.6,0.558065927023334,0.575119847913766,0.5,0.214269661830494,0.0907519727014594,0.526001277073745,0.0793465882031442,0.0580659270233342,0.075119847913766,0.0260012770737452,11.6131854046668,15.0239695827532,5.20025541474904,0.0138568193598847,0.0491880403337186,0.120437563223617,0.27858017569993
0.8,0.556187551450116,0.574873244873227,0.5,0.195346276304297,0.090776378770089,0.526001277073745,0.0793465882031442,0.0561875514501156,0.0748732448732267,0.0260012770737452,11.2375102900231,14.9746489746453,5.20025541474904,0.0138242891004138,0.0412378106256228,0.120534214585835,0.259193453719114
1,0.554855912042284,0.574636107093593,0.5,0.179103911736589,0.0907956764856623,0.526001277073745,0.0793465882031442,0.054855912042284,0.0746361070935927,0.0260012770737452,10.9711824084568,14.9272214187185,5.20025541474904,0.0137923671285782,0.0350202837903488,0.120590585748406,0.242531415148462
1.2,0.553973026951183,0.574404512002455,0.5,0.165396256690792,0.0908171515896492,0.526001277073745,0.0793465882031442,0.0539730269511831,0.0744045120024552,0.0260012770737452,10.7946053902366,14.880902400491,5.20025541474904,0.0137617768972607,0.0302114420018704,0.120737162091783,0.222255706312395
1.4,0.553618134311487,0.574176745561478,0.5,0.154108363516069,0.0908392858964481,0.526001277073745,0.0793465882031442,0.0536181343114871,0.0741767455614781,0.0260012770737452,10.7236268622974,14.8353491122956,5.20025541474904,0.01373198168672,0.0265739686762637,0.120629025627726,0.206944007569221
1.6,0.553560344776225,0.573951340307908,0.5,0.145214060154999,0.0908534900171808,0.526001277073745,0.0793465882031442,0.053560344776225,0.0739513403079082,0.0260012770737452,10.712068955245,14.7902680615816,5.20025541474904,0.0137012018231666,0.023910835840141,0.120612056570769,0.192657643598759
1.8,0.55379724734969,0.573733816440025,0.5,0.138650660841678,0.0908667211533881,0.526001277073745,0.0793465882031442,0.0537972473496905,0.0737338164400251,0.0260012770737452,10.7594494699381,14.746763288005,5.20025541474904,0.0136715084305352,0.0220768487197662,0.120695835255404,0.186389586248421
2,0.554111852755863,0.57352082563765,0.5,0.133953854324852,0.0908826506464845,0.526001277073745,0.0793465882031442,0.0541118527558635,0.0735208256376498,0.0260012770737452,10.8223705511727,14.70416512753,5.20025541474904,0.0136430652695146,0.0208329511109564,0.120638662453422,0.175622409381063
2.2,0.554476957439625,0.573311116451965,0.5,0.130960695285663,0.09089767640402,0.526001277073745,0.0793465882031442,0.0544769574396251,0.0733111164519648,0.0260012770737452,10.895391487925,14.662223290393,5.20025541474904,0.0136150299535543,0.0200812106871861,0.120690849959781,0.171685865859678
2.4,0.554620031184428,0.573102599751179,0.5,0.129349961515851,0.0909173769402745,0.526001277073745,0.0793465882031442,0.054620031184428,0.0731025997511795,0.0260012770737452,10.9240062368856,14.6205199502359,5.20025541474904,0.0135881054452062,0.0196783505876082,0.120626657191913,0.166215852165666
2.6,0.554388150961094,0.57289679118137,0.5,0.128425225922925,0.0909325546508542,0.526001277073745,0.0793465882031442,0.0543881509610941,0.0728967911813696,0.0260012770737452,10.8776301922188,14.5793582362739,5.20025541474904,0.0135608420882872,0.0194152013782894,0.120768607597957,0.166930894106453
2.8,0.554059584759716,0.572695052842024,0.5,0.128176838564997,0.0909472386465952,0.526001277073745,0.0793465882031442,0.054059584759716,0.0726950528420236,0.0260012770737452,10.8119169519432,14.5390105684047,5.20025541474904,0.0135341653595683,0.019315995351614,0.120902533977064,0.16689454380075
3,0.553829605761312,0.572502712114488,0.5,0.127812764812348,0.0909623755124152,0.526001277073745,0.0793465882031442,0.0538296057613118,0.0725027121144881,0.0260012770737452,10.7659211522624,14.5005424228976,5.20025541474904,0.0135090138552039,0.0191981950075382,0.120864601534233,0.171974613351726
3.2,0.553945809681811,0.572303728567776,0.5,0.127505084307496,0.0909799385583401,0.526001277073745,0.0793465882031442,0.053945809681811,0.072303728567776,0.0260012770737452,10.7891619363622,14.4607457135552,5.20025541474904,0.0134834176180438,0.0191323070529107,0.120922358719805,0.169257938920515
3.4,0.554393389845426,0.572106954499521,0.5,0.127109053562027,0.0909990908314102,0.526001277073745,0.0793465882031442,0.0543933898454262,0.0721069544995205,0.0260012770737452,10.8786779690852,14.4213908999041,5.20025541474904,0.0134585080767303,0.019080115529284,0.121072454135838,0.164030605159614
3.6,0.555585417016657,0.571914661312313,0.5,0.125785917265344,0.0910140095116912,0.526001277073745,0.0793465882031442,0.0555854170166572,0.0719146613123131,0.0260012770737452,11.1170834033314,14.3829322624626,5.20025541474904,0.0134335513377937,0.0188771363338834,0.121109176071102,0.16154528619107
3.8,0.557108258425796,0.571725363700328,0.5,0.123618685297547,0.0910303570234471,0.526001277073745,0.0793465882031442,0.0571082584257961,0.0717253637003279,0.0260012770737452,11.4216516851592,14.3450727400656,5.20025541474904,0.0134093578140467,0.0185091418139527,0.121067850733282,0.160913388361711
4,0.558862534049588,0.571542673346925,0.5,0.121073770697386,0.0910457100898173,0.526001277073745,0.0793465882031442,0.0588625340495879,0.0715426733469252,0.0260012770737452,11.7725068099176,14.308534669385,5.20025541474904,0.0133860001139442,0.0180909061015697,0.121214055565698,0.156862825302795
