"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","ABSE","CI.coverage.percent","mean.cIL.kernel","mean.cIU.kernel","mean.B.q1.kernel","mean.B.q3.kernel","mean.q1.kernel","mean.q3.kernel","cox.ABSE","cox.CI.coverage.percent","mean.cIL.cox","mean.cIU.cox","mean.B.q1.cox","mean.B.q3.cox","IQR.simulations.cox","IQR.boot.cox","IQR.simulations.kernel","IQR.boot.kernel"
0,0.616561172953611,0.699283832722578,0.5,0.162567779203067,0.0629186158362563,0.664844095534252,0.0698962504727138,0.116561172953611,0.199283832722578,0.164844095534252,23.3122345907223,39.8567665445156,32.9688191068503,0.0436252142368951,0.0399484131793245,0.207802792641822,92.6,0.352745049238978,1.10591104321178,0.513318675625139,0.744507694218566,0.654601577129003,0.73796603684079,0.0674661259535391,4.9,0.580161722944601,0.848467516510366,0.656327387486701,0.746471000976405,0.0833644597117866,0.090143613489704,0.189332992413518,0.231189018593427
0.2,0.608603807271067,0.689381137228693,0.5,0.139119490793894,0.0648515534098506,0.664844095534252,0.0698962504727138,0.108603807271067,0.189381137228693,0.164844095534252,21.7207614542134,37.8762274457386,32.9688191068503,0.0400267066870371,0.0310985668729318,0.159677168753743,90.9,0.376853666548294,1.00701094917614,0.517484273738514,0.72136851691516,0.643652801430656,0.730108564288107,0.0695352841586125,10.6,0.566825829138394,0.843361100302866,0.645125287039192,0.738027041893947,0.0864557628574514,0.0929017548547556,0.175272072641053,0.203884243176646
0.4,0.606054917025333,0.682632927928667,0.5,0.130018221555775,0.0660721751812197,0.664844095534252,0.0698962504727138,0.106054917025333,0.182632927928667,0.164844095534252,21.2109834050666,36.5265855857335,32.9688191068503,0.0376782748897526,0.0281073712525877,0.142570723488821,88.6,0.393165648564312,0.957330869982289,0.52341043781402,0.707699034214449,0.636867047121395,0.724135549936432,0.0708675835443253,15,0.558011336325503,0.839809408994571,0.637567304905406,0.732250487443134,0.0872685028150374,0.0946831825377279,0.165782245384241,0.184288596400429
0.6,0.605801334739755,0.677053716978241,0.5,0.121907028568629,0.0670627259783573,0.664844095534252,0.0698962504727138,0.105801334739755,0.177053716978241,0.164844095534252,21.160266947951,35.4107433956483,32.9688191068503,0.0358051253768669,0.0260143703531787,0.130514023103065,86.5,0.40745856674619,0.924491028468771,0.529697771130901,0.699102097355316,0.629933133682175,0.718843624870389,0.0719318523350559,18,0.550792490026959,0.836843579611263,0.631349024357743,0.727475884160881,0.0889104911882137,0.0961268598031388,0.152447718385491,0.169404326224415
0.8,0.607005310360062,0.6721318932666,0.5,0.113369128491119,0.0679267571720729,0.664844095534252,0.0698962504727138,0.107005310360062,0.1721318932666,0.164844095534252,21.4010620720124,34.4263786533201,32.9688191068503,0.0342046143607573,0.024265577603191,0.121107628962498,85.3,0.42032702666031,0.900336393029128,0.53617412917937,0.694220960116617,0.625154211084879,0.714311365945654,0.0728542189982161,22.5,0.544486661288851,0.834169520952537,0.625869641220648,0.723200344857236,0.0891571548607748,0.0973307036365878,0.144337903278894,0.158046830937247
1,0.609553366002375,0.66779788438159,0.5,0.106111624194103,0.0686354794634157,0.664844095534252,0.0698962504727138,0.109553366002375,0.16779788438159,0.164844095534252,21.9106732004751,33.559576876318,32.9688191068503,0.032829418796273,0.0232271299847869,0.113968854329449,82.8,0.43173656159017,0.883848241008304,0.542821298234775,0.691917000424624,0.620110686261257,0.711130020988411,0.0736558515959838,25.1,0.538969547046053,0.831844702455383,0.621026665294469,0.719459344232405,0.0910193347271545,0.0984326789379353,0.134742769699791,0.149095702189849
1.2,0.613255317309553,0.663835321800231,0.5,0.100932164609625,0.0692979537537868,0.664844095534252,0.0698962504727138,0.113255317309553,0.163835321800231,0.164844095534252,22.6510634619107,32.7670643600463,32.9688191068503,0.0316078090484045,0.0229809005492701,0.109250721999111,80.2,0.44068372870314,0.874499599759492,0.548950275188728,0.692146843377268,0.615281156050155,0.706980234666112,0.0743722431094491,28.5,0.533971583267405,0.829672998834082,0.616657786363435,0.715993893660063,0.0916990786159565,0.099336107296628,0.128850506133361,0.14319656818854
1.4,0.617843091870549,0.660184145382534,0.5,0.0979843604693452,0.0699272020422862,0.664844095534252,0.0698962504727138,0.117843091870549,0.160184145382534,0.164844095534252,23.5686183741099,32.0368290765068,32.9688191068503,0.0305133708329771,0.0234548733899108,0.107302435976015,78,0.447412991337396,0.873037304529803,0.554366208293136,0.695376341546709,0.611446840140924,0.70393045680183,0.0750241249028108,31.7,0.529354444128464,0.827650818437411,0.612637723343816,0.712793646129955,0.0924836166609059,0.10015592278614,0.128048283268332,0.141010133253572
1.6,0.62309304226604,0.656773393222276,0.5,0.0976084955564481,0.0704788247247176,0.664844095534252,0.0698962504727138,0.12309304226604,0.156773393222276,0.164844095534252,24.618608453208,31.3546786444553,32.9688191068503,0.0295106836086607,0.0246451428977996,0.107944472491004,76.6,0.451265824526259,0.879335561283532,0.558910510374156,0.700565726302626,0.607825178521649,0.700496007542256,0.0756280614383907,34.3,0.525068109628351,0.825788160336314,0.608888750900059,0.709815021320379,0.092670829020607,0.10092627042032,0.130591103294189,0.14165521592847
1.8,0.628649814869909,0.653540141138917,0.5,0.0996143022604575,0.0710280401637577,0.664844095534252,0.0698962504727138,0.128649814869909,0.153540141138917,0.164844095534252,25.7299629739817,30.7080282277833,32.9688191068503,0.0285859265214518,0.0264374236480367,0.110508843669975,75,0.452602855325816,0.891102684968803,0.562501218914978,0.70709015084293,0.604513985628807,0.69767616239289,0.0761987779764706,37.1,0.521021998377659,0.823998505966802,0.605323203905601,0.707007362645491,0.0931621767640837,0.10168415873989,0.135333974225477,0.144588931927952
