"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.541335342129971,"Kernel",-0.613716336104282
"2",0.2,"mean.HR",0.527073244196439,"Kernel",-0.640415756803107
"3",0.4,"mean.HR",0.516270350056043,"Kernel",-0.661124716489047
"4",0.6,"mean.HR",0.50714538927001,"Kernel",-0.678957552653673
"5",0.8,"mean.HR",0.500449270317585,"Kernel",-0.692249043370755
"6",1,"mean.HR",0.496442819690088,"Kernel",-0.700286968916449
"7",1.2,"mean.HR",0.495181093415126,"Kernel",-0.702831738035432
"8",1.4,"mean.HR",0.496513751976847,"Kernel",-0.700144098041924
"9",1.6,"mean.HR",0.500208153842246,"Kernel",-0.692730959507454
"10",1.8,"mean.HR",0.505539945779089,"Kernel",-0.682128221330972
"11",2,"mean.HR",0.51136609206738,"Kernel",-0.670669522454319
"12",2.2,"mean.HR",0.515516243914194,"Kernel",-0.662586465033816
"13",2.4,"mean.HR",0.517512464920729,"Kernel",-0.658721667329355
"14",2.6,"mean.HR",0.517553313173528,"Kernel",-0.658642738523698
"15",2.8,"mean.HR",0.516445342799517,"Kernel",-0.660785818288197
"16",3,"mean.HR",0.515041546688854,"Kernel",-0.663507708390067
"17",3.2,"mean.HR",0.514022301627218,"Kernel",-0.66548862608842
"18",3.4,"mean.HR",0.513177174496144,"Kernel",-0.667134124049451
"19",3.6,"mean.HR",0.512570502686718,"Kernel",-0.668317011212952
"20",3.8,"mean.HR",0.511937479653508,"Kernel",-0.66955277145041
"21",4,"mean.HR",0.51106396897513,"Kernel",-0.67126051270892
"22",4.2,"mean.HR",0.510275261060621,"Kernel",-0.672804971294458
"23",4.4,"mean.HR",0.509587132599287,"Kernel",-0.67415442504437
"24",4.6,"mean.HR",0.508922598466105,"Kernel",-0.675459339876719
"25",4.8,"mean.HR",0.508280915514438,"Kernel",-0.676721000946438
"26",5,"mean.HR",0.507781474234705,"Kernel",-0.67770409278213
"27",5.2,"mean.HR",0.50726501633098,"Kernel",-0.678721697301907
"28",5.4,"mean.HR",0.506713671041859,"Kernel",-0.679809186319818
"29",5.6,"mean.HR",0.50588187644049,"Kernel",-0.681452082717158
"30",5.8,"mean.HR",0.504838738133024,"Kernel",-0.68351623113325
"31",6,"mean.HR",0.503952077983195,"Kernel",-0.685274098798155
"32",6.2,"mean.HR",0.503180588545739,"Kernel",-0.686806150361961
"33",6.4,"mean.HR",0.502521660191407,"Kernel",-0.688116535119372
"34",6.6,"mean.HR",0.502083317337278,"Kernel",-0.688989202270645
"35",6.8,"mean.HR",0.501684224628395,"Kernel",-0.689784391820472
"36",7,"mean.HR",0.501517954783521,"Kernel",-0.690115870060468
"37",7.2,"mean.HR",0.501743429576351,"Kernel",-0.689666386406177
"38",7.4,"mean.HR",0.501961987146901,"Kernel",-0.689230884972464
"39",7.6,"mean.HR",0.502419474216433,"Kernel",-0.688319902205917
"40",7.8,"mean.HR",0.50275341360076,"Kernel",-0.687655460495123
"41",8,"mean.HR",0.502960885947991,"Kernel",-0.687242873440793
"42",8.2,"mean.HR",0.503063400840506,"Kernel",-0.687039071416893
"43",8.4,"mean.HR",0.503222071209941,"Kernel",-0.686723712852832
"44",8.6,"mean.HR",0.503709029353167,"Kernel",-0.685756500337664
"45",8.8,"mean.HR",0.504719660198252,"Kernel",-0.683752132167845
"46",9,"mean.HR",0.506409715040972,"Kernel",-0.680409223816105
"47",9.2,"mean.HR",0.508626409551687,"Kernel",-0.676041501365647
"48",9.4,"mean.HR",0.511593995710992,"Kernel",-0.67022394564227
"49",9.6,"mean.HR",0.515847618631865,"Kernel",-0.661943869842909
"50",9.8,"mean.HR",0.524086057158815,"Kernel",-0.646099376926452
"51",10,"mean.HR",0.546232037332164,"Kernel",-0.604711416715461
"52",0,"median.HR",0.531651737473543,"Kernel",-0.631766632812618
