"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.642276939801402,"Kernel",-0.442735697898475
"2",0.2,"mean.HR",0.626995610922362,"Kernel",-0.466815738497541
"3",0.4,"mean.HR",0.61973583675061,"Kernel",-0.47846196149359
"4",0.6,"mean.HR",0.61807194564519,"Kernel",-0.481150411398766
"5",0.8,"mean.HR",0.621461143997553,"Kernel",-0.475681889700126
"6",1,"mean.HR",0.629506313250993,"Kernel",-0.462819396555185
"7",1.2,"mean.HR",0.641538461941875,"Kernel",-0.44388614046206
"8",1.4,"mean.HR",0.652881353586289,"Kernel",-0.426359860568965
"9",1.6,"mean.HR",0.656853219269044,"Kernel",-0.420294696006782
"10",1.8,"mean.HR",0.654181410337189,"Kernel",-0.424370580152596
"11",2,"mean.HR",0.652941647741531,"Kernel",-0.426267513971879
"12",2.2,"mean.HR",0.654393053884187,"Kernel",-0.424047108230088
"13",2.4,"mean.HR",0.654096346076691,"Kernel",-0.424500620215115
"14",2.6,"mean.HR",0.654389604107292,"Kernel",-0.4240523799639
"15",2.8,"mean.HR",0.654014940559441,"Kernel",-0.424625082893768
"16",3,"mean.HR",0.653782810476138,"Kernel",-0.424980076753571
"17",3.2,"mean.HR",0.65335931029818,"Kernel",-0.425628055555638
"18",3.4,"mean.HR",0.652761350076838,"Kernel",-0.426543683462399
"19",3.6,"mean.HR",0.652370946100641,"Kernel",-0.427141943100882
"20",3.8,"mean.HR",0.651973453063541,"Kernel",-0.427751434044623
"21",4,"mean.HR",0.651577295389691,"Kernel",-0.428359247260205
"22",4.2,"mean.HR",0.650988211370937,"Kernel",-0.429263745430713
"23",4.4,"mean.HR",0.650235395160579,"Kernel",-0.430420835250744
"24",4.6,"mean.HR",0.649605520024251,"Kernel",-0.431389992596496
"25",4.8,"mean.HR",0.648988101492798,"Kernel",-0.432340896047345
"26",5,"mean.HR",0.648177664752912,"Kernel",-0.433590446207278
"27",5.2,"mean.HR",0.647152677155313,"Kernel",-0.435173035263317
"28",5.4,"mean.HR",0.64595689515685,"Kernel",-0.437022503189189
"29",5.6,"mean.HR",0.644685831558546,"Kernel",-0.438992163704721
"30",5.8,"mean.HR",0.643404291421191,"Kernel",-0.440981994287749
"31",6,"mean.HR",0.642267063955708,"Kernel",-0.442751074321026
"32",6.2,"mean.HR",0.641347226873039,"Kernel",-0.444184273135796
"33",6.4,"mean.HR",0.640607509269946,"Kernel",-0.445338319631098
"34",6.6,"mean.HR",0.640034554975998,"Kernel",-0.446233111935946
"35",6.8,"mean.HR",0.639584899426807,"Kernel",-0.446935907702534
"36",7,"mean.HR",0.638835089097117,"Kernel",-0.448108934442414
"37",7.2,"mean.HR",0.638024703617362,"Kernel",-0.449378275983574
"38",7.4,"mean.HR",0.637009512575141,"Kernel",-0.45097069012251
"39",7.6,"mean.HR",0.635801396225891,"Kernel",-0.452869034493547
"40",7.8,"mean.HR",0.6348337378466,"Kernel",-0.454392144535782
"41",8,"mean.HR",0.634239374795586,"Kernel",-0.455328833034734
"42",8.2,"mean.HR",0.634410220593557,"Kernel",-0.455059498145693
"43",8.4,"mean.HR",0.635287198880663,"Kernel",-0.453678100636154
"44",8.6,"mean.HR",0.636703242982152,"Kernel",-0.451451598549556
"45",8.8,"mean.HR",0.638542523099009,"Kernel",-0.448567007294844
"46",9,"mean.HR",0.641263934977346,"Kernel",-0.444314151774448
"47",9.2,"mean.HR",0.64512252204928,"Kernel",-0.438315023560298
"48",9.4,"mean.HR",0.650627648976781,"Kernel",-0.429817768187139
"49",9.6,"mean.HR",0.658581978723535,"Kernel",-0.41766627242133
"50",9.8,"mean.HR",0.672036614732024,"Kernel",-0.397442453734938
"51",10,"mean.HR",0.732788084458325,"Kernel",-0.310898726046004
"52",0,"median.HR",0.638538986868058,"Kernel",-0.448572545282705
"53",0.2,"median.HR",0.623956783051219,"Kernel",-0.471674170941889
"54",0.4,"median.HR",0.618219605557274,"Kernel",-0.480911535847699
"55",0.6,"median.HR",0.61491340001326,"Kernel",-0.486273834077268
"56",0.8,"median.HR",0.617599686221863,"Kernel",-0.481914788332155
"57",1,"median.HR",0.624206789666347,"Kernel",-0.471273571815403
"58",1.2,"median.HR",0.636030204297222,"Kernel",-0.452509225736311
"59",1.4,"median.HR",0.647359396153061,"Kernel",-0.434853657787019
"60",1.6,"median.HR",0.65538506002229,"Kernel",-0.422532338182776
"61",1.8,"median.HR",0.65121611269063,"Kernel",-0.428913721524619
"62",2,"median.HR",0.646905204375589,"Kernel",-0.435555510863942
"63",2.2,"median.HR",0.649977855549018,"Kernel",-0.430816985058921
"64",2.4,"median.HR",0.648686438175046,"Kernel",-0.432805825140063
"65",2.6,"median.HR",0.651241176370616,"Kernel",-0.428875234765477
"66",2.8,"median.HR",0.651129712486993,"Kernel",-0.429046405489345
"67",3,"median.HR",0.650399013566374,"Kernel",-0.430169237406552
"68",3.2,"median.HR",0.649590647355541,"Kernel",-0.431412887782125
"69",3.4,"median.HR",0.652190318419968,"Kernel",-0.427418860232702
"70",3.6,"median.HR",0.651732178176646,"Kernel",-0.428121571112176
"71",3.8,"median.HR",0.651321701443745,"Kernel",-0.428751593788748
"72",4,"median.HR",0.649117480249324,"Kernel",-0.432141561326389
"73",4.2,"median.HR",0.646693142563432,"Kernel",-0.435883374322578
"74",4.4,"median.HR",0.645398546804101,"Kernel",-0.437887250987354
"75",4.6,"median.HR",0.643126264582739,"Kernel",-0.441414206086347
"76",4.8,"median.HR",0.642911451975529,"Kernel",-0.441748274996522
"77",5,"median.HR",0.641842103206029,"Kernel",-0.443412950703596
"78",5.2,"median.HR",0.64083410134447,"Kernel",-0.444984667814255
"79",5.4,"median.HR",0.638746182483753,"Kernel",-0.448248114024152
"80",5.6,"median.HR",0.637504936394249,"Kernel",-0.450193258616007
"81",5.8,"median.HR",0.634868063855925,"Kernel",-0.454338075132576
"82",6,"median.HR",0.634495513823125,"Kernel",-0.454925062265417
"83",6.2,"median.HR",0.631922534026853,"Kernel",-0.458988465090253
"84",6.4,"median.HR",0.632920285817077,"Kernel",-0.457410795546617
"85",6.6,"median.HR",0.633755802215368,"Kernel",-0.456091568749238
"86",6.8,"median.HR",0.632683381781642,"Kernel",-0.457785168731946
"87",7,"median.HR",0.632057856032349,"Kernel",-0.458774344670226
"88",7.2,"median.HR",0.631974518507913,"Kernel",-0.458906204464699
"89",7.4,"median.HR",0.630808000512691,"Kernel",-0.460753740852741
"90",7.6,"median.HR",0.629854580078471,"Kernel",-0.46226631151308
"91",7.8,"median.HR",0.628343780428477,"Kernel",-0.464667841229736
"92",8,"median.HR",0.626425443700091,"Kernel",-0.467725516196736
"93",8.2,"median.HR",0.628324001761178,"Kernel",-0.464699319186887
"94",8.4,"median.HR",0.629091669791264,"Kernel",-0.463478293963757
"95",8.6,"median.HR",0.627769659411181,"Kernel",-0.465581964172881
"96",8.8,"median.HR",0.626894711652522,"Kernel",-0.466976676449198
"97",9,"median.HR",0.628491947474382,"Kernel",-0.464432063326065
"98",9.2,"median.HR",0.627728497039963,"Kernel",-0.465647535549504
"99",9.4,"median.HR",0.627315682979219,"Kernel",-0.466305383428014
"100",9.6,"median.HR",0.631386355150773,"Kernel",-0.45983731355933
"101",9.8,"median.HR",0.638339704681506,"Kernel",-0.448884684861022
"102",10,"median.HR",0.632822909701711,"Kernel",-0.457564659483477
"103",0,"X25.",0.582192268668462,"Kernel",-0.54095452727019
"104",0.2,"X25.",0.572805012483631,"Kernel",-0.557209912529661
"105",0.4,"X25.",0.57352996234698,"Kernel",-0.555945099057314
"106",0.6,"X25.",0.576998658486495,"Kernel",-0.549915337456819
"107",0.8,"X25.",0.583773842260746,"Kernel",-0.538241627559867
"108",1,"X25.",0.585931386037461,"Kernel",-0.534552584933814
"109",1.2,"X25.",0.587489759421966,"Kernel",-0.531896463886862
"110",1.4,"X25.",0.59305877976579,"Kernel",-0.522461762188834
"111",1.6,"X25.",0.598447213059202,"Kernel",-0.513416956605337
"112",1.8,"X25.",0.604195767910051,"Kernel",-0.503857014506181
"113",2,"X25.",0.603210470883554,"Kernel",-0.505489103547221
"114",2.2,"X25.",0.602415305559873,"Kernel",-0.506808195183311
"115",2.4,"X25.",0.602279136805343,"Kernel",-0.507034258739879
"116",2.6,"X25.",0.598037619827647,"Kernel",-0.514101617599438
"117",2.8,"X25.",0.59677158345634,"Kernel",-0.516220846078187
"118",3,"X25.",0.598041304637174,"Kernel",-0.514095456117196
"119",3.2,"X25.",0.599949770580675,"Kernel",-0.510909342969221
"120",3.4,"X25.",0.598468357375072,"Kernel",-0.513381625264691
"121",3.6,"X25.",0.597159696599122,"Kernel",-0.515570702869885
"122",3.8,"X25.",0.596053452836804,"Kernel",-0.517424929970541
"123",4,"X25.",0.596940875763675,"Kernel",-0.515937206065614
"124",4.2,"X25.",0.597200482319828,"Kernel",-0.515502405682083
"125",4.4,"X25.",0.596893884199866,"Kernel",-0.516015929797591
"126",4.6,"X25.",0.596633904979799,"Kernel",-0.516451578178023
"127",4.8,"X25.",0.597000574303496,"Kernel",-0.515837203607592
"128",5,"X25.",0.594988334778755,"Kernel",-0.519213479042554
"129",5.2,"X25.",0.593232870139899,"Kernel",-0.522168258689297
"130",5.4,"X25.",0.593834205835364,"Kernel",-0.521155113334544
"131",5.6,"X25.",0.592837287632842,"Kernel",-0.522835306113318
"132",5.8,"X25.",0.590599845665526,"Kernel",-0.526616570990456
"133",6,"X25.",0.589832412027853,"Kernel",-0.527916829841897
"134",6.2,"X25.",0.590819355894603,"Kernel",-0.526244966683851
"135",6.4,"X25.",0.589745496595507,"Kernel",-0.528064196848125
"136",6.6,"X25.",0.589057605846431,"Kernel",-0.529231297317634
"137",6.8,"X25.",0.586347760797655,"Kernel",-0.533842216965864
"138",7,"X25.",0.586136434214834,"Kernel",-0.53420269361196
"139",7.2,"X25.",0.585108332575619,"Kernel",-0.535958265004754
"140",7.4,"X25.",0.582718997470602,"Kernel",-0.540050202875109
"141",7.6,"X25.",0.577619708446135,"Kernel",-0.548839570714629
"142",7.8,"X25.",0.576029899514451,"Kernel",-0.55159571075421
