"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.642745334520089,"Kernel",-0.442006691485448
"2",0.2,"mean.HR",0.57970603479163,"Kernel",-0.545234140492896
"3",0.4,"mean.HR",0.56281442136719,"Kernel",-0.574805329750388
"4",0.6,"mean.HR",0.558025226698146,"Kernel",-0.583351108486266
"5",0.8,"mean.HR",0.556680633881117,"Kernel",-0.585763571749814
"6",1,"mean.HR",0.556637222344034,"Kernel",-0.585841557631136
"7",1.2,"mean.HR",0.557393921258459,"Kernel",-0.584483069522174
"8",1.4,"mean.HR",0.558863490979859,"Kernel",-0.581850037831967
"9",1.6,"mean.HR",0.56087330743642,"Kernel",-0.578260232410321
"10",1.8,"mean.HR",0.563454646405459,"Kernel",-0.573668434268576
"11",2,"mean.HR",0.566374137874587,"Kernel",-0.568500398177257
"12",2.2,"mean.HR",0.5698164286135,"Kernel",-0.562441025088445
"13",2.4,"mean.HR",0.573636959202994,"Kernel",-0.555758558015528
"14",2.6,"mean.HR",0.577400698975318,"Kernel",-0.549218801197544
"15",2.8,"mean.HR",0.580856839122294,"Kernel",-0.543250956757298
"16",3,"mean.HR",0.583575571252246,"Kernel",-0.538581321927485
"17",3.2,"mean.HR",0.585327616933339,"Kernel",-0.535583559562088
"18",3.4,"mean.HR",0.586566796846705,"Kernel",-0.533468726756932
"19",3.6,"mean.HR",0.587110335814643,"Kernel",-0.532542511204683
"20",3.8,"mean.HR",0.586916285422749,"Kernel",-0.532873083595719
"21",4,"mean.HR",0.586473758797639,"Kernel",-0.533627353922572
"22",4.2,"mean.HR",0.585973885552925,"Kernel",-0.534480054300983
"23",4.4,"mean.HR",0.585477550238709,"Kernel",-0.5353274395681
"24",4.6,"mean.HR",0.584917220879361,"Kernel",-0.536284944533065
"25",4.8,"mean.HR",0.584159857168154,"Kernel",-0.537580605582931
"26",5,"mean.HR",0.583119243468467,"Kernel",-0.539363579294693
"27",5.2,"mean.HR",0.581641318445694,"Kernel",-0.541901312566685
"28",5.4,"mean.HR",0.580299177857395,"Kernel",-0.544211484541025
"29",5.6,"mean.HR",0.579083542827924,"Kernel",-0.546308523686544
"30",5.8,"mean.HR",0.578240582769724,"Kernel",-0.547765263745141
"31",6,"mean.HR",0.577531362998689,"Kernel",-0.548992529837989
"32",6.2,"mean.HR",0.576617732518451,"Kernel",-0.550575740663392
"33",6.4,"mean.HR",0.577722186170597,"Kernel",-0.548662172621114
"34",6.6,"mean.HR",0.580021159932474,"Kernel",-0.54469069346495
"35",6.8,"mean.HR",0.584480728459786,"Kernel",-0.537031469597682
"36",7,"mean.HR",0.591376788769375,"Kernel",-0.525301920272136
"37",7.2,"mean.HR",0.598992128648101,"Kernel",-0.512506821774229
"38",7.4,"mean.HR",0.602157352338434,"Kernel",-0.507236485205819
"39",7.6,"mean.HR",0.608826103458747,"Kernel",-0.49622259645052
"40",7.8,"mean.HR",0.611319325411057,"Kernel",-0.492135828818731
"41",8,"mean.HR",0.615076151799198,"Kernel",-0.48600919477745
"42",8.2,"mean.HR",0.617124333624773,"Kernel",-0.48268476220961
"43",8.4,"mean.HR",0.619375453209355,"Kernel",-0.479043642177701
"44",8.6,"mean.HR",0.623773667739277,"Kernel",-0.471967688364888
"45",8.8,"mean.HR",0.628312424568707,"Kernel",-0.464717744870289
"46",9,"mean.HR",0.634163962780372,"Kernel",-0.455447741607535
"47",9.2,"mean.HR",0.643377464110439,"Kernel",-0.441023691041127
"48",9.4,"mean.HR",0.654406128657499,"Kernel",-0.42402712842954
"49",9.6,"mean.HR",0.673142519462466,"Kernel",-0.395798204353593
"50",9.8,"mean.HR",0.70462495810313,"Kernel",-0.350089592040211
"51",10,"mean.HR",0.896427661259574,"Kernel",-0.109337679365946
