"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","IQR.simulations.cox","IQR.simulations.kernel"
0,0.595681417727046,0.788790838066728,0.5,0.060969637121186,0.0348856840346468,0.785442781209278,0.0344933457873954,0.0956814177270455,0.288790838066728,0.285442781209278,19.1362835454091,57.7581676133456,57.0885562418556,0.0845314106802177,0.0128556573949009,0.0475257566176905,0.0778818539119787
0.2,0.518045513164036,0.713776345479831,0.5,0.0624354783407343,0.0449789386438477,0.785442781209278,0.0344933457873954,0.0180455131640359,0.213776345479831,0.285442781209278,3.60910263280718,42.7552690959662,57.0885562418556,0.0476737339693481,0.00421571559643762,0.0611984246855974,0.0792534184806429
0.4,0.47203981028268,0.669902411011891,0.5,0.0592677109569681,0.0500603627042478,0.785442781209278,0.0344933457873954,-0.0279601897173202,0.169902411011891,0.285442781209278,-5.59203794346405,33.9804822023782,57.0885562418556,0.0313390241177026,0.00428663447507012,0.0672933859027712,0.0759421771900057
0.6,0.449406634388073,0.638390093230487,0.5,0.055571827980286,0.0535007987426552,0.785442781209278,0.0344933457873954,-0.0505933656119268,0.138390093230487,0.285442781209278,-10.1186731223854,27.6780186460975,57.0885562418556,0.0219893017332457,0.00563918929165588,0.0718189492631038,0.0726517369172698
0.8,0.446618089348902,0.614024513499038,0.5,0.0573171902621762,0.0560366906420592,0.785442781209278,0.0344933457873954,-0.0533819106510978,0.114024513499038,0.285442781209278,-10.6763821302196,22.8049026998075,57.0885562418556,0.0161224378282796,0.00612547794606668,0.0750165970427401,0.0771295390453371
1,0.462307352889118,0.594073803406566,0.5,0.0690461168321709,0.0578597969637335,0.785442781209278,0.0344933457873954,-0.037692647110882,0.0940738034065656,0.285442781209278,-7.5385294221764,18.8147606813131,57.0885562418556,0.0121821067292277,0.00617715737220547,0.0780359138306446,0.0936134755963381
1.2,0.484379264550907,0.577231738600605,0.5,0.0828740292726698,0.0593983664059057,0.785442781209278,0.0344933457873954,-0.0156207354490929,0.0772317386006046,0.285442781209278,-3.12414708981857,15.4463477201209,57.0885562418556,0.00947989931371695,0.00709814585327672,0.0807001422853302,0.110209841932678
1.4,0.490906416163303,0.562742690901866,0.5,0.083761891733427,0.0606790402828863,0.785442781209278,0.0344933457873954,-0.00909358383669712,0.0627426909018658,0.285442781209278,-1.81871676733942,12.5485381803732,57.0885562418556,0.00760730194338618,0.00708464707217844,0.0819488327099451,0.109481596506013
1.6,0.487014758728589,0.550045450719499,0.5,0.0798712746626406,0.0617231463408161,0.785442781209278,0.0344933457873954,-0.0129852412714114,0.0500454507194994,0.285442781209278,-2.59704825428229,10.0090901438999,57.0885562418556,0.0063041800051283,0.00653512246413137,0.0840909784096352,0.106145162131541
1.8,0.479882781042241,0.538790840980401,0.5,0.0778064760382826,0.0625871405214646,0.785442781209278,0.0344933457873954,-0.0201172189577586,0.0387908409804013,0.285442781209278,-4.02344379155173,7.75816819608026,57.0885562418556,0.00541254980265903,0.0064460503140627,0.085282961180315,0.106490240331804
