"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.504226377567114,"Kernel",-0.68472994991424
"2",0.2,"mean.HR",0.502666242786418,"Kernel",-0.687828862345796
"3",0.4,"mean.HR",0.501471539390255,"Kernel",-0.690208424157134
"4",0.6,"mean.HR",0.500553099801996,"Kernel",-0.692041592343898
"5",0.8,"mean.HR",0.499867316937596,"Kernel",-0.693412581900573
"6",1,"mean.HR",0.499319682319114,"Kernel",-0.69450874242653
"7",1.2,"mean.HR",0.499004961605291,"Kernel",-0.695139240183275
"8",1.4,"mean.HR",0.498998886943129,"Kernel",-0.695151413807999
"9",1.6,"mean.HR",0.499271758334497,"Kernel",-0.694604725593826
"10",1.8,"mean.HR",0.499475140489941,"Kernel",-0.694197450920943
"11",2,"mean.HR",0.49954998600663,"Kernel",-0.69404761381506
"12",2.2,"mean.HR",0.499618885667611,"Kernel",-0.693909699868693
"13",2.4,"mean.HR",0.499585944595204,"Kernel",-0.693975634442708
"14",2.6,"mean.HR",0.499556597191121,"Kernel",-0.694034379622428
"15",2.8,"mean.HR",0.499610330736627,"Kernel",-0.693926822928834
"16",3,"mean.HR",0.499782116621804,"Kernel",-0.693583042290263
"17",3.2,"mean.HR",0.499951364854105,"Kernel",-0.693244455582797
"18",3.4,"mean.HR",0.500170258324526,"Kernel",-0.692806721873529
"19",3.6,"mean.HR",0.500263654857338,"Kernel",-0.692620009824182
"20",3.8,"mean.HR",0.500253733185118,"Kernel",-0.692639842907223
"21",4,"mean.HR",0.50035060381403,"Kernel",-0.692446218663088
"22",4.2,"mean.HR",0.500437962823577,"Kernel",-0.692271638311791
"23",4.4,"mean.HR",0.500325201441781,"Kernel",-0.692496989096672
"24",4.6,"mean.HR",0.500193960210422,"Kernel",-0.692759335360775
"25",4.8,"mean.HR",0.500060494168422,"Kernel",-0.693026199541599
"26",5,"mean.HR",0.499940835162261,"Kernel",-0.693265517236932
"27",5.2,"mean.HR",0.499934412818749,"Kernel",-0.693278363526556
"28",5.4,"mean.HR",0.499850496134465,"Kernel",-0.69344623300274
"29",5.6,"mean.HR",0.499890703292565,"Kernel",-0.693365797869838
"30",5.8,"mean.HR",0.50000939848465,"Kernel",-0.693128383767307
"31",6,"mean.HR",0.499972022590798,"Kernel",-0.693203136943879
"32",6.2,"mean.HR",0.499923409979727,"Kernel",-0.693300372333752
"33",6.4,"mean.HR",0.499889223217396,"Kernel",-0.69336875867177
"34",6.6,"mean.HR",0.499808119862463,"Kernel",-0.693531014489837
"35",6.8,"mean.HR",0.499799785908648,"Kernel",-0.693547688935423
"36",7,"mean.HR",0.49985075304254,"Kernel",-0.693445719033042
"37",7.2,"mean.HR",0.499945156504015,"Kernel",-0.693256873567974
"38",7.4,"mean.HR",0.50026960685954,"Kernel",-0.692608112164345
"39",7.6,"mean.HR",0.500568150127691,"Kernel",-0.692011525405059
"40",7.8,"mean.HR",0.50068955939348,"Kernel",-0.691769011883857
"41",8,"mean.HR",0.500651924393022,"Kernel",-0.691844181046595
"42",8.2,"mean.HR",0.50043206824748,"Kernel",-0.692283417215973
"43",8.4,"mean.HR",0.500324504195048,"Kernel",-0.692498382684715
"44",8.6,"mean.HR",0.50031012466632,"Kernel",-0.692527123502421
"45",8.8,"mean.HR",0.500432931649461,"Kernel",-0.692281691904405
"46",9,"mean.HR",0.500662732799801,"Kernel",-0.691822592614423
"47",9.2,"mean.HR",0.501074648912773,"Kernel",-0.691000189170749
"48",9.4,"mean.HR",0.50177193457696,"Kernel",-0.689609576113809
"49",9.6,"mean.HR",0.502980670348509,"Kernel",-0.687203538351398
"50",9.8,"mean.HR",0.505372475401277,"Kernel",-0.682459546529546
"51",10,"mean.HR",0.511558199165486,"Kernel",-0.670293918703365
"52",0,"median.HR",0.500971744794298,"Kernel",-0.691205577103849
"53",0.2,"median.HR",0.50229402341261,"Kernel",-0.688569626738871
"54",0.4,"median.HR",0.501969322730464,"Kernel",-0.689216271256383
"55",0.6,"median.HR",0.501476504480618,"Kernel",-0.690198523164967
"56",0.8,"median.HR",0.499991527209299,"Kernel",-0.693164126284926
"57",1,"median.HR",0.498923316153875,"Kernel",-0.695302870082172
"58",1.2,"median.HR",0.498053028111978,"Kernel",-0.697048725473741
"59",1.4,"median.HR",0.49744736027132,"Kernel",-0.698265536481462
"60",1.6,"median.HR",0.498625611616614,"Kernel",-0.695899742150924
"61",1.8,"median.HR",0.497962055699757,"Kernel",-0.697231398234329
"62",2,"median.HR",0.499132892605495,"Kernel",-0.694882900840238
"63",2.2,"median.HR",0.498343319203942,"Kernel",-0.696466043489891
"64",2.4,"median.HR",0.497441087322173,"Kernel",-0.698278146838256
"65",2.6,"median.HR",0.498380961879922,"Kernel",-0.696390510713751
"66",2.8,"median.HR",0.498563793753464,"Kernel",-0.696023726346697
"67",3,"median.HR",0.49875293302616,"Kernel",-0.69564443004115
"68",3.2,"median.HR",0.498824990513485,"Kernel",-0.695499965161264
"69",3.4,"median.HR",0.498857888774134,"Kernel",-0.695434015827375
"70",3.6,"median.HR",0.499260503239857,"Kernel",-0.69462726887074
"71",3.8,"median.HR",0.49853561545597,"Kernel",-0.696080246884652
"72",4,"median.HR",0.499020997329522,"Kernel",-0.695107105299229
"73",4.2,"median.HR",0.499236381661596,"Kernel",-0.694675584651451
"74",4.4,"median.HR",0.498977559550845,"Kernel",-0.695194155081828
"75",4.6,"median.HR",0.499576990231509,"Kernel",-0.693993558173429
"76",4.8,"median.HR",0.500226795704923,"Kernel",-0.692693691991585
"77",5,"median.HR",0.499396289397294,"Kernel",-0.694355331285627
"78",5.2,"median.HR",0.499952962465179,"Kernel",-0.693241260054924
"79",5.4,"median.HR",0.49933686637754,"Kernel",-0.694474328075669
"80",5.6,"median.HR",0.498936023501101,"Kernel",-0.695277400866779
"81",5.8,"median.HR",0.498871370703655,"Kernel",-0.695406990601055
"82",6,"median.HR",0.499725298200945,"Kernel",-0.693696735135513
"83",6.2,"median.HR",0.499432401701836,"Kernel",-0.694283021979977
"84",6.4,"median.HR",0.499469351822271,"Kernel",-0.694209040489161
"85",6.6,"median.HR",0.49922556906674,"Kernel",-0.694697243153006
"86",6.8,"median.HR",0.499249718580649,"Kernel",-0.694648870370599
"87",7,"median.HR",0.499490584420742,"Kernel",-0.694166531079718
"88",7.2,"median.HR",0.499011098099613,"Kernel",-0.695126942797351
"89",7.4,"median.HR",0.499606033341018,"Kernel",-0.693935424460522
"90",7.6,"median.HR",0.49960369704029,"Kernel",-0.693940100757514
"91",7.8,"median.HR",0.499478036412565,"Kernel",-0.694191653006305
"92",8,"median.HR",0.500232082132869,"Kernel",-0.692683123985116
"93",8.2,"median.HR",0.499517964196424,"Kernel",-0.694111717183026
"94",8.4,"median.HR",0.498809840637652,"Kernel",-0.69553033674686
"95",8.6,"median.HR",0.498421285276831,"Kernel",-0.696309605204064
"96",8.8,"median.HR",0.499054401094602,"Kernel",-0.695040168943228
"97",9,"median.HR",0.500538571138704,"Kernel",-0.692070617984036
"98",9.2,"median.HR",0.499909023793507,"Kernel",-0.693329149528279
"99",9.4,"median.HR",0.501869754765752,"Kernel",-0.689414645611935
"100",9.6,"median.HR",0.500789679072384,"Kernel",-0.691569068289636
"101",9.8,"median.HR",0.500185000334238,"Kernel",-0.692777248324838
"102",10,"median.HR",0.498685937094949,"Kernel",-0.695778765955497
"103",0,"X25.",0.458437374593436,"Kernel",-0.779931584197024
"104",0.2,"X25.",0.465597996267288,"Kernel",-0.764432686123809
"105",0.4,"X25.",0.468938115072807,"Kernel",-0.757284470046379
"106",0.6,"X25.",0.471841556681266,"Kernel",-0.751112034748721
"107",0.8,"X25.",0.474100724420059,"Kernel",-0.746335481085233
"108",1,"X25.",0.475994307678511,"Kernel",-0.742349383480812
"109",1.2,"X25.",0.476946146555324,"Kernel",-0.740351694770819
"110",1.4,"X25.",0.4786092701594,"Kernel",-0.736870734369496
"111",1.6,"X25.",0.478606135165822,"Kernel",-0.736877284605861
"112",1.8,"X25.",0.479834790177506,"Kernel",-0.734313421456382
"113",2,"X25.",0.480898847916301,"Kernel",-0.732098326383859
"114",2.2,"X25.",0.48113419945029,"Kernel",-0.731609046853746
"115",2.4,"X25.",0.48108133085871,"Kernel",-0.731718936145631
"116",2.6,"X25.",0.48113595004111,"Kernel",-0.731605408393547
"117",2.8,"X25.",0.481383080003007,"Kernel",-0.731091901731104
"118",3,"X25.",0.481599800826914,"Kernel",-0.730641798552989
"119",3.2,"X25.",0.481509228233459,"Kernel",-0.730829882333722
"120",3.4,"X25.",0.481090153689646,"Kernel",-0.731700596730926
