"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.529052469253342,"Kernel",-0.636667666308312
"2",0.2,"mean.HR",0.51637882006302,"Kernel",-0.660914635446007
"3",0.4,"mean.HR",0.505578495905367,"Kernel",-0.682051968886733
"4",0.6,"mean.HR",0.495701157959778,"Kernel",-0.701782037949101
"5",0.8,"mean.HR",0.487428194547453,"Kernel",-0.718612292628944
"6",1,"mean.HR",0.481174835018311,"Kernel",-0.731524592553538
"7",1.2,"mean.HR",0.477148969678821,"Kernel",-0.739926531444644
"8",1.4,"mean.HR",0.475284180020319,"Kernel",-0.743842380114887
"9",1.6,"mean.HR",0.475438229113561,"Kernel",-0.743518312662367
"10",1.8,"mean.HR",0.477291839624719,"Kernel",-0.739627152068631
"11",2,"mean.HR",0.480710931713009,"Kernel",-0.732489163103003
"12",2.2,"mean.HR",0.484480434073904,"Kernel",-0.724678232215153
"13",2.4,"mean.HR",0.487398586799231,"Kernel",-0.71867303726337
"14",2.6,"mean.HR",0.488933922310202,"Kernel",-0.715527926837898
"15",2.8,"mean.HR",0.489934859193895,"Kernel",-0.713482837135449
"16",3,"mean.HR",0.490814956703352,"Kernel",-0.711688092478998
"17",3.2,"mean.HR",0.491635203678898,"Kernel",-0.710018293441432
"18",3.4,"mean.HR",0.492183169184659,"Kernel",-0.708904336683681
"19",3.6,"mean.HR",0.492607792764333,"Kernel",-0.7080419737612
"20",3.8,"mean.HR",0.492991424422881,"Kernel",-0.707263499770492
"21",4,"mean.HR",0.49324525302601,"Kernel",-0.70674875799595
"22",4.2,"mean.HR",0.493418073891629,"Kernel",-0.706398444241154
"23",4.4,"mean.HR",0.493432057749191,"Kernel",-0.706370103853664
"24",4.6,"mean.HR",0.493352844353367,"Kernel",-0.706530652309208
"25",4.8,"mean.HR",0.493154648584212,"Kernel",-0.706932465317707
"26",5,"mean.HR",0.49327910748269,"Kernel",-0.706680124198248
"27",5.2,"mean.HR",0.493570375426202,"Kernel",-0.706089825562005
"28",5.4,"mean.HR",0.49378620643273,"Kernel",-0.705652635971271
"29",5.6,"mean.HR",0.494156027329615,"Kernel",-0.704903966865891
"30",5.8,"mean.HR",0.494450596324391,"Kernel",-0.704308039231086
"31",6,"mean.HR",0.494670842374256,"Kernel",-0.70386270250116
"32",6.2,"mean.HR",0.49445739187087,"Kernel",-0.704294295694658
"33",6.4,"mean.HR",0.494291537129226,"Kernel",-0.704629779735824
"34",6.6,"mean.HR",0.49420725156224,"Kernel",-0.704800312200111
"35",6.8,"mean.HR",0.494255664727525,"Kernel",-0.704702355737557
"36",7,"mean.HR",0.494248403850742,"Kernel",-0.704717046373668
"37",7.2,"mean.HR",0.4941945424472,"Kernel",-0.704826028695404
"38",7.4,"mean.HR",0.494248628288679,"Kernel",-0.704716592274303
"39",7.6,"mean.HR",0.494715890375046,"Kernel",-0.703771640029165
"40",7.8,"mean.HR",0.495406243248114,"Kernel",-0.702377159567625
"41",8,"mean.HR",0.49626520953368,"Kernel",-0.700644798516038
"42",8.2,"mean.HR",0.497217772567712,"Kernel",-0.698727174675273
"43",8.4,"mean.HR",0.497988169152636,"Kernel",-0.697178958961293
"44",8.6,"mean.HR",0.49894610457912,"Kernel",-0.69525719591925
"45",8.8,"mean.HR",0.500124556937145,"Kernel",-0.692898097709365
"46",9,"mean.HR",0.501822206458763,"Kernel",-0.689509392424428
"47",9.2,"mean.HR",0.504546608603978,"Kernel",-0.684095057719444
"48",9.4,"mean.HR",0.508786317715117,"Kernel",-0.675727158600984
"49",9.6,"mean.HR",0.515789113844104,"Kernel",-0.662057291139344
