"","time","Statistics","value","Type","log_value"
"1",0,"mean.HR",0.686316922121521,"Kernel",-0.376415772338858
"2",0.2,"mean.HR",0.641502887582906,"Kernel",-0.443941593638204
"3",0.4,"mean.HR",0.61324525920921,"Kernel",-0.488990326473974
"4",0.6,"mean.HR",0.597594243780267,"Kernel",-0.514843277438389
"5",0.8,"mean.HR",0.591697427174408,"Kernel",-0.524759877501594
"6",1,"mean.HR",0.5912831364098,"Kernel",-0.5254602960787
"7",1.2,"mean.HR",0.599163447761904,"Kernel",-0.512220850372279
"8",1.4,"mean.HR",0.606498308527457,"Kernel",-0.500053339509659
"9",1.6,"mean.HR",0.603477516057617,"Kernel",-0.505046495049726
"10",1.8,"mean.HR",0.597745273384193,"Kernel",-0.514590580020524
"11",2,"mean.HR",0.594847808948314,"Kernel",-0.519449689434774
"12",2.2,"mean.HR",0.594119026322922,"Kernel",-0.520675598678065
"13",2.4,"mean.HR",0.591611107551078,"Kernel",-0.52490577288044
"14",2.6,"mean.HR",0.589750156938555,"Kernel",-0.528056294584078
"15",2.8,"mean.HR",0.587531438506292,"Kernel",-0.531825522044423
"16",3,"mean.HR",0.585424534959701,"Kernel",-0.535417994157957
"17",3.2,"mean.HR",0.583575949650703,"Kernel",-0.53858067351389
"18",3.4,"mean.HR",0.5822998426729,"Kernel",-0.540769770321308
"19",3.6,"mean.HR",0.58098405296735,"Kernel",-0.543031970067416
"20",3.8,"mean.HR",0.579736021994022,"Kernel",-0.545182413539878
"21",4,"mean.HR",0.578788581993657,"Kernel",-0.546818011451772
"22",4.2,"mean.HR",0.57784645536029,"Kernel",-0.548447093766071
"23",4.4,"mean.HR",0.57658621678476,"Kernel",-0.550630398356367
"24",4.6,"mean.HR",0.575391997279536,"Kernel",-0.552703736060928
"25",4.8,"mean.HR",0.574323302135952,"Kernel",-0.554562797085724
"26",5,"mean.HR",0.57332847788028,"Kernel",-0.556296466692073
"27",5.2,"mean.HR",0.572136604374657,"Kernel",-0.558377497278205
"28",5.4,"mean.HR",0.570992718102426,"Kernel",-0.560378822292865
"29",5.6,"mean.HR",0.569813261712253,"Kernel",-0.562446582860893
"30",5.8,"mean.HR",0.568660468548684,"Kernel",-0.56447173904486
"31",6,"mean.HR",0.567731454568576,"Kernel",-0.566106763314517
"32",6.2,"mean.HR",0.566897112628198,"Kernel",-0.567577450929626
"33",6.4,"mean.HR",0.566006483408704,"Kernel",-0.569149746058863
"34",6.6,"mean.HR",0.565150320687689,"Kernel",-0.570663528907374
"35",6.8,"mean.HR",0.564714981583223,"Kernel",-0.571434132491952
"36",7,"mean.HR",0.564408272405592,"Kernel",-0.571977402120118
"37",7.2,"mean.HR",0.564166326062943,"Kernel",-0.572406166592904
"38",7.4,"mean.HR",0.56366537465181,"Kernel",-0.573294510915482
"39",7.6,"mean.HR",0.563177240801346,"Kernel",-0.574160885463805
"40",7.8,"mean.HR",0.562523577541573,"Kernel",-0.575322230152534
"41",8,"mean.HR",0.561801407105422,"Kernel",-0.576606859677498
"42",8.2,"mean.HR",0.561628207776746,"Kernel",-0.576915200009199
"43",8.4,"mean.HR",0.562041365001048,"Kernel",-0.576179828592318
"44",8.6,"mean.HR",0.563045352567067,"Kernel",-0.57439509890555
"45",8.8,"mean.HR",0.564626869212142,"Kernel",-0.571590174475515
"46",9,"mean.HR",0.567252432973559,"Kernel",-0.566950866263849
"47",9.2,"mean.HR",0.571093559382333,"Kernel",-0.56020223094043
"48",9.4,"mean.HR",0.576127890509912,"Kernel",-0.551425610796468
"49",9.6,"mean.HR",0.583736922305676,"Kernel",-0.538304873152462
"50",9.8,"mean.HR",0.598945476818551,"Kernel",-0.5125847086848
"51",10,"mean.HR",0.841813464315116,"Kernel",-0.172196828101311
"52",0,"median.HR",0.69057410631872,"Kernel",-0.370231989199612
"53",0.2,"median.HR",0.641281538210523,"Kernel",-0.444286701311995
"54",0.4,"median.HR",0.609697062877586,"Kernel",-0.494793063403922
"55",0.6,"median.HR",0.592236346054299,"Kernel",-0.523849490570672
"56",0.8,"median.HR",0.582895312501259,"Kernel",-0.539747675648919
"57",1,"median.HR",0.585091727353469,"Kernel",-0.535986645147124
