"time","mean.kernel","mean.cox","true.HR","SE.kernel","SE.cox","mean.cox.con","SE.cox.con","bias.kernel","bias.cox","bias.cox.con","r.bias.kernel","r.bias.cox","r.bias.cox.con","MSE.cox","MSE.kernel","ABSE","CI.coverage.percent","mean.cIL.kernel","mean.cIU.kernel","mean.B.q1.kernel","mean.B.q3.kernel","mean.q1.kernel","mean.q3.kernel","cox.ABSE","cox.CI.coverage.percent","mean.cIL.cox","mean.cIU.cox","mean.B.q1.cox","mean.B.q3.cox","IQR.simulations.cox","IQR.boot.cox","IQR.simulations.kernel","IQR.boot.kernel"
0,0.658752502876793,0.776593762282222,0.5,0.0486819321359893,0.0112393597937319,0.748353960977876,0.0136945227989177,0.158752502876793,0.276593762282222,0.248353960977876,31.7505005753586,55.3187524564445,49.6707921955752,0.0765537524663327,0.0275423753802424,0.0512705584729871,1.4,0.561908563544058,0.770337237405024,0.626622528896485,0.690087345798568,0.769078499252217,0.783930482320669,0.013423024255101,0,0.750524434097392,0.803835879588339,0.767566232880625,0.785753309128606,0.0148519830684519,0.0181870762479811,0.0605859617007979,0.0634648169020823
0.2,0.60675594753904,0.725475073541846,0.5,0.0374925797643885,0.0135031126246363,0.748353960977876,0.0136945227989177,0.10675594753904,0.225475073541846,0.248353960977876,21.351189507808,45.0950147083692,49.6707921955752,0.0509701903148891,0.012788331846963,0.0402916277391378,8.3,0.533614775189762,0.69748850708775,0.582204487736128,0.633690986009458,0.716296619646903,0.734116562617883,0.0161397747470863,0,0.694214541733961,0.758324380142247,0.71464742744258,0.736510592351386,0.0178199429709798,0.0218631649088067,0.049169937613785,0.0514864982733302
0.4,0.59296289929908,0.702024749575486,0.5,0.0238412658606248,0.0144329376093208,0.748353960977876,0.0136945227989177,0.0929628992990803,0.202024749575486,0.248353960977876,18.5925798598161,40.4049499150973,49.6707921955752,0.0409811196996849,0.00920073746050959,0.0267924846713774,1.1,0.542527462758625,0.649235888872245,0.575529523497642,0.611179864193477,0.69195492072079,0.711538351512233,0.0172479994715037,0,0.668693560256292,0.737205064909333,0.690447383714475,0.713840466937974,0.0195834307914425,0.0233930832234992,0.0306277597597217,0.0356503406958354
0.6,0.611531638942778,0.685192690700243,0.5,0.0502839971440469,0.0150599400915739,0.748353960977876,0.0136945227989177,0.111531638942778,0.185192690700243,0.248353960977876,22.3063277885556,37.0385381400487,49.6707921955752,0.034488419263299,0.0149503080656104,0.052285322760571,35.3,0.50905200724678,0.718844407991046,0.573638826077484,0.640739589894073,0.67507890362669,0.695280985178387,0.0180000075282225,0,0.650506973829386,0.721971104350365,0.673118318549147,0.697528966160617,0.0202020815516969,0.0244106476114705,0.0632854198731546,0.0671007638165889
0.8,0.628539551454051,0.671833179982105,0.5,0.058646816190826,0.0155409158855244,0.748353960977876,0.0136945227989177,0.128539551454051,0.171833179982105,0.248353960977876,25.7079102908101,34.366635996421,49.6707921955752,0.0297381821071498,0.0199384874008788,0.062411564179261,56.7,0.49729401909563,0.755978179495683,0.585967958343523,0.658504182741695,0.661341713126049,0.682294062520753,0.0185718431478848,0,0.636080413877713,0.709825029584057,0.659379948913426,0.684564956105463,0.0209523493947041,0.025185007192037,0.0613784987622108,0.0725362243981722
1,0.612639442209526,0.660624709673126,0.5,0.0336676482667075,0.0159208219729776,0.748353960977876,0.0136945227989177,0.112639442209526,0.160624709673126,0.248353960977876,22.5278884419052,32.1249419346252,49.6707921955752,0.0260274889683307,0.0138062147557882,0.03782288208424,7.2,0.53664541126782,0.687169131231985,0.585106125372977,0.634318502166457,0.649785106125249,0.671328731092478,0.019036149940764,0,0.624017544418446,0.699608746986338,0.647866508408,0.673678406452027,0.0215436249672291,0.0258118980440262,0.0446810652080798,0.0492123767934792
1.2,0.604901129077282,0.650974144714624,0.5,0.0319920665332052,0.0162560197749143,0.748353960977876,0.0136945227989177,0.104901129077282,0.150974144714624,0.248353960977876,20.9802258154564,30.1948289429249,49.6707921955752,0.0230341521409149,0.0120147010094232,0.0340039218202956,6.9,0.538401105207305,0.673636834558303,0.580465215520259,0.626191386350588,0.639961372699806,0.661704304360264,0.0194225316614649,0,0.613663485182853,0.690784403645025,0.637969983900825,0.664299050867784,0.0217429316604579,0.0263290669669594,0.0426518533770077,0.0457261708303295
1.4,0.602186510083198,0.642398128312222,0.5,0.0324763077129526,0.0165360287727858,0.748353960977876,0.0136945227989177,0.102186510083198,0.142398128312222,0.248353960977876,20.4373020166396,28.4796256624443,49.6707921955752,0.0205298638902605,0.0114842544406466,0.033867659355263,9.5,0.536708464318101,0.67113100828504,0.577969201685121,0.623776290563425,0.631041063409742,0.653448689178817,0.0197574364740015,0,0.604479159530734,0.68292075990506,0.629180301099558,0.655963106384406,0.0224076257690744,0.026782805284848,0.0451916098698152,0.0458070888783038
1.6,0.599739209759126,0.634752527526768,0.5,0.0318631829762302,0.0167963506592061,0.748353960977876,0.0136945227989177,0.0997392097591258,0.134752527526768,0.248353960977876,19.9478419518252,26.9505055053536,49.6707921955752,0.0184216572956283,0.0109512059243978,0.0337053492046966,9.4,0.534830036412226,0.668559837360149,0.575707886164991,0.621290424861753,0.623321664525325,0.646093141618175,0.0200484237809233,0,0.596318921729774,0.675921591012423,0.621333146249661,0.648510865158396,0.02277147709285,0.0271777189087355,0.0424146477515753,0.0455825386967621
1.8,0.597606299524029,0.627811160119254,0.5,0.0311718401686952,0.017016723157826,0.748353960977876,0.0136945227989177,0.0976062995240293,0.127811160119254,0.248353960977876,19.5212599048059,25.5622320238508,49.6707921955752,0.016608363585607,0.0104872144282295,0.0335341474846471,10.3,0.533166329416233,0.666204473814649,0.57368897670588,0.618878220325994,0.61630909589337,0.639240375339673,0.0203080176790794,0,0.588923274859291,0.669543472506551,0.614227064458392,0.641748855070274,0.0229312794463032,0.0275217906118815,0.0409702025671543,0.0451892436201139
